Rank,Name,Vocation,World,Level,Points,Category
407,Prokid Adamek,Elite Knight,Eclipta,731,"1,213",Achievements
407,Veld,Master Sorcerer,Kalibra,727,"1,213",Achievements
411,Delazeri,Elite Knight,Ferobra,826,"1,212",Achievements
411,Holy Jack,Royal Paladin,Belobra,1267,"1,212",Achievements
411,Mighty Keven,Elite Knight,Tornabra,1039,"1,212",Achievements
414,Benegar,Royal Paladin,Gentebra,901,"1,211",Achievements
414,Ca Fuze,Royal Paladin,Peloria,1110,"1,211",Achievements
414,Theron Darax,Elite Knight,Yonabra,1495,"1,211",Achievements
414,Thor Exorel,Elite Knight,Peloria,1236,"1,211",Achievements
414,Vesanto,Royal Paladin,Harmonia,1451,"1,211",Achievements
414,Zuali,Elder Druid,Antica,983,"1,211",Achievements
420,Beatrix Kiddo,Elder Druid,Serdebra,872,"1,210",Achievements
420,Gabos,Elite Knight,Thyria,909,"1,210",Achievements
420,Pozz of Distance,Paladin,Inabra,410,"1,210",Achievements
423,Aevin,Elder Druid,Gentebra,1295,"1,209",Achievements
423,Cangaceiro Lacerda,Royal Paladin,Kalibra,1015,"1,209",Achievements
423,Dooggyy,Elite Knight,Gentebra,925,"1,209",Achievements
423,Szmuggy,Royal Paladin,Thyria,2086,"1,209",Achievements
427,Awesome Bow,Royal Paladin,Descubra,1609,"1,208",Achievements
427,Val Thu Rin,Master Sorcerer,Astera,709,"1,208",Achievements
429,Gorochu,Elite Knight,Wintera,600,"1,207",Achievements
429,Jabarov,Elite Knight,Secura,590,"1,207",Achievements
429,Rimen do Cerrado,Elder Druid,Gentebra,863,"1,207",Achievements
429,Turco Loko,Royal Paladin,Inabra,2104,"1,207",Achievements
433,Galll,Elite Knight,Gentebra,2663,"1,206",Achievements
434,Anti Druid,Elder Druid,Nevia,1140,"1,205",Achievements
434,Bittar,Elite Knight,Lobera,867,"1,205",Achievements
434,Knight'Militar,Elite Knight,Belobra,1077,"1,205",Achievements
437,Fetts,Elite Knight,Havera,1074,"1,204",Achievements
437,Gwaihir The Great,Elder Druid,Thyria,928,"1,204",Achievements
437,Jack Sensacional,Elite Knight,Belobra,1626,"1,204",Achievements
437,Malar Knight,Elite Knight,Harmonia,672,"1,204",Achievements
437,Tamarizz,Elite Knight,Solidera,672,"1,204",Achievements
442,Magic Charllie,Master Sorcerer,Luminera,879,"1,203",Achievements
442,Nuno master,Elite Knight,Pacera,970,"1,203",Achievements
442,Opanowany Paladynek,Royal Paladin,Nevia,864,"1,203",Achievements
445,Billzinhu,Elder Druid,Serdebra,1117,"1,202",Achievements
445,Dream Ama Demais,Elder Druid,Ferobra,1244,"1,202",Achievements
445,Enraged Adventurer,Elder Druid,Honbra,668,"1,202",Achievements
445,Heavygod,Elite Knight,Astera,1504,"1,202",Achievements
445,Polly Rockt Knight,Elite Knight,Calmera,752,"1,202",Achievements
445,Trimid,Elite Knight,Vunira,1298,"1,202",Achievements
451,Annadar,Elite Knight,Celesta,1104,"1,201",Achievements
451,Arbo Donaga,Elder Druid,Celesta,875,"1,201",Achievements
451,Baianera,Elite Knight,Solidera,678,"1,201",Achievements
451,Daniel San,Elite Knight,Bona,720,"1,201",Achievements
451,Eternal Level Baixo,Royal Paladin,Descubra,468,"1,201",Achievements
451,Warlord Leonny,Royal Paladin,Belobra,2730,"1,201",Achievements
457,Liloka,Elder Druid,Kalibra,1420,"1,200",Achievements
457,Thraphik,Elder Druid,Kalibra,1041,"1,200",Achievements
459,Angel Pro Damage,Elder Druid,Yonabra,2013,"1,199",Achievements
459,Helitoo,Elite Knight,Kalibra,818,"1,199",Achievements
459,Luanpt,Royal Paladin,Karmeya,718,"1,199",Achievements
459,Raxa Cuka,Elite Knight,Honbra,399,"1,199",Achievements
459,Vomolu,Elite Knight,Celebra,2087,"1,199",Achievements
464,Dant Stark,Elite Knight,Havera,1212,"1,198",Achievements
464,Galvarg,Elite Knight,Inabra,1273,"1,198",Achievements
464,Kadarn,Elite Knight,Collabra,1035,"1,198",Achievements
464,Kamastinx,Elite Knight,Antica,945,"1,198",Achievements
464,Rykzar,Elder Druid,Astera,1490,"1,198",Achievements
464,Thor Skiz,Elder Druid,Calmera,1158,"1,198",Achievements
470,Dino vo,Master Sorcerer,Gentebra,1227,"1,196",Achievements
470,Invictoor,Master Sorcerer,Inabra,1258,"1,196",Achievements
472,Carrasku,Royal Paladin,Serdebra,671,"1,195",Achievements
473,Kenshin Himmura,Paladin,Belobra,523,"1,194",Achievements
473,Molevades,Master Sorcerer,Inabra,809,"1,194",Achievements
473,Monsters Hunter,Royal Paladin,Secura,1127,"1,194",Achievements
476,Anne Fearless,Elite Knight,Yovera,1142,"1,193",Achievements
476,Giant the Ripper,Elder Druid,Secura,1307,"1,193",Achievements
478,Alice Acyda,Elder Druid,Ferobra,607,"1,192",Achievements
478,Linne,Elder Druid,Celebra,562,"1,192",Achievements
478,Mareecki,Master Sorcerer,Harmonia,1318,"1,192",Achievements
478,Mister Dec,Master Sorcerer,Harmonia,1217,"1,192",Achievements
482,Agent Korpulent,Master Sorcerer,Xyla,974,"1,191",Achievements
482,Amazing Paladino,Royal Paladin,Gentebra,1329,"1,191",Achievements
482,Essiee,Royal Paladin,Antica,730,"1,191",Achievements
482,Falonso,Master Sorcerer,Descubra,997,"1,191",Achievements
482,Lothlorian,Elite Knight,Antica,765,"1,191",Achievements
487,Leidy Shay,Royal Paladin,Astera,930,"1,190",Achievements
487,Motoka Gangsta,Elder Druid,Wintera,499,"1,190",Achievements
489,Bugadiinho,Master Sorcerer,Ferobra,997,"1,189",Achievements
489,Iceprime,Elder Druid,Antica,1579,"1,189",Achievements
489,Korni Muniz,Elite Knight,Monza,892,"1,189",Achievements
489,Maurilicious,Paladin,Solidera,505,"1,189",Achievements
489,Ravor Morxis,Royal Paladin,Vunira,792,"1,189",Achievements
494,Berek Zilkxis,Druid,Vunira,523,"1,188",Achievements
494,Naatron Gold,Elder Druid,Kalibra,921,"1,188",Achievements
496,Aphro Dite,Druid,Secura,418,"1,187",Achievements
496,Kulin,Elite Knight,Kalibra,1062,"1,187",Achievements
496,Lord Ovthe Depths,Elder Druid,Serdebra,837,"1,187",Achievements
496,Thesheik,Elite Knight,Astera,1880,"1,187",Achievements
500,Cobra Kai Neverdies,Master Sorcerer,Serdebra,991,"1,186",Achievements
500,Enlightened Jay,Royal Paladin,Secura,936,"1,186",Achievements
500,Ricorina,Master Sorcerer,Thyria,547,"1,186",Achievements
503,Etor Casian,Elder Druid,Wintera,839,"1,185",Achievements
503,Itz Shilen,Royal Paladin,Secura,1094,"1,185",Achievements
503,Mya Kayy,Royal Paladin,Astera,721,"1,185",Achievements
503,Semps,Elite Knight,Celebra,1013,"1,185",Achievements
503,Viny Opressor,Royal Paladin,Serdebra,1414,"1,185",Achievements
508,Maga Rossan,Sorcerer,Belobra,571,"1,184",Achievements
508,Radzia,Elite Knight,Blumera,1277,"1,184",Achievements
508,Sassa de Belobra,Elite Knight,Belobra,767,"1,184",Achievements
508,Vendo Pot Vazio,Elite Knight,Belobra,624,"1,184",Achievements
512,Abeencoado,Royal Paladin,Rasteibra,1029,"1,183",Achievements
512,Mingel Sous,Royal Paladin,Quelibra,898,"1,183",Achievements
514,Heronvk,Elite Knight,Luminera,1007,"1,182",Achievements
514,Revauxzito,Master Sorcerer,Terribra,1004,"1,182",Achievements
514,Titi Iris,Master Sorcerer,Secura,680,"1,182",Achievements
514,Zdenerwowana Lokomotywa,Royal Paladin,Dia,1042,"1,182",Achievements
518,Pomer,Elite Knight,Secura,1001,"1,181",Achievements
518,Szefas,Elder Druid,Vunira,539,"1,181",Achievements
518,Thee Hugod,Elite Knight,Honbra,1179,"1,181",Achievements
521,Dorivall,Elder Druid,Ombra,1874,"1,180",Achievements
522,Chantecler,Master Sorcerer,Gladera,533,"1,179",Achievements
522,Frosted Night,Elite Knight,Quidera,819,"1,179",Achievements
522,Infernalus,Master Sorcerer,Monza,144,"1,179",Achievements
522,Jonny Sorcerer,Master Sorcerer,Talera,269,"1,179",Achievements
522,Kratones,Elite Knight,Inabra,968,"1,179",Achievements
522,Silent Specter,Elite Knight,Quintera,900,"1,179",Achievements
528,Curse Psion,Master Sorcerer,Secura,876,"1,178",Achievements
528,Hublinck,Elite Knight,Quelibra,1339,"1,178",Achievements
530,Askandar,Royal Paladin,Belobra,737,"1,177",Achievements
530,Calvo Diesel,Royal Paladin,Wintera,348,"1,177",Achievements
530,Charlover Monty,Royal Paladin,Antica,968,"1,177",Achievements
530,Dark Blood Of Honera,Master Sorcerer,Nefera,1409,"1,177",Achievements
530,Dudus Andy,Elite Knight,Celesta,1653,"1,177",Achievements
530,Harpyk,Paladin,Secura,622,"1,177",Achievements
530,Peronti,Royal Paladin,Menera,369,"1,177",Achievements
530,Smka Corporation,Master Sorcerer,Issobra,2140,"1,177",Achievements
530,Take the Juicer,Elite Knight,Kalanta,1132,"1,177",Achievements
539,Onetz Oz,Master Sorcerer,Lobera,406,"1,176",Achievements
540,Ariana Avenger,Royal Paladin,Inabra,992,"1,175",Achievements
540,Drewwz,Elite Knight,Ferobra,1040,"1,175",Achievements
540,Dunmon Stark,Elite Knight,Wintera,1101,"1,175",Achievements
540,Leo-max,Elite Knight,Yonabra,643,"1,175",Achievements
540,Toxic Teary,Elite Knight,Peloria,1049,"1,175",Achievements
545,Aragorn on Unitera,Elite Knight,Nefera,727,"1,174",Achievements
545,Diabulusz,Elite Knight,Luminera,1238,"1,174",Achievements
545,Leonel Royalheart,Royal Paladin,Yonabra,980,"1,174",Achievements
545,Que Jin,Elder Druid,Serdebra,1587,"1,174",Achievements
549,Asril,Elder Druid,Wintera,724,"1,173",Achievements
549,Orion Argoo,Elite Knight,Bona,471,"1,173",Achievements
549,Shaulo Tarshish,Elite Knight,Menera,903,"1,173",Achievements
552,Creaxie,Elite Knight,Refugia,1043,"1,172",Achievements
552,Fester Adams,Elite Knight,Belobra,815,"1,172",Achievements
552,Nohni Ryan,Elder Druid,Astera,902,"1,172",Achievements
555,Bruxinhaz,Elder Druid,Belobra,850,"1,171",Achievements
555,Knilk,Elder Druid,Harmonia,667,"1,171",Achievements
555,Pocane,Elder Druid,Premia,729,"1,171",Achievements
555,Sir Aeronys,Elite Knight,Calmera,638,"1,171",Achievements
555,Xar'Mario,Master Sorcerer,Harmonia,537,"1,171",Achievements
560,Vinigod Prox,Master Sorcerer,Ferobra,1398,"1,170",Achievements
561,On Dog Dog,Elder Druid,Wintera,502,"1,169",Achievements
561,Yklans vi Riserfaith,Elite Knight,Nefera,539,"1,169",Achievements
563,Akitoh,Elite Knight,Kalibra,1071,"1,168",Achievements
563,Arcai,Master Sorcerer,Quidera,887,"1,168",Achievements
563,Awen,Elder Druid,Gentebra,1058,"1,168",Achievements
563,Elementaro,Elite Knight,Monza,953,"1,168",Achievements
563,Jess Leewyn,Elder Druid,Vunira,1026,"1,168",Achievements
563,Kiwikator,Master Sorcerer,Monza,1483,"1,168",Achievements
563,Nielli gold,Elite Knight,Kalibra,947,"1,168",Achievements
563,Sir Dryn,Royal Paladin,Bona,1001,"1,168",Achievements
563,Uman The Legend Shanigami,Elite Knight,Yonabra,683,"1,168",Achievements
572,Aron Nabesu,Elder Druid,Lobera,474,"1,167",Achievements
572,Dexz Enchanted,Royal Paladin,Inabra,604,"1,167",Achievements
572,Lucy Dreambringer,Royal Paladin,Nevia,812,"1,167",Achievements
572,Rinnyan,Royal Paladin,Oceanis,995,"1,167",Achievements
572,Sir Flossyk,Elite Knight,Yonabra,914,"1,167",Achievements
572,Tiraera,Elite Knight,Quidera,770,"1,167",Achievements
572,Yunerk,Royal Paladin,Luminera,1112,"1,167",Achievements
579,Bedow Fofinho,Elite Knight,Inabra,612,"1,166",Achievements
579,Durak Bloodblade,Elite Knight,Ourobra,1369,"1,166",Achievements
579,Shauni Leviathann,Knight,Gladera,743,"1,166",Achievements
582,Amy Meow,Elder Druid,Talera,633,"1,165",Achievements
582,Baker Paladin,Royal Paladin,Pacera,1512,"1,165",Achievements
582,Gisi ek,Elite Knight,Dia,926,"1,165",Achievements
582,Kyosek,Royal Paladin,Ustebra,766,"1,165",Achievements
582,Snowball,Elder Druid,Ferobra,1012,"1,165",Achievements
587,Don Bobo,Royal Paladin,Nevia,1042,"1,164",Achievements
587,Harry White,Elder Druid,Zuna,1238,"1,164",Achievements
587,Hatchie,Elder Druid,Astera,598,"1,164",Achievements
587,Oger,Elite Knight,Antica,1231,"1,164",Achievements
587,Peluixet Destroyer,Elite Knight,Vunira,1049,"1,164",Achievements
587,Sapphir,Elder Druid,Secura,855,"1,164",Achievements
593,Fenomenalny Maciek,Elite Knight,Secura,1030,"1,163",Achievements
593,Matuzaa,Druid,Serdebra,795,"1,163",Achievements
593,Nabarvanem Sheraveam,Royal Paladin,Thyria,1060,"1,163",Achievements
593,Shiddenzinho,Royal Paladin,Gladibra,1228,"1,163",Achievements
593,Venvii,Royal Paladin,Celesta,1776,"1,163",Achievements
598,Death Wave,Master Sorcerer,Solidera,1368,"1,162",Achievements
598,Diamanoo,Elite Knight,Antica,1032,"1,162",Achievements
598,Mizuhime,Elder Druid,Celebra,687,"1,162",Achievements
598,Radziejew,Master Sorcerer,Vunira,518,"1,162",Achievements
598,Sabarath,Master Sorcerer,Venebra,811,"1,162",Achievements
598,Sihid Drakell,Elite Knight,Kalibra,1671,"1,162",Achievements
604,Bomdrax,Elite Knight,Yonabra,526,"1,161",Achievements
604,Dragonidas,Master Sorcerer,Monza,1512,"1,161",Achievements
604,Laraaa,Elite Knight,Lobera,1216,"1,161",Achievements
604,Mist of Dreams,Elite Knight,Refugia,1013,"1,161",Achievements
604,Rhalxz Divine,Master Sorcerer,Belobra,1271,"1,161",Achievements
609,Ali the shihan,Elder Druid,Quintera,1573,"1,160",Achievements
609,Be xu,Elder Druid,Monza,2073,"1,160",Achievements
609,Francamente,Elite Knight,Yonabra,965,"1,160",Achievements
609,Lady Nefy,Elite Knight,Nefera,1185,"1,160",Achievements
609,Lord Muhover,Elite Knight,Gentebra,1385,"1,160",Achievements
609,Manti Siki,Elder Druid,Wintera,850,"1,160",Achievements
609,Roc ky,Master Sorcerer,Calmera,681,"1,160",Achievements
609,Tio Kiinho,Elite Knight,Yonabra,819,"1,160",Achievements
609,Ykk,Master Sorcerer,Vunira,1285,"1,160",Achievements
618,Cornelio,Elite Knight,Astera,617,"1,159",Achievements
618,Guimba Bruto,Master Sorcerer,Serdebra,1516,"1,159",Achievements
618,Juar konfident,Elder Druid,Refugia,1002,"1,159",Achievements
618,Rabzone,Elite Knight,Dia,722,"1,159",Achievements
622,Bugadiinha,Elder Druid,Ferobra,995,"1,158",Achievements
622,Dih Bozgazi,Royal Paladin,Quelibra,1125,"1,158",Achievements
622,Lancelot Corleone,Elite Knight,Quintera,888,"1,158",Achievements
625,Augusto Carpe,Master Sorcerer,Yonabra,684,"1,157",Achievements
625,Navinha,Elder Druid,Pacera,752,"1,157",Achievements
625,Thorid Iryak,Elite Knight,Inabra,1367,"1,157",Achievements
628,Mitmachine,Royal Paladin,Celesta,1648,"1,156",Achievements
629,Dammy,Master Sorcerer,Jadebra,996,"1,155",Achievements
629,Jazix Karla,Elder Druid,Refugia,441,"1,155",Achievements
629,Motiro,Elite Knight,Serdebra,1309,"1,155",Achievements
629,Rewo,Royal Paladin,Antica,814,"1,155",Achievements
629,Wacha Druidek,Elder Druid,Premia,797,"1,155",Achievements
634,Bolttzz,Royal Paladin,Celesta,775,"1,154",Achievements
634,Ice-rat,Elite Knight,Thyria,490,"1,154",Achievements
634,King Pa,Elder Druid,Nefera,1256,"1,154",Achievements
634,Lauaviin,Royal Paladin,Premia,900,"1,154",Achievements
634,Lethal Griphus,Elite Knight,Refugia,754,"1,154",Achievements
634,Lord Executer,Elite Knight,Premia,1253,"1,154",Achievements
634,Nightmare Leonhart,Master Sorcerer,Descubra,511,"1,154",Achievements
634,Nirrayka,Elder Druid,Bona,888,"1,154",Achievements
634,Prof Victor,Elder Druid,Lutabra,763,"1,154",Achievements
634,Sakurashi,Elder Druid,Astera,1051,"1,154",Achievements
644,Ilutin Shar,Master Sorcerer,Yonabra,1019,"1,153",Achievements
644,Paladino Randel,Royal Paladin,Belobra,859,"1,153",Achievements
644,Xenge Teensina,Elite Knight,Gentebra,2090,"1,153",Achievements
647,Abitoxi Rellik,Elite Knight,Gladibra,777,"1,152",Achievements
647,Gakild,Royal Paladin,Yonabra,1623,"1,152",Achievements
647,Jon Ragnarson,Elite Knight,Secura,1286,"1,152",Achievements
650,Arty Jack,Royal Paladin,Wintera,479,"1,151",Achievements
650,Bacon Violento,Elite Knight,Belobra,1370,"1,151",Achievements
650,Ellmagnifinho Danynho,Royal Paladin,Inabra,2172,"1,151",Achievements
650,Kethuga,Royal Paladin,Astera,484,"1,151",Achievements
650,Leimar,Royal Paladin,Secura,1015,"1,151",Achievements
650,Nameless Nightmare,Elite Knight,Celesta,1178,"1,151",Achievements
650,Tfowl,Royal Paladin,Astera,489,"1,151",Achievements
650,Yutso,Elder Druid,Secura,714,"1,151",Achievements
658,Amy Winehousse,Elite Knight,Celebra,877,"1,150",Achievements
658,Ha Pi,Royal Paladin,Celebra,470,"1,150",Achievements
658,Pizza Party,Elder Druid,Gladera,1573,"1,150",Achievements
658,Quin Adry,Royal Paladin,Quelibra,829,"1,150",Achievements
658,Tankov,Elite Knight,Quelibra,943,"1,150",Achievements
658,Vandm,Elite Knight,Belobra,1170,"1,150",Achievements
658,Vica Kateriell,Master Sorcerer,Monza,1155,"1,150",Achievements
665,Elipe Street,Elite Knight,Celebra,1269,"1,149",Achievements
665,Mischaiki,Elite Knight,Belobra,760,"1,149",Achievements
665,Noob Body,Paladin,Karmeya,773,"1,149",Achievements
665,Vemior,Elite Knight,Kalibra,1303,"1,149",Achievements
669,Exalted Indo,Royal Paladin,Secura,973,"1,148",Achievements
669,Griimi,Elder Druid,Wintera,926,"1,148",Achievements
669,Herox,Royal Paladin,Thyria,1495,"1,148",Achievements
669,Hipnotic Archer,Royal Paladin,Havera,662,"1,148",Achievements
669,Silentshell,Royal Paladin,Antica,1316,"1,148",Achievements
669,Stop Yapp,Elite Knight,Secura,971,"1,148",Achievements
675,Golden Mabim,Elder Druid,Quelibra,1065,"1,147",Achievements
675,Johnny Topside,Royal Paladin,Harmonia,445,"1,147",Achievements
675,Magnifik Emperatordany,Master Sorcerer,Inabra,1747,"1,147",Achievements
675,Psykeeh,Elite Knight,Havera,979,"1,147",Achievements
675,Sujerao,Master Sorcerer,Tornabra,697,"1,147",Achievements
680,Aretax Naza,Elite Knight,Belobra,1047,"1,146",Achievements
680,Ghost Virado Noarco,Royal Paladin,Ustebra,1120,"1,146",Achievements
680,Hyperiion,Elder Druid,Astera,979,"1,146",Achievements
680,Jakubabka,Elite Knight,Monza,743,"1,146",Achievements
680,Princess Meerida,Elite Knight,Venebra,707,"1,146",Achievements
685,Alphahorcrux,Elite Knight,Havera,1646,"1,145",Achievements
685,Krieger,Royal Paladin,Antica,760,"1,145",Achievements
685,Monstrex,Paladin,Ferobra,567,"1,145",Achievements
685,Szybki Magownik,Master Sorcerer,Karmeya,1440,"1,145",Achievements
689,Beltenebrosk,Elite Knight,Gladera,806,"1,144",Achievements
689,Lady Himiko,Royal Paladin,Karmeya,943,"1,144",Achievements
691,Awk Tuah,Elite Knight,Gladera,382,"1,143",Achievements
691,Feschmit,Master Sorcerer,Celebra,1567,"1,143",Achievements
691,Flor do Mar,Elite Knight,Lobera,1020,"1,143",Achievements
691,Lod Apolo,Royal Paladin,Kalibra,1371,"1,143",Achievements
691,Warriior Skeet,Elite Knight,Astera,1572,"1,143",Achievements
696,Broder Sebbe,Elder Druid,Celesta,970,"1,142",Achievements
696,Fairy'Princess,Druid,Kalibra,521,"1,142",Achievements
696,Glacial Wizard,Elder Druid,Refugia,623,"1,142",Achievements
696,Imperiall,Royal Paladin,Secura,806,"1,142",Achievements
696,Jacot,Elite Knight,Quintera,834,"1,142",Achievements
696,Jurassic Rex,Elder Druid,Gentebra,610,"1,142",Achievements
696,Mavek Sinistrex,Royal Paladin,Astera,1012,"1,142",Achievements
696,Menozin Rush,Master Sorcerer,Quelibra,1229,"1,142",Achievements
696,Mocarz Kamsy,Elite Knight,Antica,1048,"1,142",Achievements
696,Morgk,Exalted Monk,Luminera,500,"1,142",Achievements
696,Vineco,Elite Knight,Kalibra,1035,"1,142",Achievements
707,Amnesus,Elite Knight,Antica,593,"1,141",Achievements
707,Anne Lena,Royal Paladin,Astera,910,"1,141",Achievements
707,Brzytwobrody,Royal Paladin,Secura,408,"1,141",Achievements
707,Comandante Schatten Toxico,Master Sorcerer,Menera,1565,"1,141",Achievements
707,Ely Blademaster,Elder Druid,Quintera,419,"1,141",Achievements
707,Pankzy,Elite Knight,Celesta,1039,"1,141",Achievements
707,Rei Davi Lordknight,Elite Knight,Yonabra,744,"1,141",Achievements
707,Rift Duken,Master Sorcerer,Gentebra,2299,"1,141",Achievements
715,Berisvaudinho,Elite Knight,Premia,1153,"1,140",Achievements
715,Disin,Elite Knight,Secura,517,"1,140",Achievements
715,Flowing Rain,Elite Knight,Yonabra,1249,"1,140",Achievements
715,Maly'Dystansowiec,Royal Paladin,Bona,1197,"1,140",Achievements
715,Queen Liss,Elder Druid,Lutabra,1466,"1,140",Achievements
715,Shadow of the Candia,Master Sorcerer,Monza,1071,"1,140",Achievements
715,Zephyr Healer,Elder Druid,Refugia,937,"1,140",Achievements
722,Biellzin,Elder Druid,Inabra,1624,"1,139",Achievements
722,Lunatic Princess,Elite Knight,Celesta,2207,"1,139",Achievements
722,Megimus Elder,Master Sorcerer,Pacera,811,"1,139",Achievements
722,Nyns,Elite Knight,Pacera,533,"1,139",Achievements
722,Pizzabuddy,Elite Knight,Nevia,835,"1,139",Achievements
727,Anelysgo,Elite Knight,Gladera,596,"1,138",Achievements
727,Asuras Closed,Elite Knight,Lutabra,696,"1,138",Achievements
727,Baasinova,Elite Knight,Astera,1077,"1,138",Achievements
727,Diva Slide,Elite Knight,Celesta,547,"1,138",Achievements
727,Ivyrose,Elite Knight,Ferobra,729,"1,138",Achievements
727,Leader Eagle,Elite Knight,Inabra,356,"1,138",Achievements
727,Sall Sa,Royal Paladin,Gentebra,1413,"1,138",Achievements
734,Comicc,Knight,Belobra,1028,"1,137",Achievements
734,Evel Alkas,Elder Druid,Harmonia,693,"1,137",Achievements
734,Metran Dran,Knight,Ombra,637,"1,137",Achievements
734,Serz,Royal Paladin,Kalibra,1384,"1,137",Achievements
734,Tiger Backwoods,Master Sorcerer,Quidera,1096,"1,137",Achievements
734,Vantom,Royal Paladin,Peloria,759,"1,137",Achievements
734,Zazus Grah,Elite Knight,Bona,749,"1,137",Achievements
741,Acidres,Elite Knight,Secura,1019,"1,136",Achievements
741,Czupakaberka,Paladin,Monza,540,"1,136",Achievements
741,Elan Slayer,Elite Knight,Bona,502,"1,136",Achievements
741,Ikki,Royal Paladin,Inabra,1486,"1,136",Achievements
741,Kuiudo,Royal Paladin,Celebra,841,"1,136",Achievements
741,Lancellotz,Elite Knight,Descubra,1721,"1,136",Achievements
741,Liwus,Royal Paladin,Firmera,708,"1,136",Achievements
741,Popicii,Elder Druid,Bona,1144,"1,136",Achievements
741,Rauwzz,Elder Druid,Gentebra,692,"1,136",Achievements
741,Skyzo,Royal Paladin,Antica,469,"1,136",Achievements
751,Bruno Lokaoo,Royal Paladin,Antica,938,"1,135",Achievements
751,Floky Monkey,Master Sorcerer,Thyria,1578,"1,135",Achievements
753,Dil Paladin,Paladin,Serdebra,250,"1,134",Achievements
753,Itaurille,Royal Paladin,Gladera,619,"1,134",Achievements
753,Kalikah,Elder Druid,Premia,596,"1,134",Achievements
753,Szakal of Hoyma,Royal Paladin,Refugia,1155,"1,134",Achievements
753,Yes Yes,Royal Paladin,Vunira,1318,"1,134",Achievements
753,Zhavyun,Elite Knight,Collabra,805,"1,134",Achievements
759,Aliiice,Royal Paladin,Refugia,950,"1,133",Achievements
759,Com Desconto,Royal Paladin,Gentebra,887,"1,133",Achievements
759,Dronithax,Elder Druid,Luminera,763,"1,133",Achievements
759,Jairo the Squire,Elite Knight,Ferobra,601,"1,133",Achievements
759,Kayylicious,Elder Druid,Astera,1042,"1,133",Achievements
759,Miss Era,Royal Paladin,Gladera,742,"1,133",Achievements
759,Noble Eagle,Elder Druid,Monza,647,"1,133",Achievements
759,Shukran Ya,Royal Paladin,Ferobra,1165,"1,133",Achievements
759,Zeitonah,Master Sorcerer,Belobra,436,"1,133",Achievements
768,Artback,Royal Paladin,Oceanis,1080,"1,132",Achievements
768,Delirium Tremen,Royal Paladin,Astera,645,"1,132",Achievements
768,Ernox,Sorcerer,Zuna,650,"1,132",Achievements
768,Frozono,Elder Druid,Quelibra,828,"1,132",Achievements
768,Ravenovsky,Royal Paladin,Secura,866,"1,132",Achievements
768,Tavarao Berserker,Elite Knight,Belobra,1047,"1,132",Achievements
768,The Macho,Elite Knight,Nefera,1685,"1,132",Achievements
768,Ya su,Elite Knight,Ferobra,1344,"1,132",Achievements
768,Zarokron,Elite Knight,Belobra,1006,"1,132",Achievements
777,Allis,Royal Paladin,Gentebra,566,"1,131",Achievements
777,Andrewdiggy,Royal Paladin,Gladera,816,"1,131",Achievements
777,Keirissa,Elite Knight,Secura,1213,"1,131",Achievements
777,Mazokeru,Elite Knight,Ferobra,764,"1,131",Achievements
777,Miki Greg,Royal Paladin,Descubra,1376,"1,131",Achievements
777,Sir Alci,Royal Paladin,Gentebra,1123,"1,131",Achievements
783,Doktor Owieczka,Master Sorcerer,Harmonia,1232,"1,130",Achievements
783,Jeffenstein,Druid,Antica,686,"1,130",Achievements
783,Kronek,Royal Paladin,Firmera,1789,"1,130",Achievements
783,Roshatt,Elder Druid,Yonabra,1201,"1,130",Achievements
783,Setkia,Elite Knight,Premia,881,"1,130",Achievements
788,Coh en,Master Sorcerer,Yonabra,2179,"1,129",Achievements
788,Ekaiio,Elite Knight,Belobra,1674,"1,129",Achievements
788,Figolo,Elite Knight,Monza,2063,"1,129",Achievements
788,Mepi,Elite Knight,Secura,866,"1,129",Achievements
788,Zealouz Shadow,Elder Druid,Secura,584,"1,129",Achievements
793,Alhejandra,Elite Knight,Talera,1040,"1,128",Achievements
793,Kina Legendary,Elite Knight,Belobra,1026,"1,128",Achievements
793,Odrixz,Elite Knight,Harmonia,603,"1,128",Achievements
793,Onebillore,Royal Paladin,Astera,557,"1,128",Achievements
797,Atere Sillio,Royal Paladin,Secura,1049,"1,127",Achievements
797,Denizgorn,Elite Knight,Epoca,1256,"1,127",Achievements
799,Archangel Elementalis,Master Sorcerer,Venebra,710,"1,126",Achievements
799,Arcy Seba,Elite Knight,Serdebra,1579,"1,126",Achievements
799,Electroszz,Master Sorcerer,Wintera,1047,"1,126",Achievements
799,Goach,Royal Paladin,Jadebra,1194,"1,126",Achievements
799,Hightoxico Ston,Elder Druid,Belobra,1169,"1,126",Achievements
799,Kensek,Elite Knight,Quelibra,1084,"1,126",Achievements
799,Magnifik Danyveiosair,Royal Paladin,Quelibra,1832,"1,126",Achievements
799,Metal Olokun,Elite Knight,Astera,1254,"1,126",Achievements
799,Papi Paga,Master Sorcerer,Quintera,1023,"1,126",Achievements
799,Perollas,Elite Knight,Luminera,862,"1,126",Achievements
799,Teepo Insane,Elder Druid,Celebra,1614,"1,126",Achievements
799,Toth Mako,Royal Paladin,Refugia,688,"1,126",Achievements
799,Wo Orales,Elder Druid,Luminera,1025,"1,126",Achievements
812,Capitao Athim,Elite Knight,Gentebra,904,"1,125",Achievements
812,Dropzerah,Elite Knight,Kalibra,1731,"1,125",Achievements
812,Oblivionxd,Elder Druid,Inabra,1621,"1,125",Achievements
