Rank,Name,Vocation,World,Level,Skill Level,Category
348,Mirazord,Elite Knight,Yonabra,1261,128,Club Fighting
348,Navilat,Elite Knight,Nefera,696,128,Club Fighting
348,Nemesito,Elite Knight,Epoca,45,128,Club Fighting
348,Neutronyh,Elite Knight,Jadebra,1104,128,Club Fighting
348,No Soulwarprimal,Elite Knight,Belobra,788,128,Club Fighting
348,Nobishiro,Elite Knight,Bona,75,128,Club Fighting
348,Orbe,Elite Knight,Luminera,204,128,Club Fighting
348,Orc Worrior,Elite Knight,Monza,1241,128,Club Fighting
348,Oril Maverick,Elite Knight,Quelibra,915,128,Club Fighting
348,Pabelowski,Elite Knight,Secura,767,128,Club Fighting
348,Pabluski,Elite Knight,Yonabra,490,128,Club Fighting
348,Petit Lover,Elite Knight,Premia,433,128,Club Fighting
348,Picture,Elite Knight,Antica,969,128,Club Fighting
348,Punchliner,Knight,Epoca,16,128,Club Fighting
348,Rav Kifht,Elite Knight,Refugia,772,128,Club Fighting
348,Rhamphell,Elite Knight,Astera,67,128,Club Fighting
348,Romanista,Knight,Thyria,36,128,Club Fighting
348,Sir Darkshadow,Elite Knight,Antica,71,128,Club Fighting
348,Siube,Elite Knight,Monza,140,128,Club Fighting
348,Skadi Goddess,Elite Knight,Ombra,882,128,Club Fighting
348,Snusprillan,Elite Knight,Harmonia,550,128,Club Fighting
348,Starling Warlord,Elite Knight,Kalibra,348,128,Club Fighting
348,Sushinee,Elite Knight,Rasteibra,1007,128,Club Fighting
348,Thana Tursus,Elite Knight,Gladibra,983,128,Club Fighting
348,The Golden,Elite Knight,Astera,769,128,Club Fighting
348,The Santiago,Elite Knight,Premia,33,128,Club Fighting
348,Tomas Ferreira,Elite Knight,Kalibra,122,128,Club Fighting
348,Toxic Jakub,Elite Knight,Dia,963,128,Club Fighting
348,Trigunx,Elite Knight,Astera,663,128,Club Fighting
348,Undz,Elite Knight,Astera,1019,128,Club Fighting
348,Vherduz Gaz,Elite Knight,Celesta,1006,128,Club Fighting
348,Viiniis,Elite Knight,Inabra,965,128,Club Fighting
348,Voolgam,Elite Knight,Serdebra,1078,128,Club Fighting
348,Waleado,Elite Knight,Antica,896,128,Club Fighting
348,Weemo,Elite Knight,Nevia,1192,128,Club Fighting
348,Whiinona,Elite Knight,Bona,93,128,Club Fighting
348,Wodzirej,Elite Knight,Vunira,455,128,Club Fighting
348,Zara Darkness,Elite Knight,Nefera,474,128,Club Fighting
348,Zenakalm,Elite Knight,Premia,922,128,Club Fighting
348,Zeus Maromba,Elite Knight,Bona,1100,128,Club Fighting
348,Zeyron,Elite Knight,Quintera,947,128,Club Fighting
348,Zukashi Rycerzyk,Elite Knight,Refugia,1114,128,Club Fighting
467,Aceventura de Harmonia,Elite Knight,Harmonia,160,127,Club Fighting
467,Agumus,Elite Knight,Thyria,985,127,Club Fighting
467,Aiiiii,Elite Knight,Talera,532,127,Club Fighting
467,Animated Warrior,Elite Knight,Refugia,1002,127,Club Fighting
467,Anth Lelf raid,Elite Knight,Pacera,975,127,Club Fighting
467,Aryasvit,Elite Knight,Lobera,888,127,Club Fighting
467,Asuras Closed,Elite Knight,Lutabra,696,127,Club Fighting
467,Bag You Desiire,Elite Knight,Ourobra,1452,127,Club Fighting
467,Bald Dwarf,Elite Knight,Gladera,219,127,Club Fighting
467,Bilauscleia,Knight,Secura,13,127,Club Fighting
467,Bleykan,Elite Knight,Astera,242,127,Club Fighting
467,Bolovim,Elite Knight,Gentebra,769,127,Club Fighting
467,Boring Name,Elite Knight,Karmeya,1024,127,Club Fighting
467,Broku,Knight,Lobera,627,127,Club Fighting
467,Brutala Gumman,Elite Knight,Antica,539,127,Club Fighting
467,Bully Players,Elite Knight,Nevia,951,127,Club Fighting
467,Caseoh,Elite Knight,Karmeya,943,127,Club Fighting
467,Chris Fehnn,Elite Knight,Rasteibra,1406,127,Club Fighting
467,Closedfriends Leozin,Elite Knight,Jadebra,1498,127,Club Fighting
467,Crankler,Elite Knight,Gentebra,794,127,Club Fighting
467,Czin czi,Elite Knight,Antica,900,127,Club Fighting
467,Damiana Bonitao,Elite Knight,Havera,555,127,Club Fighting
467,Dark Kena,Elite Knight,Secura,900,127,Club Fighting
467,Denzel Renegado,Elite Knight,Refugia,710,127,Club Fighting
467,Dethium,Elite Knight,Gentebra,575,127,Club Fighting
467,Drell Haggor,Elite Knight,Nefera,355,127,Club Fighting
467,Ek Troyer,Elite Knight,Quelibra,301,127,Club Fighting
467,Ekai,Knight,Monza,40,127,Club Fighting
467,Ekmarada,Elite Knight,Kalibra,1158,127,Club Fighting
467,Enzev,Knight,Astera,430,127,Club Fighting
467,Facttory,Elite Knight,Ferobra,556,127,Club Fighting
467,Fake Neri,Elite Knight,Ustebra,1327,127,Club Fighting
467,Felipinho Shocknelas,Elite Knight,Gladibra,1390,127,Club Fighting
467,Fllamengo,Elite Knight,Serdebra,620,127,Club Fighting
467,For Her Sake,Elite Knight,Refugia,715,127,Club Fighting
467,Galfon,Elite Knight,Celesta,1149,127,Club Fighting
467,Galganek,Elite Knight,Pacera,602,127,Club Fighting
467,Gisi ek,Elite Knight,Dia,926,127,Club Fighting
467,Grammatico,Elite Knight,Gladera,449,127,Club Fighting
467,Gu Too,Elite Knight,Honbra,1027,127,Club Fighting
467,Hedur,Elite Knight,Antica,65,127,Club Fighting
467,Heliost,Elite Knight,Ustebra,1076,127,Club Fighting
467,Hispano clubgod,Elite Knight,Calmera,879,127,Club Fighting
467,Hugueraxx,Elite Knight,Kalibra,525,127,Club Fighting
467,Hyudi,Elite Knight,Belobra,849,127,Club Fighting
467,Imkamil,Elite Knight,Thyria,971,127,Club Fighting
467,Iruz,Elite Knight,Antica,1388,127,Club Fighting
467,Itsuki Kion,Elite Knight,Nefera,70,127,Club Fighting
467,Itz Naz,Elite Knight,Nefera,857,127,Club Fighting
467,Itz Szympans,Elite Knight,Bona,130,127,Club Fighting
467,Itz Triplex,Elite Knight,Gladera,869,127,Club Fighting
467,Jaade doic krowy,Knight,Monza,502,127,Club Fighting
467,Jellowy,Elite Knight,Vunira,956,127,Club Fighting
467,Jimski,Elite Knight,Bona,344,127,Club Fighting
467,Joker Paranoia,Elite Knight,Belobra,576,127,Club Fighting
467,Jonas Teu Personal,Elite Knight,Ourobra,875,127,Club Fighting
467,Jorpointy,Elite Knight,Bona,252,127,Club Fighting
467,Joseph Kion,Elite Knight,Nefera,70,127,Club Fighting
467,Jouster,Elite Knight,Xyla,419,127,Club Fighting
467,Kakuzaiy,Elite Knight,Solidera,917,127,Club Fighting
467,Kang Hur,Elite Knight,Antica,610,127,Club Fighting
467,Kapec Luji,Elite Knight,Harmonia,1073,127,Club Fighting
467,Kayyzinho,Elite Knight,Havera,942,127,Club Fighting
467,Kilgor Crumple,Elite Knight,Luminera,219,127,Club Fighting
467,Kinobal,Elite Knight,Oceanis,1713,127,Club Fighting
467,Kittyqueen,Elite Knight,Celesta,1126,127,Club Fighting
467,Klubbe,Elite Knight,Bona,664,127,Club Fighting
467,Knight Forsale,Elite Knight,Ourobra,1462,127,Club Fighting
467,Kodais Annihilator,Knight,Quelibra,925,127,Club Fighting
467,Kratoz Dragon,Elite Knight,Havera,1143,127,Club Fighting
467,Kyosol,Elite Knight,Pacera,676,127,Club Fighting
467,Lairufek,Elite Knight,Yonabra,1052,127,Club Fighting
467,Le do,Elite Knight,Yonabra,1125,127,Club Fighting
467,Lipez El Brabo,Elite Knight,Ourobra,1137,127,Club Fighting
467,Lootboxx,Elite Knight,Yovera,765,127,Club Fighting
467,Lord Nichols,Elite Knight,Havera,1093,127,Club Fighting
467,Lordd Artorias,Elite Knight,Thyria,876,127,Club Fighting
467,Lua de cristtal,Elite Knight,Gentebra,496,127,Club Fighting
467,Lukas Ownss,Elite Knight,Gladibra,1019,127,Club Fighting
467,Lynze,Elite Knight,Nefera,587,127,Club Fighting
467,Maezona,Elite Knight,Calmera,422,127,Club Fighting
467,Majkorz,Elite Knight,Thyria,684,127,Club Fighting
467,Marollaa,Elite Knight,Gentebra,1114,127,Club Fighting
467,Matt Hazeres,Elite Knight,Bona,790,127,Club Fighting
467,Milequinhentos,Knight,Peloria,38,127,Club Fighting
467,Mischaiki,Elite Knight,Belobra,760,127,Club Fighting
467,Moi'of Hell,Elite Knight,Wintera,1058,127,Club Fighting
467,Mutilinha Underdog,Elite Knight,Rasteibra,1336,127,Club Fighting
467,Nahiida,Elite Knight,Astera,1062,127,Club Fighting
467,Naughty Dudu,Elite Knight,Secura,770,127,Club Fighting
467,Nieustraszony Kamil,Elite Knight,Karmeya,1020,127,Club Fighting
467,Niirsu,Elite Knight,Ustebra,1295,127,Club Fighting
467,Nika Pefisa,Elite Knight,Premia,394,127,Club Fighting
467,Ninja Godwar,Elite Knight,Thyria,527,127,Club Fighting
467,Not Kouper,Elite Knight,Thyria,798,127,Club Fighting
467,Oswi Vanito,Elite Knight,Yonabra,437,127,Club Fighting
467,Ouries,Elite Knight,Harmonia,903,127,Club Fighting
467,Peacefield,Elite Knight,Pacera,853,127,Club Fighting
467,Pepe Elpollo,Elite Knight,Quidera,685,127,Club Fighting
467,Piiloto Bighead,Elite Knight,Etebra,1226,127,Club Fighting
467,Pinkys,Elite Knight,Ustebra,748,127,Club Fighting
467,Porr Danne,Elite Knight,Zuna,95,127,Club Fighting
467,Prouct Ologgy,Elite Knight,Bona,758,127,Club Fighting
467,Psiaapsia,Elite Knight,Peloria,1146,127,Club Fighting
467,Pumbusiek,Elite Knight,Secura,626,127,Club Fighting
467,Pyrkaa,Elite Knight,Jadebra,970,127,Club Fighting
467,Ras Roo,Elite Knight,Serdebra,130,127,Club Fighting
467,Rebel Love,Elite Knight,Descubra,711,127,Club Fighting
467,Rhyn Strius,Elite Knight,Pacera,1014,127,Club Fighting
467,Ryu Kasinaki,Elite Knight,Astera,243,127,Club Fighting
467,Salox De'Sade,Elite Knight,Menera,364,127,Club Fighting
467,Sekax,Elite Knight,Celesta,801,127,Club Fighting
467,Seleskva Zedrin,Elite Knight,Ourobra,1597,127,Club Fighting
467,Servent of the nameless,Elite Knight,Wintera,320,127,Club Fighting
467,Showmech,Elite Knight,Solidera,974,127,Club Fighting
467,Sizz Lor,Knight,Ustebra,15,127,Club Fighting
467,Spirall fall,Elite Knight,Quelibra,1209,127,Club Fighting
467,Take the Juicer,Elite Knight,Kalanta,1132,127,Club Fighting
467,Tapherial Ruprecht,Elite Knight,Harmonia,68,127,Club Fighting
467,Testarudo,Elite Knight,Pacera,886,127,Club Fighting
467,Thor Dust,Knight,Yovera,15,127,Club Fighting
467,Thoria Elite,Elite Knight,Bona,324,127,Club Fighting
467,Thrun,Elite Knight,Menera,505,127,Club Fighting
467,Thunder Hammer,Elite Knight,Ferobra,847,127,Club Fighting
467,Ticalah,Elite Knight,Quintera,324,127,Club Fighting
467,Tolldito,Elite Knight,Menera,994,127,Club Fighting
467,Twiiks,Elite Knight,Refugia,1164,127,Club Fighting
467,Tyna Teon,Elite Knight,Pacera,105,127,Club Fighting
467,Tytan from Celesta,Elite Knight,Celesta,1159,127,Club Fighting
467,Vandrinho,Elite Knight,Collabra,1080,127,Club Fighting
467,Vince Chanersiete,Elite Knight,Quidera,1165,127,Club Fighting
467,Wyrmbloodz,Elite Knight,Celesta,807,127,Club Fighting
467,Xenia,Elite Knight,Nevia,769,127,Club Fighting
467,Zek ek Bombinha,Elite Knight,Solidera,1341,127,Club Fighting
467,Zibiarra,Elite Knight,Zuna,258,127,Club Fighting
467,Ziwan Modidri,Elite Knight,Astera,1430,127,Club Fighting
467,Zodd Nosferatu,Elite Knight,Zunera,62,127,Club Fighting
467,Zoo Milka,Elite Knight,Antica,158,127,Club Fighting
605,Aavus Loth,Elite Knight,Gladibra,1028,126,Club Fighting
605,Aazn,Elite Knight,Secura,752,126,Club Fighting
605,Abrams Lous,Elite Knight,Antica,782,126,Club Fighting
605,Ad er,Elite Knight,Gentebra,700,126,Club Fighting
605,Aeridix,Elite Knight,Ferobra,548,126,Club Fighting
605,Aika Zepic,Elite Knight,Vunira,27,126,Club Fighting
605,Alebaba,Elite Knight,Lobera,460,126,Club Fighting
605,Aner Elot,Elite Knight,Talera,955,126,Club Fighting
605,Archemorus,Elite Knight,Lobera,1019,126,Club Fighting
605,Arto Tethar,Elite Knight,Premia,458,126,Club Fighting
605,Barba Carpintaria,Elite Knight,Jadebra,1137,126,Club Fighting
605,Baruch Sagdijew,Elite Knight,Secura,552,126,Club Fighting
605,Berlin Soul,Elite Knight,Quintera,962,126,Club Fighting
605,Big Hussein,Elite Knight,Thyria,1211,126,Club Fighting
605,Bollzocko,Elite Knight,Firmera,933,126,Club Fighting
605,Bouncer,Elite Knight,Wintera,868,126,Club Fighting
605,Bullthadoz,Elite Knight,Secura,1183,126,Club Fighting
605,Cajlaa,Elite Knight,Thyria,811,126,Club Fighting
605,Club Boro,Elite Knight,Descubra,1137,126,Club Fighting
605,Club Fan Kina,Elite Knight,Talera,905,126,Club Fighting
605,Corrupted Aly,Elite Knight,Solidera,968,126,Club Fighting
605,Crawling,Elite Knight,Nefera,954,126,Club Fighting
605,Criford,Elite Knight,Celesta,81,126,Club Fighting
605,Crysita,Elite Knight,Antica,778,126,Club Fighting
605,Daregul,Elite Knight,Vunira,247,126,Club Fighting
605,Daring Rage,Elite Knight,Belobra,487,126,Club Fighting
605,Dark Sugueu,Knight,Bona,648,126,Club Fighting
605,Darth Dain,Elite Knight,Belobra,1144,126,Club Fighting
605,Dendoo Montana,Elite Knight,Ferobra,515,126,Club Fighting
605,Derie Gabrelsla,Elite Knight,Yonabra,518,126,Club Fighting
605,Devilziin,Elite Knight,Etebra,1131,126,Club Fighting
605,Dgod,Elite Knight,Harmonia,526,126,Club Fighting
605,Dixy Ded,Elite Knight,Yonabra,1103,126,Club Fighting
605,Do Hats,Elite Knight,Astera,643,126,Club Fighting
605,Don Boro,Elite Knight,Refugia,875,126,Club Fighting
605,Don Victtor Millonetta,Elite Knight,Xymera,1437,126,Club Fighting
605,Draugveil,Elite Knight,Issobra,760,126,Club Fighting
605,Ek Lacrita,Elite Knight,Celesta,932,126,Club Fighting
605,Ek Leyann,Elite Knight,Tornabra,1211,126,Club Fighting
605,Elen Voon,Elite Knight,Talera,806,126,Club Fighting
605,Eleoce Old Town,Elite Knight,Wintera,374,126,Club Fighting
605,Elithiels housekeeper,Knight,Secura,9,126,Club Fighting
605,Elmoyt,Elite Knight,Firmera,649,126,Club Fighting
605,Elvathon Sert,Elite Knight,Monza,50,126,Club Fighting
605,Eskab,Elite Knight,Ourobra,711,126,Club Fighting
605,Exchelsious,Elite Knight,Celesta,885,126,Club Fighting
605,Fiddy Nikez,Elite Knight,Vunira,737,126,Club Fighting
605,Fiend Tokes,Elite Knight,Nefera,942,126,Club Fighting
605,Firemanz,Elite Knight,Kalibra,630,126,Club Fighting
605,Freezing Hammer,Elite Knight,Astera,1405,126,Club Fighting
605,Freja Ahs,Elite Knight,Karmeya,355,126,Club Fighting
605,Fyna Knight,Elite Knight,Ferobra,443,126,Club Fighting
605,Galyx Valuquoron,Elite Knight,Gentebra,454,126,Club Fighting
605,Great Club,Elite Knight,Pacera,420,126,Club Fighting
605,Griffindor Knight,Elite Knight,Oceanis,78,126,Club Fighting
605,Grizo,Elite Knight,Pacera,630,126,Club Fighting
605,Gronda rok,Elite Knight,Monza,551,126,Club Fighting
605,Hofmann Triper,Elite Knight,Belobra,124,126,Club Fighting
605,Hunter the Calmeran,Knight,Calmera,13,126,Club Fighting
605,Husio,Elite Knight,Premia,1086,126,Club Fighting
605,Infernal Josias,Elite Knight,Pacera,477,126,Club Fighting
605,Infestissu Diaabo,Elite Knight,Descubra,1478,126,Club Fighting
605,Isah Artor,Knight,Menera,8,126,Club Fighting
605,Iscarllot,Elite Knight,Celesta,748,126,Club Fighting
605,Jdsnake Redeyes,Elite Knight,Talera,1046,126,Club Fighting
605,Johny Beliking,Elite Knight,Gladera,543,126,Club Fighting
605,Juggerzilla,Elite Knight,Menera,272,126,Club Fighting
605,Kaldox,Elite Knight,Nefera,977,126,Club Fighting
605,Kali kara,Elite Knight,Wintera,896,126,Club Fighting
605,Kamolly,Elite Knight,Quelibra,1131,126,Club Fighting
605,Kasselstrand,Elite Knight,Celesta,687,126,Club Fighting
605,Katarion,Elite Knight,Luminera,1062,126,Club Fighting
605,King Gordin,Elite Knight,Oceanis,1172,126,Club Fighting
605,King Isra,Elite Knight,Thyria,1075,126,Club Fighting
605,King Marcus,Elite Knight,Monza,719,126,Club Fighting
605,Knighttripper,Elite Knight,Astera,188,126,Club Fighting
605,Krobato,Elite Knight,Menera,645,126,Club Fighting
605,Krwiopalczasty,Elite Knight,Quintera,612,126,Club Fighting
605,Krysio,Elite Knight,Thyria,793,126,Club Fighting
605,Ksu,Knight,Belobra,541,126,Club Fighting
605,Kuzon,Elite Knight,Vunira,479,126,Club Fighting
605,Kwiateek Dezerter,Elite Knight,Vunira,1056,126,Club Fighting
605,Lakomczuch,Elite Knight,Pacera,817,126,Club Fighting
605,Legendarny Borowik,Elite Knight,Secura,950,126,Club Fighting
605,Leona Kenia,Elite Knight,Celesta,162,126,Club Fighting
605,Leonidas Knight,Elite Knight,Luminera,174,126,Club Fighting
605,Levok The Awesome,Knight,Premia,9,126,Club Fighting
605,Linda'inluv,Elite Knight,Ferobra,842,126,Club Fighting
605,Lord Goodmen,Elite Knight,Peloria,289,126,Club Fighting
605,Lovens,Elite Knight,Secura,1075,126,Club Fighting
605,Lula Petit,Elite Knight,Solidera,731,126,Club Fighting
605,Luztan,Elite Knight,Calmera,1257,126,Club Fighting
605,Madam Huroncita,Elite Knight,Celesta,154,126,Club Fighting
605,Maenith,Knight,Zuna,13,126,Club Fighting
605,Maksyym,Elite Knight,Secura,847,126,Club Fighting
605,Mallpa,Elite Knight,Celesta,760,126,Club Fighting
605,Marretada de Leve,Elite Knight,Yonabra,1132,126,Club Fighting
605,Matador Lda,Elite Knight,Quintera,801,126,Club Fighting
605,Matheus,Elite Knight,Gladera,47,126,Club Fighting
605,Matisto,Elite Knight,Venebra,841,126,Club Fighting
605,Mell Maya,Elite Knight,Ferobra,414,126,Club Fighting
605,Mentum,Elite Knight,Celebra,1020,126,Club Fighting
605,Miguep,Elite Knight,Yovera,815,126,Club Fighting
605,Mini Gladiator,Knight,Nevia,10,126,Club Fighting
605,Modiel Adia,Elite Knight,Lobera,195,126,Club Fighting
605,Monsterise,Elite Knight,Ombra,1306,126,Club Fighting
605,Moodzior,Elite Knight,Nevia,1079,126,Club Fighting
605,Moon Jern,Elite Knight,Harmonia,306,126,Club Fighting
605,Mroczny Zadek,Elite Knight,Antica,80,126,Club Fighting
605,Nathyn Nightshade,Elite Knight,Peloria,110,126,Club Fighting
605,Nickaplz,Knight,Solidera,36,126,Club Fighting
605,Niitts,Elite Knight,Nefera,722,126,Club Fighting
605,Nirott Prodigy,Elite Knight,Xymera,604,126,Club Fighting
605,Omjagvaren,Elite Knight,Monza,617,126,Club Fighting
605,Osadniczek,Elite Knight,Harmonia,773,126,Club Fighting
605,Paima,Elite Knight,Firmera,704,126,Club Fighting
605,Pan Kier,Knight,Antica,591,126,Club Fighting
605,Pantes,Elite Knight,Astera,668,126,Club Fighting
605,Paspan,Elite Knight,Premia,110,126,Club Fighting
605,Pawelkus Kornes,Knight,Harmonia,10,126,Club Fighting
605,Pomson,Elite Knight,Zuna,67,126,Club Fighting
605,Poseidon Beoni,Elite Knight,Belobra,186,126,Club Fighting
605,Queen Dull,Elite Knight,Zuna,682,126,Club Fighting
605,Rift Mercenary,Elite Knight,Nefera,958,126,Club Fighting
605,Roneysz,Elite Knight,Kalibra,1257,126,Club Fighting
605,Ronnie Tezcapliploca,Elite Knight,Thyria,422,126,Club Fighting
605,Roorschach,Elite Knight,Inabra,1006,126,Club Fighting
605,Royal Skorbuto,Knight,Lobera,33,126,Club Fighting
605,Ryu the figther,Elite Knight,Karmeya,852,126,Club Fighting
605,Rzabba Ojcze,Elite Knight,Bona,958,126,Club Fighting
605,Sapu'Veiu,Elite Knight,Nefera,808,126,Club Fighting
605,Sarlene,Elite Knight,Antica,455,126,Club Fighting
605,Saulix,Elite Knight,Yonabra,1086,126,Club Fighting
605,Saycheese,Elite Knight,Bona,725,126,Club Fighting
605,Sharkman lord,Elite Knight,Solidera,674,126,Club Fighting
605,Shun of cozumel,Elite Knight,Lobera,619,126,Club Fighting
605,Siberion,Elite Knight,Premia,1529,126,Club Fighting
605,Sir Bemloko,Elite Knight,Calmera,954,126,Club Fighting
605,Sir Master Slayer,Knight,Lobera,11,126,Club Fighting
605,Sir Wesz,Elite Knight,Lutabra,473,126,Club Fighting
605,Skull Lyon,Elite Knight,Gentebra,797,126,Club Fighting
605,Small Inconvenience,Elite Knight,Nevia,1011,126,Club Fighting
605,Snitrana Mix,Knight,Gentebra,660,126,Club Fighting
605,Soul Volta,Elite Knight,Astera,124,126,Club Fighting
605,Sprytny Spryciarz,Knight,Vunira,8,126,Club Fighting
605,Stellaa,Elite Knight,Lobera,489,126,Club Fighting
605,Sterling-Knight,Elite Knight,Astera,667,126,Club Fighting
605,Stor Dyth,Elite Knight,Gladera,181,126,Club Fighting
605,Tataul,Elite Knight,Inabra,867,126,Club Fighting
605,Tavinho Tanker,Elite Knight,Ombra,935,126,Club Fighting
605,Tawyrl,Knight,Kalibra,15,126,Club Fighting
605,Teenage Clubber,Elite Knight,Belobra,517,126,Club Fighting
605,Tharsonius von Bethana,Elite Knight,Secura,166,126,Club Fighting
605,The Favaro,Elite Knight,Etebra,939,126,Club Fighting
605,The Jones,Elite Knight,Quelibra,872,126,Club Fighting
605,Thiaguinho Cesar,Knight,Etebra,16,126,Club Fighting
605,Thor Pogromca Chaosu,Elite Knight,Secura,669,126,Club Fighting
605,Toxic Leo,Elite Knight,Nevia,649,126,Club Fighting
605,Trublewoman,Elite Knight,Gentebra,52,126,Club Fighting
605,Txuguito,Elite Knight,Descubra,314,126,Club Fighting
605,Tyo Dash,Elite Knight,Ferobra,993,126,Club Fighting
605,Vadal,Elite Knight,Premia,993,126,Club Fighting
605,Van Paraiba,Elite Knight,Inabra,939,126,Club Fighting
605,Vaughn Benjamin,Elite Knight,Luminera,762,126,Club Fighting
605,Visorku,Elite Knight,Lobera,336,126,Club Fighting
605,Vlladimir,Elite Knight,Vunira,794,126,Club Fighting
605,Xavequeiro,Knight,Monza,72,126,Club Fighting
605,Xela Caderco,Knight,Celesta,337,126,Club Fighting
605,Xenos,Elite Knight,Antica,128,126,Club Fighting
605,Yokkozuna,Elite Knight,Astera,430,126,Club Fighting
605,Zabujca Uhuw,Knight,Harmonia,45,126,Club Fighting
605,Zaharsky,Knight,Harmonia,500,126,Club Fighting
605,Zandy with lasers,Elite Knight,Celebra,1067,126,Club Fighting
605,Zwex,Elite Knight,Celesta,100,126,Club Fighting
779,Akaziita,Elite Knight,Bona,845,125,Club Fighting
779,Aldesi,Elite Knight,Thyria,614,125,Club Fighting
779,Aledel,Elite Knight,Secura,869,125,Club Fighting
779,Allezinho Mau Carater,Elite Knight,Inabra,746,125,Club Fighting
779,Almighty Tank,Elite Knight,Issobra,881,125,Club Fighting
779,Alow,Elite Knight,Luminera,651,125,Club Fighting
779,Amazing Tank,Knight,Monza,8,125,Club Fighting
779,Ancient The Warrior,Elite Knight,Refugia,239,125,Club Fighting
779,Andipandy,Elite Knight,Havera,618,125,Club Fighting
779,Angel Lokito,Elite Knight,Nefera,97,125,Club Fighting
779,Angel de Amorr,Elite Knight,Nefera,256,125,Club Fighting
779,Aram Ever,Elite Knight,Monza,977,125,Club Fighting
779,Arthur Bonecrusher,Elite Knight,Descubra,51,125,Club Fighting
779,Ascanamo,Elite Knight,Bona,1020,125,Club Fighting
779,Avelio,Elite Knight,Belobra,370,125,Club Fighting
779,Azzerus Pogromca,Elite Knight,Secura,950,125,Club Fighting
779,Bazylionek,Elite Knight,Dia,1219,125,Club Fighting
779,Birhof,Elite Knight,Xyla,839,125,Club Fighting
779,Bjorn Leo,Elite Knight,Serdebra,515,125,Club Fighting
779,Blaze Prime,Elite Knight,Quidera,1332,125,Club Fighting
779,Bombom de Uva,Elite Knight,Belobra,84,125,Club Fighting
779,Bomin Kenil,Elite Knight,Thyria,605,125,Club Fighting
779,Booce,Elite Knight,Oceanis,873,125,Club Fighting
779,Braian,Knight,Quelibra,801,125,Club Fighting
779,Briseids,Elite Knight,Celebra,767,125,Club Fighting
779,Brovven,Elite Knight,Secura,928,125,Club Fighting
779,Bruno Batman,Elite Knight,Lobera,784,125,Club Fighting
779,Bushiii,Elite Knight,Belobra,945,125,Club Fighting
779,Buwr,Elite Knight,Menera,862,125,Club Fighting
779,Bwosamdi,Elite Knight,Peloria,799,125,Club Fighting
779,Capitain Davy Jones,Elite Knight,Bona,348,125,Club Fighting
779,Cerknight,Elite Knight,Menera,150,125,Club Fighting
779,Chris Ekbombinha,Elite Knight,Ombra,1365,125,Club Fighting
779,Chris Subownerdo Gbe,Elite Knight,Ombra,1869,125,Club Fighting
779,Chuderlak,Elite Knight,Vunira,1152,125,Club Fighting
779,Ciajes,Elite Knight,Nevia,893,125,Club Fighting
779,Clubens,Elite Knight,Luminera,426,125,Club Fighting
779,Comandante Mclovin,Elite Knight,Menera,754,125,Club Fighting
779,Cosmo Renegado,Elite Knight,Pacera,761,125,Club Fighting
779,Czupakabras,Elite Knight,Celesta,40,125,Club Fighting
779,Dahaka,Elite Knight,Etebra,590,125,Club Fighting
779,Daniel San,Elite Knight,Bona,720,125,Club Fighting
779,Darpus,Elite Knight,Monza,110,125,Club Fighting
779,Dede Magnata,Elite Knight,Ourobra,1509,125,Club Fighting
779,Dela Wino,Elite Knight,Talera,428,125,Club Fighting
779,Demon Eye,Elite Knight,Gladera,48,125,Club Fighting
779,Deviced,Elite Knight,Celesta,688,125,Club Fighting
779,Dhan Vanas,Elite Knight,Ustebra,1519,125,Club Fighting
779,Ditox,Elite Knight,Xyla,1080,125,Club Fighting
779,Dog in Pain,Elite Knight,Bona,110,125,Club Fighting
779,Dolna Szczena,Knight,Monza,8,125,Club Fighting
779,Don Aston,Elite Knight,Pacera,924,125,Club Fighting
779,Don Primalek,Elite Knight,Karmeya,859,125,Club Fighting
779,Don Zangarron,Elite Knight,Thyria,64,125,Club Fighting
779,Donkyh,Elite Knight,Quintera,949,125,Club Fighting
779,Doon Wizzo,Knight,Monza,12,125,Club Fighting
779,Dracken,Elite Knight,Yovera,789,125,Club Fighting
779,Dukinha,Elite Knight,Gladera,726,125,Club Fighting
779,Edival Kina,Elite Knight,Nefera,65,125,Club Fighting
779,Edson Junior,Elite Knight,Honbra,1102,125,Club Fighting
779,El Diez,Elite Knight,Solidera,897,125,Club Fighting
779,Eldor Doria,Elite Knight,Honbra,726,125,Club Fighting
779,Elite Hiate,Knight,Quelibra,1005,125,Club Fighting
779,Eliza Skylight,Elite Knight,Quintera,266,125,Club Fighting
779,Engreido,Elite Knight,Nefera,1040,125,Club Fighting
779,Estefan,Elite Knight,Peloria,707,125,Club Fighting
779,Etrom of Fortera,Elite Knight,Ferobra,1037,125,Club Fighting
779,Fetts,Elite Knight,Havera,1074,125,Club Fighting
779,Filthy Bacon,Elite Knight,Quidera,1264,125,Club Fighting
779,Freccariossa,Elite Knight,Vunira,254,125,Club Fighting
779,Fubiek,Elite Knight,Nefera,1089,125,Club Fighting
779,Fus Evil,Elite Knight,Kalibra,885,125,Club Fighting
779,Fuzzy Dogmal,Elite Knight,Honbra,1121,125,Club Fighting
779,Gdzie Lukasz,Elite Knight,Bona,943,125,Club Fighting
779,Ghosstman,Elite Knight,Pacera,1004,125,Club Fighting
779,Gijet,Elite Knight,Kalibra,108,125,Club Fighting
