Rank,Name,Vocation,World,Level,Skill Level,Category
399,Sir Filipino,Knight,Calmera,69,84,Fishing
399,Skills,Elite Knight,Collabra,90,84,Fishing
399,Slow Cruell,Elite Knight,Pacera,240,84,Fishing
399,Sorcuring,Master Sorcerer,Secura,100,84,Fishing
399,Tassin,Knight,Harmonia,181,84,Fishing
399,Tiger Claws,Elite Knight,Gentebra,798,84,Fishing
399,Tryomahan Elern,Elder Druid,Peloria,28,84,Fishing
399,Turine Deobi,Master Sorcerer,Pacera,270,84,Fishing
399,Veno Bolt,Elder Druid,Thyria,33,84,Fishing
399,Vir qui ridet,Elder Druid,Solidera,44,84,Fishing
399,Warfear,Elder Druid,Peloria,102,84,Fishing
399,Wine Palun,Master Sorcerer,Menera,130,84,Fishing
399,Winvecs,Master Sorcerer,Secura,132,84,Fishing
399,Wire Fox,Elite Knight,Havera,72,84,Fishing
399,Ze Facada,Elder Druid,Calmera,84,84,Fishing
399,Zielarka,Elder Druid,Secura,237,84,Fishing
399,Zurrak,Knight,Yonabra,415,84,Fishing
479,Abuxx Lopez,Elder Druid,Monza,156,83,Fishing
479,Aeromage,Master Sorcerer,Vunira,37,83,Fishing
479,Ahlara,Druid,Calmera,33,83,Fishing
479,Alfa Ownage,Master Sorcerer,Wintera,61,83,Fishing
479,Allasthor Sho,Knight,Antica,128,83,Fishing
479,Andrea La Brujita,Elder Druid,Wintera,42,83,Fishing
479,Apolo de Mythera,Elder Druid,Lobera,32,83,Fishing
479,Arhatheri Nakolanu,Knight,Ustebra,48,83,Fishing
479,Asuka Ai,Elite Knight,Gladera,933,83,Fishing
479,Az Alkmaar,Druid,Nefera,68,83,Fishing
479,Baron Max,Elite Knight,Vunira,129,83,Fishing
479,Ben Cabot,Knight,Peloria,117,83,Fishing
479,Bloodmoon,Elite Knight,Lobera,422,83,Fishing
479,Bob Malokeiro,Elite Knight,Inabra,1051,83,Fishing
479,Boopsy Starlight,Master Sorcerer,Lobera,62,83,Fishing
479,Brew Master,Elder Druid,Celesta,74,83,Fishing
479,Buzzfreak,Knight,Solidera,245,83,Fishing
479,Deezuz,Elite Knight,Lobera,654,83,Fishing
479,Demon lee Dor'Sky,Elite Knight,Monza,132,83,Fishing
479,Diriela,Druid,Monza,155,83,Fishing
479,Ettinsmoor,Elite Knight,Vunira,68,83,Fishing
479,Fear Eared,Sorcerer,Zuna,25,83,Fishing
479,Fearless Kabinirius Truth,Master Sorcerer,Luminera,87,83,Fishing
479,Goblinsworder,Elite Knight,Peloria,344,83,Fishing
479,Gold Nigiderkos,Paladin,Secura,51,83,Fishing
479,Gotica,Royal Paladin,Calmera,197,83,Fishing
479,Hoen Daro,Royal Paladin,Peloria,96,83,Fishing
479,Inigo Knight,Elite Knight,Ferobra,491,83,Fishing
479,Inquso,Sorcerer,Monza,122,83,Fishing
479,Iron Miny,Druid,Harmonia,352,83,Fishing
479,James the Mage,Master Sorcerer,Solidera,85,83,Fishing
479,Kaiser Dunkel,Elite Knight,Lobera,182,83,Fishing
479,Kanedziak,Elite Knight,Wintera,236,83,Fishing
479,Kard Gark,Master Sorcerer,Lobera,152,83,Fishing
479,Kilseno,Royal Paladin,Secura,1280,83,Fishing
479,Kinnaite,Elite Knight,Wintera,91,83,Fishing
479,Kirianius Tova,Elder Druid,Harmonia,112,83,Fishing
479,Kloss Hans,Druid,Havera,38,83,Fishing
479,Knight Brenim,Elite Knight,Gentebra,203,83,Fishing
479,Knight Rethy,Knight,Astera,82,83,Fishing
479,Kwigon the Sharpshooter,Royal Paladin,Luminera,137,83,Fishing
479,Lady Andrivete,Master Sorcerer,Bona,208,83,Fishing
479,Lanndo druid,Elder Druid,Harmonia,37,83,Fishing
479,Lika Kat,Elite Knight,Lobera,145,83,Fishing
479,Linge Ding,Master Sorcerer,Peloria,35,83,Fishing
479,Lokinha Do Kabefub,Sorcerer,Calmera,113,83,Fishing
479,Lost Bamberg,Knight,Wintera,35,83,Fishing
479,Luk Skywalker,Elder Druid,Harmonia,83,83,Fishing
479,Magic Diamond,Elder Druid,Solidera,28,83,Fishing
479,Marttok,Master Sorcerer,Luminera,282,83,Fishing
479,Max Heretico,Royal Paladin,Nefera,231,83,Fishing
479,Maxim Tatres,Royal Paladin,Lobera,59,83,Fishing
479,Misty Dimalcor,Druid,Calmera,130,83,Fishing
479,Murtley Cruel,Master Sorcerer,Bona,130,83,Fishing
479,Naruto Infernal Master,Master Sorcerer,Harmonia,57,83,Fishing
479,Neira'Chany,None,Thyria,70,83,Fishing
479,Nigha Ken,Elite Knight,Wintera,90,83,Fishing
479,Nodivodu,Knight,Monza,459,83,Fishing
479,Petrobass,Elder Druid,Monza,344,83,Fishing
479,Rodger,Master Sorcerer,Secura,223,83,Fishing
479,Royal Teedy,Royal Paladin,Nefera,138,83,Fishing
479,Rozkwitajacy Kwiat,Royal Paladin,Harmonia,277,83,Fishing
479,Rufius Calibal,Sorcerer,Nefera,217,83,Fishing
479,Sailor princess dhane,Master Sorcerer,Talera,122,83,Fishing
479,Saphyra Bonita,Elder Druid,Pacera,486,83,Fishing
479,Sarh Thor,Elder Druid,Menera,67,83,Fishing
479,Scarllet Roz,Master Sorcerer,Gladera,239,83,Fishing
479,Silent Reaver,Elite Knight,Refugia,231,83,Fishing
479,Sir Learsi,Elder Druid,Talera,93,83,Fishing
479,Soon of Jasieqq,Master Sorcerer,Celesta,93,83,Fishing
479,Spiritual Angel,Elder Druid,Calmera,123,83,Fishing
479,Sukubo,Elite Knight,Refugia,288,83,Fishing
479,Sun Violet,Master Sorcerer,Gladera,262,83,Fishing
479,Sunrise,None,Antica,110,83,Fishing
479,Surm,Elder Druid,Pacera,65,83,Fishing
479,Sven The Berserker,Elite Knight,Quintera,318,83,Fishing
479,Tamka,Druid,Calmera,146,83,Fishing
479,Tevez of timao,Elite Knight,Talera,32,83,Fishing
479,Tharjah,Elder Druid,Celesta,76,83,Fishing
479,Tiny mai,Royal Paladin,Bona,309,83,Fishing
479,Tosang Ironman,Knight,Collabra,133,83,Fishing
479,Trisomic,Master Sorcerer,Lobera,65,83,Fishing
479,Valentin Omizz,Master Sorcerer,Premia,42,83,Fishing
479,Vegeta Chciwy,Knight,Peloria,51,83,Fishing
479,Wakera,Elder Druid,Calmera,166,83,Fishing
479,Walnox,Elite Knight,Vunira,53,83,Fishing
479,Wil Fox,Master Sorcerer,Luminera,316,83,Fishing
479,Wilmak,Royal Paladin,Harmonia,514,83,Fishing
479,Xannta,Elder Druid,Harmonia,665,83,Fishing
479,Xumin,Elite Knight,Solidera,106,83,Fishing
479,Zaragunderah,Elder Druid,Astera,592,83,Fishing
479,Zemme Milving,Elite Knight,Astera,100,83,Fishing
479,Zeraskull,Elder Druid,Calmera,90,83,Fishing
572,Aeterna,Master Sorcerer,Refugia,42,82,Fishing
572,Alaullygro Zemith,Elite Knight,Gentebra,1312,82,Fishing
572,Andre emo poderoso,Master Sorcerer,Nefera,108,82,Fishing
572,Angel Aryana,Master Sorcerer,Monza,63,82,Fishing
572,Blood Tuke,Master Sorcerer,Lobera,66,82,Fishing
572,Bourg Abiose,Elder Druid,Lobera,75,82,Fishing
572,Captain Knatch,Master Sorcerer,Vunira,28,82,Fishing
572,Compuman,Master Sorcerer,Secura,82,82,Fishing
572,Czarny Lowca,Knight,Harmonia,217,82,Fishing
572,Darianna Sun,Knight,Kalibra,139,82,Fishing
572,Darix Royal,Master Sorcerer,Talera,133,82,Fishing
572,Dark Acelon,Master Sorcerer,Astera,1179,82,Fishing
572,Darkmula,Elite Knight,Secura,150,82,Fishing
572,Deary,Sorcerer,Astera,160,82,Fishing
572,Dionis Ussuna,Knight,Venebra,15,82,Fishing
572,Dodez,Elder Druid,Monza,58,82,Fishing
572,Draknos Furrin,Master Sorcerer,Peloria,148,82,Fishing
572,Dread-Lord,Elite Knight,Lobera,160,82,Fishing
572,Estavel Whios,Master Sorcerer,Lobera,159,82,Fishing
572,Estrella del Alba,Master Sorcerer,Astera,510,82,Fishing
572,Felix of Riverbend,Elite Knight,Premia,66,82,Fishing
572,Forbius Tharos,Elite Knight,Solidera,103,82,Fishing
572,Furion Fera,Elite Knight,Wintera,145,82,Fishing
572,Glut Drut,Elder Druid,Peloria,33,82,Fishing
572,Gregory Sous,Master Sorcerer,Refugia,349,82,Fishing
572,Guruclef,Elder Druid,Celesta,70,82,Fishing
572,Hluot,Elder Druid,Monza,72,82,Fishing
572,Hudinho,None,Talera,158,82,Fishing
572,Ingrydy,Elder Druid,Secura,202,82,Fishing
572,Ironaxe Hunter,Elite Knight,Vunira,64,82,Fishing
572,Isair of Xel'Rash,Master Sorcerer,Harmonia,1219,82,Fishing
572,John Raivaj,Master Sorcerer,Nefera,311,82,Fishing
572,Kaiohn Kreza,Master Sorcerer,Nefera,70,82,Fishing
572,Kariema,Master Sorcerer,Refugia,137,82,Fishing
572,Kiba Sam,Elder Druid,Belobra,356,82,Fishing
572,Kingminade,Master Sorcerer,Gladera,162,82,Fishing
572,Leor Mcleod,Master Sorcerer,Lobera,90,82,Fishing
572,Levorn Suek,Elder Druid,Menera,38,82,Fishing
572,Leyenda of Xayro,None,Talera,44,82,Fishing
572,Lip'Knight,Elite Knight,Havera,32,82,Fishing
572,Lola Pall,Royal Paladin,Peloria,62,82,Fishing
572,Lord Kolnex,Master Sorcerer,Nefera,110,82,Fishing
572,Magiczny Krokiecik,Master Sorcerer,Nevia,937,82,Fishing
572,Maklack of War,Master Sorcerer,Pacera,74,82,Fishing
572,Martek Marus,Elder Druid,Secura,118,82,Fishing
572,Master Kylador,Master Sorcerer,Lobera,120,82,Fishing
572,Melony Angel,Elder Druid,Astera,214,82,Fishing
572,Merlino,Elder Druid,Antica,54,82,Fishing
572,Mittre,Master Sorcerer,Monza,96,82,Fishing
572,Naderius Karder,Master Sorcerer,Lobera,65,82,Fishing
572,Nathan Orion,Elite Knight,Havera,305,82,Fishing
572,Nathuky,Master Sorcerer,Calmera,126,82,Fishing
572,Nelsitoo,Elder Druid,Secura,28,82,Fishing
572,Njarl Blood-Axe,Elder Druid,Wintera,66,82,Fishing
572,Nonaz,Master Sorcerer,Peloria,136,82,Fishing
572,Paskal Cage,Elder Druid,Monza,111,82,Fishing
572,Pedro of Rubera,Elder Druid,Calmera,95,82,Fishing
572,Powder Blaze,Paladin,Talera,145,82,Fishing
572,Quin of Demons Blood,Royal Paladin,Refugia,556,82,Fishing
572,Sarakhei Iskiron,Elder Druid,Secura,44,82,Fishing
572,Sarazeim,Elite Knight,Lobera,146,82,Fishing
572,Sazzymom,Druid,Peloria,456,82,Fishing
572,Sesulkadruga,Elder Druid,Bona,177,82,Fishing
572,Shazzhan,Knight,Luminera,301,82,Fishing
572,Shockkyfresh,Elder Druid,Retalia,87,82,Fishing
572,Siku,Master Sorcerer,Peloria,60,82,Fishing
572,Sir Ben,Knight,Menera,41,82,Fishing
572,Sir Cookieon,Royal Paladin,Secura,83,82,Fishing
572,Sir Pablovisk,Master Sorcerer,Talera,120,82,Fishing
572,Skeleton-dragon,Master Sorcerer,Gladera,98,82,Fishing
572,Suahlim,Master Sorcerer,Solidera,102,82,Fishing
572,Sueso,Master Sorcerer,Lobera,70,82,Fishing
572,Sunus Alcrusak,Elder Druid,Bona,42,82,Fishing
572,Supremo Evil,Sorcerer,Monza,141,82,Fishing
572,Thor Tumak,Sorcerer,Refugia,52,82,Fishing
572,Thuthukinhaa,Elder Druid,Zunera,82,82,Fishing
572,Titi Iris,Master Sorcerer,Secura,685,82,Fishing
572,Vanilla Icee,Knight,Peloria,232,82,Fishing
572,Varn Arwin,Elder Druid,Bona,278,82,Fishing
572,Wirtaj,Elder Druid,Bona,164,82,Fishing
572,Xayeek,None,Thyria,133,82,Fishing
572,Zaregg,Elite Knight,Descubra,697,82,Fishing
572,Zym Zam,Elite Knight,Astera,160,82,Fishing
655,Adriayla,Elder Druid,Secura,29,81,Fishing
655,Aeona,Elder Druid,Secura,69,81,Fishing
655,Afiuo,Elite Knight,Premia,83,81,Fishing
655,Aiimar,Elite Knight,Luminera,152,81,Fishing
655,Akimariyupi,Royal Paladin,Xymera,80,81,Fishing
655,Anoy Sath,Master Sorcerer,Vunira,111,81,Fishing
655,Arifem,Master Sorcerer,Vunira,163,81,Fishing
655,Ayla Paladina,Royal Paladin,Premia,259,81,Fishing
655,Balix Sacrum,Elite Knight,Monza,530,81,Fishing
655,Baltasar,Paladin,Antica,155,81,Fishing
655,Black Synja,Master Sorcerer,Luminera,102,81,Fishing
655,Brightwing,Druid,Lobera,132,81,Fishing
655,Caper Driud,Elder Druid,Calmera,104,81,Fishing
655,Chang-Choi,Elder Druid,Wintera,27,81,Fishing
655,Chroopek,Elder Druid,Bona,52,81,Fishing
655,Clix Icer,Elite Knight,Talera,87,81,Fishing
655,Cocrete Tank,Elite Knight,Serdebra,107,81,Fishing
655,Dagoth mckeening,Knight,Celesta,144,81,Fishing
655,Dan The Fisherman,Elder Druid,Lobera,26,81,Fishing
655,Daniez,Elder Druid,Lobera,62,81,Fishing
655,Do,Elite Knight,Lobera,55,81,Fishing
655,Doonie Draconis,Knight,Vunira,110,81,Fishing
655,Dragonslake,Elite Knight,Antica,229,81,Fishing
655,Easton,Elite Knight,Peloria,64,81,Fishing
655,Elyas,Master Sorcerer,Antica,121,81,Fishing
655,Estavel Breaker,Master Sorcerer,Havera,76,81,Fishing
655,Excalice,Elder Druid,Solidera,71,81,Fishing
655,Fisherman Loks,Elder Druid,Serdebra,208,81,Fishing
655,Fleem,Master Sorcerer,Monza,68,81,Fishing
655,Fraedanta,Master Sorcerer,Bona,121,81,Fishing
655,Fulvia,Royal Paladin,Solidera,81,81,Fishing
655,Funakushi,Elder Druid,Lobera,64,81,Fishing
655,Gamgel,Elder Druid,Quintera,202,81,Fishing
655,Gavinha,Elder Druid,Luminera,223,81,Fishing
655,Gemujoxy,Master Sorcerer,Pacera,123,81,Fishing
655,Ghostly Dab,Knight,Refugia,147,81,Fishing
655,Gunthermaury,Elite Knight,Lobera,131,81,Fishing
655,Halina Kiepska,None,Vunira,99,81,Fishing
655,Heitor Wolfskin,Master Sorcerer,Wintera,69,81,Fishing
655,Hiruhep,Elite Knight,Peloria,95,81,Fishing
655,Indigo Eldermoon,Master Sorcerer,Calmera,210,81,Fishing
655,Instinct,Master Sorcerer,Monza,190,81,Fishing
655,Iridescent,Elder Druid,Solidera,293,81,Fishing
655,Iron Sparrow,Knight,Bona,723,81,Fishing
655,Jawif,Master Sorcerer,Pacera,116,81,Fishing
655,Jujuba Quiler,Elder Druid,Lobera,40,81,Fishing
655,Kaja Lorion,Druid,Bona,65,81,Fishing
655,Ketiones,Elite Knight,Yonabra,1315,81,Fishing
655,Kith nexus,Elder Druid,Refugia,183,81,Fishing
655,Knight Kaip,Elite Knight,Calmera,202,81,Fishing
655,Knight veloz,Knight,Gladera,206,81,Fishing
655,Kortanova,Elder Druid,Menera,177,81,Fishing
655,Kromdax,Master Sorcerer,Celesta,137,81,Fishing
655,Lady Dynha,Master Sorcerer,Serdebra,300,81,Fishing
655,Lady Lela,Elder Druid,Calmera,175,81,Fishing
655,Lady Lovely Queen,Elder Druid,Wintera,108,81,Fishing
655,Lady Siska,Elder Druid,Monza,245,81,Fishing
655,Leandryin,Master Sorcerer,Wintera,211,81,Fishing
655,Lelishula,Elder Druid,Havera,26,81,Fishing
655,Letorian,Elite Knight,Gladera,276,81,Fishing
655,Liith Temo,Elite Knight,Astera,100,81,Fishing
655,Lizux Cronos,Master Sorcerer,Bona,108,81,Fishing
655,Loommek,Elite Knight,Havera,122,81,Fishing
655,Lord Elven,Knight,Lutabra,175,81,Fishing
655,Lord Lau,Elder Druid,Luminera,275,81,Fishing
655,Lord Safety,Elite Knight,Secura,166,81,Fishing
655,Lord Zilez,Master Sorcerer,Vunira,1086,81,Fishing
655,Lucretia Borgia,Royal Paladin,Secura,309,81,Fishing
655,Mage Vuduzin,Master Sorcerer,Talera,32,81,Fishing
655,Master Moon Tibo,Elder Druid,Bona,166,81,Fishing
655,Master Yepi,Master Sorcerer,Peloria,59,81,Fishing
655,Mik the'Druid,Elder Druid,Thyria,111,81,Fishing
655,Mirem Eydor,Elder Druid,Vunira,31,81,Fishing
655,Mumbo Knight,Elite Knight,Secura,304,81,Fishing
655,Mystic Kente,Master Sorcerer,Menera,38,81,Fishing
655,Netufato,Master Sorcerer,Secura,146,81,Fishing
655,Neuroshi,Master Sorcerer,Peloria,102,81,Fishing
655,Onix Moon,Sorcerer,Menera,229,81,Fishing
655,Poco Cavalo,Royal Paladin,Lobera,43,81,Fishing
655,Posupilantrus,Sorcerer,Nefera,100,81,Fishing
655,Psicovac,Elite Knight,Wintera,140,81,Fishing
655,Pyre Spirit,Elder Druid,Lobera,457,81,Fishing
655,Quintan Strongarm,Knight,Calmera,163,81,Fishing
655,Raafaell,Sorcerer,Harmonia,210,81,Fishing
655,Rappunzel,Elite Knight,Kalibra,443,81,Fishing
655,Rativ,Elite Knight,Peloria,190,81,Fishing
655,Reproductor,Elite Knight,Solidera,228,81,Fishing
655,Reuben John,Elder Druid,Secura,84,81,Fishing
655,Rope Salvator,Elite Knight,Unebra,463,81,Fishing
655,Royal Michak,Royal Paladin,Antica,683,81,Fishing
655,Rychu Miotacz,Elder Druid,Vunira,64,81,Fishing
655,Sami Aldo,Elder Druid,Peloria,24,81,Fishing
655,Sandee,Elder Druid,Solidera,117,81,Fishing
655,Sara Swiftarrow,Royal Paladin,Gladera,201,81,Fishing
655,Scotu,Royal Paladin,Wintera,336,81,Fishing
655,Seif Lareaw,Sorcerer,Solidera,80,81,Fishing
655,Shadion Fean,Elite Knight,Wintera,211,81,Fishing
655,Shigeno,Master Sorcerer,Gladera,113,81,Fishing
655,Siliax,Master Sorcerer,Menera,114,81,Fishing
655,Silverhand,Master Sorcerer,Antica,80,81,Fishing
655,Skylar Dark,Sorcerer,Havera,200,81,Fishing
655,Tamwaenas Graganiago,Elder Druid,Bona,243,81,Fishing
655,Taszy,Elite Knight,Astera,320,81,Fishing
655,Tempomtompec,Elite Knight,Ustebra,141,81,Fishing
655,Thamus Aioh,Elite Knight,Gentebra,279,81,Fishing
655,The Hawk,Paladin,Antica,163,81,Fishing
655,Thiago Dragontemor,Elite Knight,Pacera,228,81,Fishing
655,Tialys,Elite Knight,Monza,182,81,Fishing
655,Typer,None,Celesta,169,81,Fishing
655,Valeria Storm,Elder Druid,Bona,242,81,Fishing
655,Watfu,Master Sorcerer,Yovera,310,81,Fishing
655,Wayan,Royal Paladin,Calmera,157,81,Fishing
655,Windy Winston,Master Sorcerer,Lobera,293,81,Fishing
655,Xenerux,None,Celesta,110,81,Fishing
655,Xinhai,Elder Druid,Nevia,429,81,Fishing
655,Zack Arrowfighter,Royal Paladin,Peloria,171,81,Fishing
655,Zottel,Master Sorcerer,Peloria,179,81,Fishing
772,Adezeus,Elite Knight,Peloria,160,80,Fishing
772,Aevin,Elder Druid,Gentebra,1305,80,Fishing
772,Agis,Master Sorcerer,Antica,87,80,Fishing
772,Akrosh,Elite Knight,Lobera,105,80,Fishing
772,Alina of the Emerald Order,Elder Druid,Peloria,101,80,Fishing
772,Amorq,None,Bona,124,80,Fishing
772,Angelweapon,Knight,Nefera,155,80,Fishing
772,Arkantosege,Elite Knight,Vunira,354,80,Fishing
772,Athenian Mage,Master Sorcerer,Zunera,75,80,Fishing
772,Av'trix,Elder Druid,Lobera,38,80,Fishing
772,Batman Zdobywca,Elite Knight,Monza,68,80,Fishing
772,Besheniy Venik,Elite Knight,Peloria,49,80,Fishing
772,Blamina,Elder Druid,Harmonia,108,80,Fishing
772,Bruna of Rebelde,Elder Druid,Gladera,138,80,Fishing
772,Buffy,Royal Paladin,Antica,61,80,Fishing
772,Burrocrata,Knight,Ourobra,421,80,Fishing
772,Caldrin Nui E' Charghail,Master Sorcerer,Antica,153,80,Fishing
772,Chinitron,Master Sorcerer,Peloria,91,80,Fishing
772,Cho Chan,Elder Druid,Secura,60,80,Fishing
772,Cichy mac,Sorcerer,Harmonia,102,80,Fishing
772,Cold Winter,Master Sorcerer,Gladera,159,80,Fishing
772,Corvo Sorcerer,Master Sorcerer,Calmera,142,80,Fishing
772,Cursed Heart,Elder Druid,Antica,65,80,Fishing
772,Cyaah,Elder Druid,Celebra,587,80,Fishing
772,Dampala,Paladin,Bona,443,80,Fishing
772,Danabel,Elder Druid,Gladera,93,80,Fishing
772,Dany Slayer,Paladin,Havera,301,80,Fishing
772,Dark Hyusuke,Master Sorcerer,Calmera,54,80,Fishing
772,Darkburn,Master Sorcerer,Monza,57,80,Fishing
772,Dhantas'Demon,Elder Druid,Monza,102,80,Fishing
772,Diva des Feuers,Elder Druid,Harmonia,110,80,Fishing
772,Don Ebn Sena,Master Sorcerer,Secura,416,80,Fishing
772,Duendecillo,Elder Druid,Antica,57,80,Fishing
772,Edi Guma,None,Zuna,82,80,Fishing
772,Ediizenho,Elder Druid,Gladera,375,80,Fishing
772,Edvardi,Elite Knight,Vunira,67,80,Fishing
772,Ellsworth,Master Sorcerer,Antica,83,80,Fishing
772,Elrrod,Knight,Solidera,23,80,Fishing
772,Eomin,Elder Druid,Vunira,68,80,Fishing
772,Evol Titus,Knight,Calmera,66,80,Fishing
772,Ezk,Elder Druid,Nefera,120,80,Fishing
772,Faraonek,Elite Knight,Peloria,189,80,Fishing
772,Fariusir Gara,Elder Druid,Refugia,275,80,Fishing
772,Frozen Heat,Master Sorcerer,Harmonia,242,80,Fishing
772,Gdemon,Elder Druid,Havera,61,80,Fishing
772,Gnazzor,Elite Knight,Lutabra,625,80,Fishing
772,Gosiaczzek,Master Sorcerer,Bona,71,80,Fishing
772,Grettchen,Master Sorcerer,Vunira,107,80,Fishing
772,Guarnieri Slytherin,Royal Paladin,Calmera,66,80,Fishing
772,Gustavo friing,Knight,Ferobra,123,80,Fishing
772,Hans The Cute But Lunatic Orc,Royal Paladin,Lobera,81,80,Fishing
772,Hao'mort,Elite Knight,Talera,78,80,Fishing
772,Hokage Sana,Elite Knight,Peloria,109,80,Fishing
772,Hwoarang Tekken,Royal Paladin,Menera,108,80,Fishing
772,Ionel,Elder Druid,Antica,30,80,Fishing
772,Jakub Suchyman,None,Vunira,100,80,Fishing
772,Jordan Palazo,Royal Paladin,Nefera,193,80,Fishing
772,Kew Eggie,Elder Druid,Peloria,67,80,Fishing
772,Knight Forlorn,Elite Knight,Astera,142,80,Fishing
772,Koro Genie,Druid,Celesta,58,80,Fishing
772,Ksierzniczka runy,Elite Knight,Astera,72,80,Fishing
772,Labrador col,Master Sorcerer,Lobera,45,80,Fishing
772,Lady Ecyoj,Master Sorcerer,Bona,316,80,Fishing
772,Lady Riona,Master Sorcerer,Secura,202,80,Fishing
772,Lawepo,Elder Druid,Harmonia,21,80,Fishing
772,Le Jin,Elite Knight,Solidera,138,80,Fishing
772,Leona Tyllia,Elder Druid,Celesta,270,80,Fishing
772,Lepper Andriu,Royal Paladin,Talera,93,80,Fishing
772,Lich Daryus,Elite Knight,Gladera,144,80,Fishing
772,Lord Artasik,Master Sorcerer,Vunira,70,80,Fishing
772,Loth Fith,Master Sorcerer,Gentebra,401,80,Fishing
772,Luca Flya,Elder Druid,Secura,122,80,Fishing
772,Luvbuggy,Druid,Luminera,160,80,Fishing
772,Luzny Rysiek,Paladin,Secura,297,80,Fishing
772,Lysosom,Elite Knight,Antica,73,80,Fishing
772,Magic drzutt,Master Sorcerer,Refugia,47,80,Fishing
772,Magican,Master Sorcerer,Calmera,108,80,Fishing
772,Magnus Bella,Elite Knight,Bona,1090,80,Fishing
772,Malatakimo,Elder Druid,Vunira,68,80,Fishing
772,Maphian Mera,Elder Druid,Wintera,54,80,Fishing
772,Marklee,Elite Knight,Luminera,71,80,Fishing
772,Master Loyalar,Master Sorcerer,Monza,69,80,Fishing
772,May Groms,Master Sorcerer,Nefera,106,80,Fishing
772,Medinka,Elder Druid,Vunira,107,80,Fishing
772,Mel Dilson,Sorcerer,Gladera,65,80,Fishing
772,Melina Skycruz,Elite Knight,Wintera,104,80,Fishing
772,Melkizadeck,Elder Druid,Wintera,85,80,Fishing
772,Memfirio,Master Sorcerer,Monza,189,80,Fishing
772,Mirkaan,Paladin,Monza,267,80,Fishing
772,Morte'devil,Elder Druid,Talera,52,80,Fishing
772,Naranth,Elite Knight,Dia,520,80,Fishing
772,Nekcros,Master Sorcerer,Bona,123,80,Fishing
772,Nicolas Senpai,Elder Druid,Luminera,258,80,Fishing
772,Nightmare Lord Darkest,Master Sorcerer,Astera,154,80,Fishing
772,Nina cuppycakes,Master Sorcerer,Lobera,158,80,Fishing
772,Ogaiht Nones,Elite Knight,Solidera,108,80,Fishing
772,Pabo,Knight,Calmera,169,80,Fishing
772,Paderewski,Elite Knight,Karmeya,477,80,Fishing
772,Palmmerro,None,Thyria,65,80,Fishing
772,Pan Unlimited,Royal Paladin,Secura,76,80,Fishing
772,Perniciosus Welicutus,Sorcerer,Gladera,113,80,Fishing
772,Polvora Warrior,Elite Knight,Lobera,172,80,Fishing
772,Ratchet Lombax,Elite Knight,Celesta,174,80,Fishing
772,Regalt,Master Sorcerer,Calmera,124,80,Fishing
772,Remi Wolf,Master Sorcerer,Luminera,244,80,Fishing
772,Revan Jade,Elder Druid,Bona,136,80,Fishing
772,Seth'Drak,Master Sorcerer,Menera,162,80,Fishing
772,Shadecaster,Master Sorcerer,Vunira,73,80,Fishing
772,Shaerlox,Elder Druid,Thyria,100,80,Fishing
772,Sheeut,Master Sorcerer,Gladera,112,80,Fishing
772,Shen Fire,Master Sorcerer,Menera,102,80,Fishing
772,Shisy,None,Lobera,90,80,Fishing
772,Shortie Mickey,Elder Druid,Secura,54,80,Fishing
772,Siddhartha Gautama,Druid,Havera,50,80,Fishing
772,Silent Bear,Druid,Peloria,60,80,Fishing
772,Sir Fiorenzano,Master Sorcerer,Celesta,81,80,Fishing
772,Siren Of Rook,None,Nefera,100,80,Fishing
772,Skrapi De'Sorcerer,Master Sorcerer,Refugia,65,80,Fishing
772,Slingshot Engage,Elder Druid,Lobera,44,80,Fishing
772,Sokumela,Master Sorcerer,Calmera,140,80,Fishing
772,Spy Interseptor,Elder Druid,Lobera,84,80,Fishing
772,Stee Felma,Knight,Lobera,57,80,Fishing
772,Stooby,Master Sorcerer,Talera,255,80,Fishing
772,Sugnosen,Royal Paladin,Nefera,472,80,Fishing
772,Talkim Roots,Druid,Wintera,39,80,Fishing
772,Tamon Mios,Knight,Vunira,18,80,Fishing
772,Tandron,Master Sorcerer,Secura,351,80,Fishing
772,Tears of the night,Elder Druid,Astera,115,80,Fishing
772,Thrral of Nebula,None,Thyria,66,80,Fishing
772,Tinh mai,Royal Paladin,Nevia,310,80,Fishing
772,Tone Balada,Sorcerer,Talera,26,80,Fishing
772,Topdawg,Master Sorcerer,Antica,110,80,Fishing
772,Torgona Sarothibos,Elite Knight,Nefera,73,80,Fishing
772,Tricks Rabbit,Master Sorcerer,Nefera,100,80,Fishing
772,Vejogid,Master Sorcerer,Secura,50,80,Fishing
772,Vulnerable Wizard,None,Thyria,33,80,Fishing
772,Whuffo Desu,Elite Knight,Celesta,278,80,Fishing
772,Wimdows,Elder Druid,Gladera,124,80,Fishing
772,Windkilla Land,Master Sorcerer,Menera,287,80,Fishing
772,Wisky'Zito,Master Sorcerer,Talera,68,80,Fishing
772,Xariov,Elite Knight,Calmera,153,80,Fishing
772,Xemudek,Knight,Monza,205,80,Fishing
772,Xiilliix,Knight,Yovera,178,80,Fishing
772,Xineca Urgente,Elite Knight,Vunira,327,80,Fishing
772,Zcap Chan,Elite Knight,Vunira,53,80,Fishing
772,Zelveron,Master Sorcerer,Refugia,122,80,Fishing
772,Zolk the master,Master Sorcerer,Lobera,57,80,Fishing
