Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
375,Blackx Monk,Exalted Monk,Calmera,499,109,Fist Fighting,0
375,Bobo Tigre,Exalted Monk,Monza,371,109,Fist Fighting,0
375,Bolibompa min rumpa,Exalted Monk,Sonira,692,109,Fist Fighting,0
375,Briskets The Monk,Exalted Monk,Peloria,494,109,Fist Fighting,0
375,Chico Brawlboa,Exalted Monk,Nevia,500,109,Fist Fighting,0
375,Chmielu monk,Exalted Monk,Bona,336,109,Fist Fighting,0
375,Ciiupapii,Exalted Monk,Peloria,410,109,Fist Fighting,0
375,Clarao de lua,Exalted Monk,Etebra,637,109,Fist Fighting,0
375,Crypto Mago Monk,Exalted Monk,Xybra,258,109,Fist Fighting,0
375,Dalai Karma,Exalted Monk,Lobera,456,109,Fist Fighting,0
375,Delimonk,Exalted Monk,Belobra,617,109,Fist Fighting,0
375,Demonke,Exalted Monk,Noctalia,454,109,Fist Fighting,0
375,Dero Monk,Exalted Monk,Calmera,126,109,Fist Fighting,0
375,Detroit Smash,Exalted Monk,Yovera,616,109,Fist Fighting,0
375,Dogeak,Exalted Monk,Zunera,660,109,Fist Fighting,0
375,Doompunch Shao lin,Exalted Monk,Peloria,521,109,Fist Fighting,0
375,Durnowaty,Exalted Monk,Refugia,350,109,Fist Fighting,0
375,Feelgood,Exalted Monk,Xyla,561,109,Fist Fighting,0
375,Firprequel,Exalted Monk,Wildera,131,109,Fist Fighting,0
375,Fistic Monk,Exalted Monk,Vunira,204,109,Fist Fighting,0
375,Fistopher Zen,Exalted Monk,Dia,388,109,Fist Fighting,0
375,Flo Ri Da,Exalted Monk,Solidera,167,109,Fist Fighting,0
375,Floorex,Exalted Monk,Vunira,521,109,Fist Fighting,0
375,Gariba,Exalted Monk,Xyla,470,109,Fist Fighting,0
375,General Ancor,Exalted Monk,Runera,555,109,Fist Fighting,0
375,Gilded Bruno,Exalted Monk,Belobra,314,109,Fist Fighting,0
375,Gota Monk,Exalted Monk,Obscubra,654,109,Fist Fighting,0
375,Guiibsz,Exalted Monk,Monza,305,109,Fist Fighting,0
375,Gutinhoz,Exalted Monk,Serdebra,285,109,Fist Fighting,0
375,Hadsonn,Exalted Monk,Belobra,416,109,Fist Fighting,0
375,Hamanos,Exalted Monk,Monza,202,109,Fist Fighting,0
375,Hong Mei Ling,Exalted Monk,Quidera,458,109,Fist Fighting,0
375,Illuminy,Exalted Monk,Ourobra,522,109,Fist Fighting,0
375,Inu'Yasha Dark Soul,Exalted Monk,Peloria,188,109,Fist Fighting,0
375,Inversor Del Mal,Exalted Monk,Quidera,642,109,Fist Fighting,0
375,Its Easy,Exalted Monk,Ustebra,485,109,Fist Fighting,0
375,Itz Attorii,Exalted Monk,Celesta,545,109,Fist Fighting,0
375,Itzin,Exalted Monk,Astera,762,109,Fist Fighting,0
375,Jurdziii,Exalted Monk,Antica,583,109,Fist Fighting,0
375,Ketharia,Exalted Monk,Dia,503,109,Fist Fighting,0
375,Khazadoom,Exalted Monk,Havera,193,109,Fist Fighting,0
375,Kompisar Hip Hop,Exalted Monk,Antica,684,109,Fist Fighting,0
375,Krigaren Jonte,Exalted Monk,Harmonia,410,109,Fist Fighting,0
375,Kriptoquesito,Exalted Monk,Celebra,647,109,Fist Fighting,0
375,Krusstazeus,Exalted Monk,Celesta,565,109,Fist Fighting,0
375,Kueca Kuela,Exalted Monk,Nevia,594,109,Fist Fighting,0
375,Kysamonk,Exalted Monk,Thyria,546,109,Fist Fighting,0
375,Lenara Zen,Exalted Monk,Karmeya,274,109,Fist Fighting,0
375,Limonkvil,Exalted Monk,Calmera,322,109,Fist Fighting,0
375,Luzior,Exalted Monk,Harmonia,580,109,Fist Fighting,0
375,Megatronixlx,Exalted Monk,Noctalia,198,109,Fist Fighting,0
375,Mekin Monk,Exalted Monk,Harmonia,56,109,Fist Fighting,0
375,Michu Mnich,Exalted Monk,Secura,531,109,Fist Fighting,0
375,Mikka Bouzu,Exalted Monk,Nefera,612,109,Fist Fighting,0
375,Mkbewe Kopac Tece,Exalted Monk,Sonira,652,109,Fist Fighting,0
375,Monge Capoeirista,Exalted Monk,Ombra,395,109,Fist Fighting,0
375,Monge Jonas,Exalted Monk,Venebra,189,109,Fist Fighting,0
375,Monk Daniel,Exalted Monk,Secura,526,109,Fist Fighting,0
375,Monk Of Kley,Exalted Monk,Refugia,386,109,Fist Fighting,0
375,Monklejo,Exalted Monk,Collabra,432,109,Fist Fighting,0
375,Monkszk,Exalted Monk,Jadebra,373,109,Fist Fighting,0
375,Monkuroku,Exalted Monk,Yonabra,41,109,Fist Fighting,0
375,Myrella Darklight,Exalted Monk,Lobera,210,109,Fist Fighting,0
375,Mythical Punch,Exalted Monk,Dia,274,109,Fist Fighting,0
375,Neluj Monk,Exalted Monk,Celesta,298,109,Fist Fighting,0
375,Netonha,Exalted Monk,Ourobra,698,109,Fist Fighting,0
375,Nick Nack Pattywhack,Exalted Monk,Wintera,560,109,Fist Fighting,0
375,Nova Monk,Exalted Monk,Vunira,626,109,Fist Fighting,0
375,Nyx Sledgi,Exalted Monk,Luminera,161,109,Fist Fighting,0
375,Omilior,Exalted Monk,Issobra,358,109,Fist Fighting,0
375,One lazy Monk,Exalted Monk,Vitera,307,109,Fist Fighting,0
375,Paeon,Exalted Monk,Secura,802,109,Fist Fighting,0
375,Pesadelow,Exalted Monk,Jadebra,541,109,Fist Fighting,0
375,Phyyst,Exalted Monk,Quintera,689,109,Fist Fighting,0
375,Pro Mnich Spoxter,Exalted Monk,Karmeya,256,109,Fist Fighting,0
375,Pry Me,Exalted Monk,Xybra,401,109,Fist Fighting,0
375,Pulento Jowel,Exalted Monk,Collabra,290,109,Fist Fighting,0
375,Rowerem po salonie,Exalted Monk,Celesta,476,109,Fist Fighting,0
375,Sepirus Larks,Exalted Monk,Havera,473,109,Fist Fighting,0
375,Severard,Exalted Monk,Antica,233,109,Fist Fighting,0
375,Shadowmonkie,Exalted Monk,Nefera,205,109,Fist Fighting,0
375,Shaolin Beam,Exalted Monk,Kalibra,480,109,Fist Fighting,0
375,Shaolin Shadow,Exalted Monk,Monza,289,109,Fist Fighting,0
375,Shireling,Exalted Monk,Gravitera,606,109,Fist Fighting,0
375,Shy Lebek,Exalted Monk,Refugia,500,109,Fist Fighting,0
375,Silverwolf Monk,Exalted Monk,Solidera,136,109,Fist Fighting,0
375,Slayermonk,Exalted Monk,Celebra,448,109,Fist Fighting,0
375,Spirit Pulse,Exalted Monk,Gentebra,113,109,Fist Fighting,0
375,Stan Daaarsh,Exalted Monk,Nevia,561,109,Fist Fighting,0
375,Szleper,Exalted Monk,Secura,514,109,Fist Fighting,0
375,Temartus,Exalted Monk,Harmonia,708,109,Fist Fighting,0
375,Tequilao Todevolta,Exalted Monk,Collabra,811,109,Fist Fighting,0
375,Tharvius,Exalted Monk,Celesta,503,109,Fist Fighting,0
375,Trooth Seeker,Exalted Monk,Calmera,148,109,Fist Fighting,0
375,Vann Insane,Exalted Monk,Menera,537,109,Fist Fighting,0
375,Verzkov Flei,Exalted Monk,Zunera,943,109,Fist Fighting,0
375,Winterhearth,Exalted Monk,Inabra,607,109,Fist Fighting,0
375,Xura Monku,Exalted Monk,Ferobra,432,109,Fist Fighting,0
375,Yathus,Exalted Monk,Yonabra,623,109,Fist Fighting,0
375,Yolhe,Exalted Monk,Dia,447,109,Fist Fighting,0
375,Young Katix,Exalted Monk,Celesta,757,109,Fist Fighting,0
375,Zamenoh,Elite Knight,Monza,235,109,Fist Fighting,0
375,Zenith Moonshadow,Exalted Monk,Issobra,443,109,Fist Fighting,0
375,Zodarion Hern,Exalted Monk,Gladera,322,109,Fist Fighting,0
486,Aetherager,Exalted Monk,Pacera,546,108,Fist Fighting,0
486,Al Qit,Monk,Lutabra,85,108,Fist Fighting,0
486,Amarunoren,Exalted Monk,Bona,356,108,Fist Fighting,0
486,Arroganz,Exalted Monk,Premia,421,108,Fist Fighting,0
486,Artanidas,Exalted Monk,Xyla,611,108,Fist Fighting,0
486,Asarandis Monk,Exalted Monk,Bona,345,108,Fist Fighting,0
486,Batata Patrao,Exalted Monk,Nevia,556,108,Fist Fighting,0
486,Beargonk,Exalted Monk,Zunera,313,108,Fist Fighting,0
486,Bezok Shaolint,Exalted Monk,Refugia,573,108,Fist Fighting,0
486,Bolloit,Exalted Monk,Nefera,567,108,Fist Fighting,0
486,Bonkler,Exalted Monk,Solidera,505,108,Fist Fighting,0
486,Bruce Lean,Exalted Monk,Xyla,526,108,Fist Fighting,0
486,Brutal Bits,Exalted Monk,Antica,539,108,Fist Fighting,0
486,Cinon,Exalted Monk,Xyla,378,108,Fist Fighting,0
486,Cwil,Exalted Monk,Ferobra,718,108,Fist Fighting,0
486,Deathfire Strini,Exalted Monk,Antica,474,108,Fist Fighting,0
486,Deusebra Fight,Exalted Monk,Honbra,506,108,Fist Fighting,0
486,Devok Monk,Exalted Monk,Menera,443,108,Fist Fighting,0
486,Dexclaw,Exalted Monk,Retalia,182,108,Fist Fighting,0
486,Dieki Xan,Exalted Monk,Serdebra,116,108,Fist Fighting,0
486,Disco Monk,Exalted Monk,Secura,194,108,Fist Fighting,0
486,Divine Uppercut,Exalted Monk,Nevia,425,108,Fist Fighting,0
486,Don Knuckles,Exalted Monk,Quidera,427,108,Fist Fighting,0
486,Doomed Ascetic,Exalted Monk,Peloria,385,108,Fist Fighting,0
486,Etzinho Macumbeiro,Monk,Issobra,18,108,Fist Fighting,0
486,Fist Club,Exalted Monk,Epoca,355,108,Fist Fighting,0
486,Fistar Tobbe,Exalted Monk,Epoca,671,108,Fist Fighting,0
486,Fistel,Exalted Monk,Nevia,295,108,Fist Fighting,0
486,Gnome Norris,Exalted Monk,Secura,448,108,Fist Fighting,0
486,Goggs,Exalted Monk,Dia,331,108,Fist Fighting,0
486,Gorilah,Exalted Monk,Jacabra,525,108,Fist Fighting,0
486,Happy Shan,Exalted Monk,Secura,452,108,Fist Fighting,0
486,Ho Lee Shiet,Exalted Monk,Vunira,252,108,Fist Fighting,0
486,Its Perun,Exalted Monk,Xyla,369,108,Fist Fighting,0
486,Japassaurus,Exalted Monk,Collabra,353,108,Fist Fighting,0
486,Jedix Fist,Exalted Monk,Astera,437,108,Fist Fighting,0
486,Jhor Shun,Exalted Monk,Quidera,215,108,Fist Fighting,0
486,Jilvienne,Exalted Monk,Premia,290,108,Fist Fighting,0
486,Joab Exalted,Exalted Monk,Issobra,393,108,Fist Fighting,0
486,Kael Fist,Exalted Monk,Vunira,523,108,Fist Fighting,0
486,Kennegh,Exalted Monk,Antica,265,108,Fist Fighting,0
486,Korpulentny Monk,Exalted Monk,Karmeya,403,108,Fist Fighting,0
486,Kryoo Spider Monk,Exalted Monk,Jadebra,479,108,Fist Fighting,0
486,Lhyx,Exalted Monk,Vunira,334,108,Fist Fighting,0
486,Lukimonk,Exalted Monk,Jaguna,233,108,Fist Fighting,0
486,Maz oskt,Exalted Monk,Descubra,546,108,Fist Fighting,0
486,Mazq,Exalted Monk,Karmeya,227,108,Fist Fighting,0
486,Mekambemen,Exalted Monk,Karmeya,243,108,Fist Fighting,0
486,Migmun,Exalted Monk,Nefera,361,108,Fist Fighting,0
486,Miiguelito Monk,Exalted Monk,Solidera,502,108,Fist Fighting,0
486,Mister Nirvana,Exalted Monk,Talera,205,108,Fist Fighting,0
486,Miyagi Son,Exalted Monk,Talera,123,108,Fist Fighting,0
486,Mizuki Raiden,Exalted Monk,Karmeya,433,108,Fist Fighting,0
486,Monge dos arvoredo,Exalted Monk,Rasteibra,563,108,Fist Fighting,0
486,Mongezero,Exalted Monk,Ourobra,459,108,Fist Fighting,0
486,Monk Bonffa,Exalted Monk,Ombra,506,108,Fist Fighting,0
486,Monk Shade,Exalted Monk,Monza,450,108,Fist Fighting,0
486,Monke Bizness,Exalted Monk,Karmeya,581,108,Fist Fighting,0
486,Monkscript,Exalted Monk,Bona,237,108,Fist Fighting,0
486,Monkshoo,Exalted Monk,Solidera,240,108,Fist Fighting,0
486,Monktrosity,Exalted Monk,Secura,531,108,Fist Fighting,0
486,Natural Monk,Exalted Monk,Celebra,686,108,Fist Fighting,0
486,Nyste Monk,Exalted Monk,Gentebra,438,108,Fist Fighting,0
486,Pandora Calva,Exalted Monk,Etebra,405,108,Fist Fighting,0
486,Paper Paladin,Exalted Monk,Esmera,617,108,Fist Fighting,0
486,Pax Divinity,Exalted Monk,Quidera,568,108,Fist Fighting,0
486,Pedu Pedu,Exalted Monk,Belobra,395,108,Fist Fighting,0
486,Punching,Exalted Monk,Zephyra,311,108,Fist Fighting,0
486,Rafael Monk,Exalted Monk,Yonabra,492,108,Fist Fighting,0
486,Reclipse,Exalted Monk,Harmonia,361,108,Fist Fighting,0
486,Relampago Monkao,Exalted Monk,Astera,668,108,Fist Fighting,0
486,Rextylz,Exalted Monk,Nefera,377,108,Fist Fighting,0
486,Rexvyn,Exalted Monk,Havera,603,108,Fist Fighting,0
486,Rorik wushu,Exalted Monk,Luminera,579,108,Fist Fighting,0
486,Rugande,Exalted Monk,Nevia,190,108,Fist Fighting,0
486,Ryotta,Exalted Monk,Ustebra,721,108,Fist Fighting,0
486,Sankywz,Exalted Monk,Solidera,565,108,Fist Fighting,0
486,Sciborro,Exalted Monk,Monza,198,108,Fist Fighting,0
486,Serena Grace,Exalted Monk,Gladera,347,108,Fist Fighting,0
486,Shakhex,Exalted Monk,Ferobra,756,108,Fist Fighting,0
486,Showmanship,Exalted Monk,Jacabra,670,108,Fist Fighting,0
486,Siq War,Exalted Monk,Belobra,527,108,Fist Fighting,0
486,Skychain,Exalted Monk,Gladera,289,108,Fist Fighting,0
486,Sou za,Exalted Monk,Honbra,621,108,Fist Fighting,0
486,Sserkas,Exalted Monk,Issobra,720,108,Fist Fighting,0
486,Suiziyd,Exalted Monk,Monza,108,108,Fist Fighting,0
486,Sukz,Elite Knight,Kalibra,183,108,Fist Fighting,0
486,Sztywny Kij,Exalted Monk,Bona,476,108,Fist Fighting,0
486,Tifa Locke,Exalted Monk,Lobera,286,108,Fist Fighting,0
486,Toasted Shao,Exalted Monk,Pacera,200,108,Fist Fighting,0
486,Trumpas,Knight,Pacera,80,108,Fist Fighting,0
486,Tweaker,Exalted Monk,Lobera,354,108,Fist Fighting,0
486,Vuhdu,Exalted Monk,Astera,490,108,Fist Fighting,0
486,Werax Kung Lao,Exalted Monk,Peloria,505,108,Fist Fighting,0
486,Wirfuril,Exalted Monk,Celesta,363,108,Fist Fighting,0
486,Zemeryt,Exalted Monk,Karmeya,208,108,Fist Fighting,0
486,Zen Blade,Exalted Monk,Nevia,579,108,Fist Fighting,0
486,Zen Chi,Exalted Monk,Refugia,380,108,Fist Fighting,0
486,Zephus Nexus,Exalted Monk,Pacera,464,108,Fist Fighting,0
486,Zero Hand,Exalted Monk,Lobera,648,108,Fist Fighting,0
586,Aang of Vitera,Exalted Monk,Vitera,224,107,Fist Fighting,0
586,Aaramoon,Exalted Monk,Refugia,312,107,Fist Fighting,0
586,Absofuc Kinglutely,Exalted Monk,Dia,419,107,Fist Fighting,0
586,Aitch Tee Monk,Exalted Monk,Luminera,355,107,Fist Fighting,0
586,Aka Sir Eth,Exalted Monk,Vunira,642,107,Fist Fighting,0
586,Alezyn,Exalted Monk,Yonabra,866,107,Fist Fighting,0
586,Allerac,Exalted Monk,Havera,311,107,Fist Fighting,0
586,Anielski Marcinek Komplikator,Exalted Monk,Secura,348,107,Fist Fighting,0
586,Archimandryta Gabriel,Exalted Monk,Karmeya,519,107,Fist Fighting,0
586,Bluuey,Exalted Monk,Celesta,263,107,Fist Fighting,0
586,Bolch Veek,Exalted Monk,Celebra,523,107,Fist Fighting,0
586,Bru Talmonka,Exalted Monk,Ourobra,533,107,Fist Fighting,0
586,Bruda Panzerfaust,Exalted Monk,Harmonia,300,107,Fist Fighting,0
586,Byczeps,Exalted Monk,Secura,231,107,Fist Fighting,0
586,Caragana,Exalted Monk,Lobera,274,107,Fist Fighting,0
586,Crazy Fists,Exalted Monk,Antica,461,107,Fist Fighting,0
586,Damiano,Exalted Monk,Celesta,587,107,Fist Fighting,0
586,Damp Jimmy,Exalted Monk,Peloria,507,107,Fist Fighting,0
586,Dark kitty,Exalted Monk,Bravoria,404,107,Fist Fighting,0
586,Daruhna,Exalted Monk,Vunira,554,107,Fist Fighting,0
586,Daytona,Exalted Monk,Peloria,362,107,Fist Fighting,0
586,Demolash Madsheep Slayer,Exalted Monk,Lutabra,434,107,Fist Fighting,0
586,Diaper Faur,Exalted Monk,Vunira,511,107,Fist Fighting,0
586,Dionez,Exalted Monk,Gladera,551,107,Fist Fighting,0
586,Divine Order,Exalted Monk,Celesta,469,107,Fist Fighting,0
586,Doutor Kahn,Exalted Monk,Belobra,312,107,Fist Fighting,0
586,Druski,Exalted Monk,Oceanis,400,107,Fist Fighting,0
586,Duduxp,Exalted Monk,Ombra,705,107,Fist Fighting,0
586,Eff Ting,Exalted Monk,Ombra,476,107,Fist Fighting,0
586,Ekatriene,Exalted Monk,Peloria,306,107,Fist Fighting,0
586,Eken Sydowzki,Exalted Monk,Vunira,365,107,Fist Fighting,0
586,Elmif Aila,Exalted Monk,Peloria,703,107,Fist Fighting,0
586,Enrico Monk,Exalted Monk,Ourobra,236,107,Fist Fighting,0
586,Exalted Monks,Exalted Monk,Menera,549,107,Fist Fighting,0
586,Exalted Zixena,Exalted Monk,Runera,641,107,Fist Fighting,0
586,Fadi Boy,Exalted Monk,Ombra,455,107,Fist Fighting,0
586,Fistborn Wizzy,Exalted Monk,Pacera,478,107,Fist Fighting,0
586,Gapatoo,Exalted Monk,Yonabra,639,107,Fist Fighting,0
586,Goa Kylo,Exalted Monk,Ourobra,447,107,Fist Fighting,0
586,Godvader,Exalted Monk,Lobera,201,107,Fist Fighting,0
586,Guatic Atrasado,Exalted Monk,Luzibra,775,107,Fist Fighting,0
586,Halufax,Exalted Monk,Yonabra,405,107,Fist Fighting,0
586,Hulligun,Exalted Monk,Quintera,481,107,Fist Fighting,0
586,Im Xiao,Exalted Monk,Bona,656,107,Fist Fighting,0
586,Its The Way,Exalted Monk,Refugia,386,107,Fist Fighting,0
586,Jaras Monk,Exalted Monk,Celesta,316,107,Fist Fighting,0
586,Jhafak,Exalted Monk,Gladera,249,107,Fist Fighting,0
586,Jon Bones Joness,Exalted Monk,Yubra,597,107,Fist Fighting,0
586,Jun Sxquatro,Exalted Monk,Wintera,214,107,Fist Fighting,0
586,Khud Ratson,Exalted Monk,Monza,171,107,Fist Fighting,0
586,Knuckle Sammich,Exalted Monk,Stralis,629,107,Fist Fighting,0
586,Kshmiri,Exalted Monk,Venebra,402,107,Fist Fighting,0
586,Kyomuu,Exalted Monk,Antica,454,107,Fist Fighting,0
586,Ladrox Havoc,Exalted Monk,Rasteibra,551,107,Fist Fighting,0
586,Lil Tempo,Exalted Monk,Pacera,553,107,Fist Fighting,0
586,Lucky Potato,Exalted Monk,Celesta,611,107,Fist Fighting,0
586,Maike Taisson,Exalted Monk,Descubra,647,107,Fist Fighting,0
586,Maniasty,Exalted Monk,Secura,153,107,Fist Fighting,0
586,Martizen,Exalted Monk,Peloria,631,107,Fist Fighting,0
586,Marty Fist,Exalted Monk,Nevia,590,107,Fist Fighting,0
586,Mnich Shaolinski,Exalted Monk,Celesta,461,107,Fist Fighting,0
586,Mojonk Freecss,Exalted Monk,Yovera,343,107,Fist Fighting,0
586,Monge Teles,Exalted Monk,Tornabra,626,107,Fist Fighting,0
586,Monja Gessica Namastreta,Exalted Monk,Pacera,225,107,Fist Fighting,0
586,Monje Dictador,Exalted Monk,Talera,608,107,Fist Fighting,0
586,Monk Syruso,Exalted Monk,Antica,318,107,Fist Fighting,0
586,Monkeedy,Exalted Monk,Gentebra,572,107,Fist Fighting,0
586,Monki Magic,Exalted Monk,Jaguna,509,107,Fist Fighting,0
586,Monkosza,Exalted Monk,Thyria,450,107,Fist Fighting,0
586,Monksino,Exalted Monk,Quintera,633,107,Fist Fighting,0
586,Monkzelin,Exalted Monk,Astera,309,107,Fist Fighting,0
586,Monkzena,Exalted Monk,Bravoria,780,107,Fist Fighting,0
586,Monstronka Dsantin,Exalted Monk,Quintera,304,107,Fist Fighting,0
586,Nappz The Almighty,Exalted Monk,Antica,342,107,Fist Fighting,0
586,Nerfered Arinth,Exalted Monk,Monza,746,107,Fist Fighting,0
586,Nika De Luffy,Exalted Monk,Monza,487,107,Fist Fighting,0
586,Old Borjao,Exalted Monk,Inabra,425,107,Fist Fighting,0
586,Pan Monkiszot,Exalted Monk,Secura,368,107,Fist Fighting,0
586,Pan Pawel Karateka,Exalted Monk,Vunira,433,107,Fist Fighting,0
586,Phozzon,Exalted Monk,Kalibra,605,107,Fist Fighting,0
586,Poncho Feiss,Monk,Yubra,15,107,Fist Fighting,0
586,Psy Mamba,Exalted Monk,Bona,107,107,Fist Fighting,0
586,Rachola,Exalted Monk,Yonabra,501,107,Fist Fighting,0
586,Rhoogway,Exalted Monk,Lobera,497,107,Fist Fighting,0
586,Rowdy Holindor,Exalted Monk,Aethera,390,107,Fist Fighting,0
586,Rydei Khan,Exalted Monk,Runera,540,107,Fist Fighting,0
586,Ryugatake,Exalted Monk,Celesta,402,107,Fist Fighting,0
586,Saffa The Beast,Exalted Monk,Ambra,437,107,Fist Fighting,0
586,Sage Diiewooh,Exalted Monk,Inabra,165,107,Fist Fighting,0
586,Sampaiox,Exalted Monk,Karmeya,452,107,Fist Fighting,0
586,Shaka of inferno,Exalted Monk,Lobera,403,107,Fist Fighting,0
586,Shakyamuni Monk,Exalted Monk,Victoris,292,107,Fist Fighting,0
586,Silvireyto Kayan,Exalted Monk,Dia,351,107,Fist Fighting,0
586,Slov,Exalted Monk,Secura,405,107,Fist Fighting,0
586,Smoooker,Exalted Monk,Peloria,602,107,Fist Fighting,0
586,Soco na Goela,Exalted Monk,Bona,590,107,Fist Fighting,0
586,Spalic na Panewce,Exalted Monk,Celesta,345,107,Fist Fighting,0
586,Sports the Monk,Exalted Monk,Luminera,265,107,Fist Fighting,0
586,Starscream Sereno,Exalted Monk,Kalibra,428,107,Fist Fighting,0
586,Stay Iron Fists,Exalted Monk,Celebra,472,107,Fist Fighting,0
586,Strojny Monk,Exalted Monk,Celesta,535,107,Fist Fighting,0
586,Svampis Bob,Exalted Monk,Vunira,424,107,Fist Fighting,0
586,Szydelkowy Stwor,Monk,Bona,15,107,Fist Fighting,0
586,Tabua avenging,Exalted Monk,Celebra,705,107,Fist Fighting,0
586,Thortazos,Exalted Monk,Celesta,185,107,Fist Fighting,0
586,Timecode,Exalted Monk,Noctalia,400,107,Fist Fighting,0
586,Tingu,Exalted Monk,Secura,331,107,Fist Fighting,0
586,Tonka Mighty,Exalted Monk,Lobera,436,107,Fist Fighting,0
586,Ultra Punch,Exalted Monk,Gentebra,401,107,Fist Fighting,0
586,Unly,Exalted Monk,Tornabra,515,107,Fist Fighting,0
586,Wlodarzek,Exalted Monk,Xyla,691,107,Fist Fighting,0
586,Wolveryne,Exalted Monk,Gentebra,565,107,Fist Fighting,0
586,Wulki,Exalted Monk,Thyria,316,107,Fist Fighting,0
586,Yinyang Buzz,Exalted Monk,Celesta,581,107,Fist Fighting,0
586,Yrissel,Exalted Monk,Karmeya,222,107,Fist Fighting,0
586,Zeus Mighty Thunder,Exalted Monk,Astera,423,107,Fist Fighting,0
702,Aaxxysh,Exalted Monk,Premia,420,106,Fist Fighting,0
702,Ai Messi,Exalted Monk,Kalibra,483,106,Fist Fighting,0
702,Aliswyn,Exalted Monk,Vunira,282,106,Fist Fighting,0
702,Ameyuri Ringo Kirigakure,Exalted Monk,Karmeya,290,106,Fist Fighting,0
702,Anacoreta,Monk,Descubra,15,106,Fist Fighting,0
702,Animus Liber,Exalted Monk,Yovera,245,106,Fist Fighting,0
702,Anthony Monk,Exalted Monk,Havera,210,106,Fist Fighting,0
702,Arwmonk,Exalted Monk,Nevia,518,106,Fist Fighting,0
702,Asana Arkaenaa,Exalted Monk,Karmeya,339,106,Fist Fighting,0
702,Ascensioni,Exalted Monk,Astera,372,106,Fist Fighting,0
702,Avreil,Exalted Monk,Nevia,200,106,Fist Fighting,0
702,Azuwnik,Exalted Monk,Refugia,389,106,Fist Fighting,0
702,Bam Bam Flinstone,Knight,Harmonia,19,106,Fist Fighting,0
702,Beatrice Portinari,Exalted Monk,Thyria,198,106,Fist Fighting,0
702,Biesioo,Exalted Monk,Nevia,488,106,Fist Fighting,0
702,Bit of Humility,Exalted Monk,Thyria,412,106,Fist Fighting,0
702,Bitbreaker,Exalted Monk,Calmera,168,106,Fist Fighting,0
702,Broom Capone,Exalted Monk,Yara,560,106,Fist Fighting,0
702,Byniura,Exalted Monk,Malivora,299,106,Fist Fighting,0
702,Cabbage Merchant,Exalted Monk,Thyria,561,106,Fist Fighting,0
702,Caldonk,Exalted Monk,Inabra,567,106,Fist Fighting,0
702,Cariiis,Exalted Monk,Bona,410,106,Fist Fighting,0
702,Cebulerros,Exalted Monk,Sonira,372,106,Fist Fighting,0
702,Cristiano Ronaldinhoo,Exalted Monk,Secura,530,106,Fist Fighting,0
702,Cubic Monk,Exalted Monk,Yovera,517,106,Fist Fighting,0
702,Cyna Monka,Exalted Monk,Karmeya,398,106,Fist Fighting,0
702,Daj Szanse,Exalted Monk,Dia,221,106,Fist Fighting,0
702,Damones,Exalted Monk,Harmonia,130,106,Fist Fighting,0
702,Deathyashi,Exalted Monk,Celesta,315,106,Fist Fighting,0
702,Delderz,Exalted Monk,Lobera,341,106,Fist Fighting,0
702,Divindax,Exalted Monk,Calmera,369,106,Fist Fighting,0
702,Don Drake,Exalted Monk,Karmeya,124,106,Fist Fighting,0
702,Duuke Long Neck,Monk,Gentebra,393,106,Fist Fighting,0
702,Dzikie Piesci Borysa,Exalted Monk,Thyria,224,106,Fist Fighting,0
702,El Mazzik,Exalted Monk,Premia,191,106,Fist Fighting,0
702,Eneeto,Exalted Monk,Ferobra,422,106,Fist Fighting,0
702,Eu Amo Voce,Exalted Monk,Issobra,442,106,Fist Fighting,0
702,Eupheria,Exalted Monk,Nefera,367,106,Fist Fighting,0
702,Exalted Fist,Exalted Monk,Antica,347,106,Fist Fighting,0
702,Exalted Ragha,Exalted Monk,Kalibra,723,106,Fist Fighting,0
702,Fake Medyc,Exalted Monk,Bona,408,106,Fist Fighting,0
702,Fallen Monk,Exalted Monk,Secura,265,106,Fist Fighting,0
702,Fist Law,Exalted Monk,Secura,256,106,Fist Fighting,0
702,Fist The Unconscious,Exalted Monk,Pacera,103,106,Fist Fighting,0
702,Frenzyaxe,Exalted Monk,Collabra,444,106,Fist Fighting,0
702,Frost Here,Exalted Monk,Antica,374,106,Fist Fighting,0
702,Fuvaka,Exalted Monk,Wintera,603,106,Fist Fighting,0
702,Gredyz Monk,Exalted Monk,Tornabra,505,106,Fist Fighting,0
702,Haatori,Exalted Monk,Descubra,363,106,Fist Fighting,0
702,Haelimonk,Exalted Monk,Vunira,609,106,Fist Fighting,0
702,Hakuna Maatata,Monk,Karmeya,155,106,Fist Fighting,0
702,Hasken Jinwoo,Exalted Monk,Wintera,321,106,Fist Fighting,0
702,Hexamir,Exalted Monk,Dia,522,106,Fist Fighting,0
702,Hroar,Exalted Monk,Monza,376,106,Fist Fighting,0
702,Igon Redgrave,Exalted Monk,Calmera,359,106,Fist Fighting,0
702,Irken Cool,Exalted Monk,Antica,552,106,Fist Fighting,0
702,Ironside Arrogante,Exalted Monk,Jadebra,393,106,Fist Fighting,0
702,Isethor,Exalted Monk,Astera,280,106,Fist Fighting,0
702,Itz Nevi,Exalted Monk,Bona,326,106,Fist Fighting,0
702,Ivoinge,Exalted Monk,Gravitera,412,106,Fist Fighting,0
