Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
308,Ordoki,Elite Knight,Monza,853,132,Sword Fighting,2
308,Orle Gniazdo,Elite Knight,Antica,1727,132,Sword Fighting,2
308,Pdois Evoluido,Elite Knight,Rasteibra,1859,132,Sword Fighting,2
308,Pestanitas,Elite Knight,Gladera,560,132,Sword Fighting,2
308,Pira Meliss,Elite Knight,Monza,1137,132,Sword Fighting,2
308,Qlerko,Knight,Zunera,500,132,Sword Fighting,2
308,Quattro Hanys,Elite Knight,Antica,1075,132,Sword Fighting,2
308,Radizao,Elite Knight,Collabra,2162,132,Sword Fighting,2
308,Rakzi,Elite Knight,Yonabra,1684,132,Sword Fighting,2
308,Ramomzinho,Elite Knight,Ferobra,900,132,Sword Fighting,2
308,Raouter,Elite Knight,Gentebra,858,132,Sword Fighting,2
308,Ravisophi,Elite Knight,Belobra,1163,132,Sword Fighting,2
308,Rhysypie,Elite Knight,Gladera,402,132,Sword Fighting,2
308,Rizeko,Elite Knight,Vunira,1351,132,Sword Fighting,2
308,Rob Skumur,Elite Knight,Quelibra,664,132,Sword Fighting,2
308,Rosso,Elite Knight,Havera,1227,132,Sword Fighting,2
308,Rubired,Elite Knight,Nefera,710,132,Sword Fighting,2
308,Saraviter,Elite Knight,Antica,1053,132,Sword Fighting,2
308,Selibess,Elite Knight,Dia,1921,132,Sword Fighting,2
308,Semirek,Elite Knight,Nevia,1472,132,Sword Fighting,2
308,Sen tinela,Elite Knight,Gentebra,1741,132,Sword Fighting,2
308,Shahrzad,Elite Knight,Secura,560,132,Sword Fighting,2
308,Sheik Guii,Elite Knight,Lutabra,1563,132,Sword Fighting,2
308,Shidrex,Elite Knight,Refugia,1757,132,Sword Fighting,2
308,Sick Ee Kay,Elite Knight,Antica,1069,132,Sword Fighting,2
308,Sila Cadira,Elite Knight,Celesta,477,132,Sword Fighting,2
308,Skyllaw,Elite Knight,Honbra,1053,132,Sword Fighting,2
308,Sofi Nie,Elite Knight,Havera,1011,132,Sword Fighting,2
308,Stefan Degustator,Elite Knight,Bona,1338,132,Sword Fighting,2
308,Sullivan The Joker,Elite Knight,Gladibra,1008,132,Sword Fighting,2
308,Sword Art Attack,Elite Knight,Gentebra,574,132,Sword Fighting,2
308,Szysha,Elite Knight,Vunira,1260,132,Sword Fighting,2
308,Tank Wermz,Elite Knight,Astera,1213,132,Sword Fighting,2
308,Tensh,Elite Knight,Gentebra,184,132,Sword Fighting,2
308,Theks,Elite Knight,Belobra,750,132,Sword Fighting,2
308,Tinny mai,Elite Knight,Nefera,436,132,Sword Fighting,2
308,Tyrind,Elite Knight,Wintera,668,132,Sword Fighting,2
308,Vallkadium,Elite Knight,Premia,1221,132,Sword Fighting,2
308,Vemior,Elite Knight,Kalibra,1291,132,Sword Fighting,2
308,Voghurt,Knight,Secura,1603,132,Sword Fighting,2
308,Vortex of Blood,Elite Knight,Secura,829,132,Sword Fighting,2
308,Wakii Szef,Elite Knight,Celesta,2006,132,Sword Fighting,2
308,Xum Bim,Elite Knight,Ombra,1155,132,Sword Fighting,2
308,Yandra,Elite Knight,Monza,1325,132,Sword Fighting,2
308,Za Po,Elite Knight,Solidera,511,132,Sword Fighting,2
308,Zith Lamia,Elite Knight,Secura,455,132,Sword Fighting,2
433,Aabb Prazer Prazer,Elite Knight,Ombra,402,131,Sword Fighting,2
433,Adeny Silaza,Elite Knight,Bona,724,131,Sword Fighting,2
433,Ader Niel,Elite Knight,Thyria,301,131,Sword Fighting,2
433,Agenda Lirarn,Elite Knight,Thyria,175,131,Sword Fighting,2
433,Agusti Dosreis,Knight,Astera,726,131,Sword Fighting,2
433,Aidahoo,Elite Knight,Refugia,855,131,Sword Fighting,2
433,Akuma Nikaido,Elite Knight,Collabra,487,131,Sword Fighting,2
433,Akureyri,Elite Knight,Peloria,1116,131,Sword Fighting,2
433,Alberto Warrior,Elite Knight,Yonabra,1699,131,Sword Fighting,2
433,Alix Eduis,Knight,Peloria,11,131,Sword Fighting,2
433,Alko Popiool,Elite Knight,Malivora,1309,131,Sword Fighting,2
433,Aloyz,Knight,Kalibra,760,131,Sword Fighting,2
433,Alwira Myst,Elite Knight,Harmonia,112,131,Sword Fighting,2
433,Amilla,Elite Knight,Luminera,832,131,Sword Fighting,2
433,Amora Enterprise,Elite Knight,Ourobra,1992,131,Sword Fighting,2
433,Annie Starshine,Elite Knight,Gentebra,1383,131,Sword Fighting,2
433,Antoriaz,Elite Knight,Yonabra,689,131,Sword Fighting,2
433,Aphrodithe,Elite Knight,Astera,867,131,Sword Fighting,2
433,Apocalypse Rose,Elite Knight,Pacera,1154,131,Sword Fighting,2
433,Arckiteck,Elite Knight,Havera,353,131,Sword Fighting,2
433,Arcy Seba,Elite Knight,Serdebra,1564,131,Sword Fighting,2
433,Aresius Tufuxas,Elite Knight,Ustebra,756,131,Sword Fighting,2
433,Arknsz,Elite Knight,Venebra,2168,131,Sword Fighting,2
433,Ashalor Razno,Elite Knight,Nefera,884,131,Sword Fighting,2
433,Barri Insane,Elite Knight,Menera,1654,131,Sword Fighting,2
433,Bason,Elite Knight,Secura,795,131,Sword Fighting,2
433,Bayke,Elite Knight,Quintera,1229,131,Sword Fighting,2
433,Bel mont,Elite Knight,Ferobra,1277,131,Sword Fighting,2
433,Bombardi Soberano,Elite Knight,Gentebra,991,131,Sword Fighting,2
433,Bomber Tov,Elite Knight,Belobra,1261,131,Sword Fighting,2
433,Boots'Trap Bill,Elite Knight,Refugia,515,131,Sword Fighting,2
433,Brown Wood,Elite Knight,Nefera,1370,131,Sword Fighting,2
433,Brunswick,Elite Knight,Havera,728,131,Sword Fighting,2
433,Caian,Elite Knight,Descubra,809,131,Sword Fighting,2
433,Carlinator,Elite Knight,Secura,20,131,Sword Fighting,2
433,Cerberius The Barbarrian,Knight,Monza,9,131,Sword Fighting,2
433,Ciganin,Elite Knight,Serdebra,1301,131,Sword Fighting,2
433,Clio Lux,Elite Knight,Harmonia,865,131,Sword Fighting,2
433,Cochy Loko Bloodleader,Elite Knight,Quelibra,1120,131,Sword Fighting,2
433,Coleruz,Elite Knight,Fibera,947,131,Sword Fighting,2
433,Commander Maretto,Elite Knight,Yonabra,1115,131,Sword Fighting,2
433,Coyote Mui Male,Elite Knight,Bona,521,131,Sword Fighting,2
433,Czterolistny Pajak,Elite Knight,Refugia,1164,131,Sword Fighting,2
433,Dallasudi,Elite Knight,Menera,505,131,Sword Fighting,2
433,Darktis,Elite Knight,Pacera,658,131,Sword Fighting,2
433,Dathzz,Elite Knight,Peloria,661,131,Sword Fighting,2
433,Ddtannk,Elite Knight,Yonabra,1565,131,Sword Fighting,2
433,Delita Heirall,Elite Knight,Gladera,912,131,Sword Fighting,2
433,Delly Dolly,Elite Knight,Belobra,830,131,Sword Fighting,2
433,Demoniac'Warrior,Elite Knight,Havera,792,131,Sword Fighting,2
433,Desgarreitor,Elite Knight,Talera,682,131,Sword Fighting,2
433,Dew Boyo,Elite Knight,Secura,405,131,Sword Fighting,2
433,Diamanoo,Elite Knight,Antica,1007,131,Sword Fighting,2
433,Djonesz,Elite Knight,Issobra,1621,131,Sword Fighting,2
433,Don Gremlin,Elite Knight,Vunira,940,131,Sword Fighting,2
433,Drago the Dragon,Elite Knight,Harmonia,84,131,Sword Fighting,2
433,Dratini angel,Elite Knight,Harmonia,500,131,Sword Fighting,2
433,Drax Exus,Elite Knight,Astera,506,131,Sword Fighting,2
433,Drayko Knight,Elite Knight,Nefera,679,131,Sword Fighting,2
433,Durak Bloodblade,Elite Knight,Ourobra,1354,131,Sword Fighting,2
433,Duuuuh,Elite Knight,Inabra,1570,131,Sword Fighting,2
433,Ek Luffy,Elite Knight,Celebra,1009,131,Sword Fighting,2
433,El Danielosky,Elite Knight,Calmera,1206,131,Sword Fighting,2
433,Elite Borgex,Elite Knight,Monza,1710,131,Sword Fighting,2
433,Elite Pire Piro,Elite Knight,Serdebra,1110,131,Sword Fighting,2
433,Emerka,Knight,Harmonia,618,131,Sword Fighting,2
433,Emi Lciu,Elite Knight,Xyla,387,131,Sword Fighting,2
433,Emulov Sun,Elite Knight,Yonabra,1032,131,Sword Fighting,2
433,Enduroman,Elite Knight,Harmonia,1233,131,Sword Fighting,2
433,Ethos Kenor,Elite Knight,Secura,374,131,Sword Fighting,2
433,Excanor,Elite Knight,Wintera,699,131,Sword Fighting,2
433,Fannrond,Elite Knight,Secura,1473,131,Sword Fighting,2
433,Farmek,Elite Knight,Menera,981,131,Sword Fighting,2
433,Fat Dab,Elite Knight,Zuna,402,131,Sword Fighting,2
433,Fire Draggon,Elite Knight,Quintera,1313,131,Sword Fighting,2
433,Fort Oak,Elite Knight,Ustebra,1392,131,Sword Fighting,2
433,Franvil,Knight,Nefera,839,131,Sword Fighting,2
433,Gapiru,Elite Knight,Secura,1056,131,Sword Fighting,2
433,Garoshi,Elite Knight,Inabra,954,131,Sword Fighting,2
433,Genuwi,Elite Knight,Nefera,203,131,Sword Fighting,2
433,Ghostrider Hayabusa Sweden,Elite Knight,Havera,82,131,Sword Fighting,2
433,Glurfindel,Elite Knight,Ustebra,450,131,Sword Fighting,2
433,Gomesx,Elite Knight,Serdebra,1449,131,Sword Fighting,2
433,Gord Magroth,Elite Knight,Secura,100,131,Sword Fighting,2
433,Guizao Firma Forte,Elite Knight,Etebra,1826,131,Sword Fighting,2
433,Halka Helor,Elite Knight,Yonabra,1558,131,Sword Fighting,2
433,Heavygod,Elite Knight,Astera,1501,131,Sword Fighting,2
433,Hektic Troll,Elite Knight,Pacera,889,131,Sword Fighting,2
433,Heltz Slayer,Elite Knight,Ombra,1515,131,Sword Fighting,2
433,Hendrik,Elite Knight,Pacera,893,131,Sword Fighting,2
433,Henrique Darkfall,Elite Knight,Serdebra,1492,131,Sword Fighting,2
433,Hodgins,Elite Knight,Refugia,1282,131,Sword Fighting,2
433,Horrizz,Elite Knight,Peloria,1253,131,Sword Fighting,2
433,Jeda,Elite Knight,Celebra,1103,131,Sword Fighting,2
433,Jefy Bombalove,Elite Knight,Serdebra,1389,131,Sword Fighting,2
433,Jifit,Elite Knight,Peloria,23,131,Sword Fighting,2
433,Jodelio,Elite Knight,Talera,1277,131,Sword Fighting,2
433,Jowialny Kopista,Elite Knight,Bona,356,131,Sword Fighting,2
433,Julian Tornado knight,Knight,Monza,619,131,Sword Fighting,2
433,Julitock,Elite Knight,Celesta,1200,131,Sword Fighting,2
433,Junior Furtado,Elite Knight,Belobra,904,131,Sword Fighting,2
433,Kairuz,Elite Knight,Lutabra,1618,131,Sword Fighting,2
433,Karr Chaos,Elite Knight,Luminera,180,131,Sword Fighting,2
433,Kinaguaaba,Elite Knight,Gentebra,1314,131,Sword Fighting,2
433,King hso,Elite Knight,Solidera,1047,131,Sword Fighting,2
433,Kirot Ryin,Elite Knight,Refugia,387,131,Sword Fighting,2
433,Kitty Morgana,Elite Knight,Thyria,1123,131,Sword Fighting,2
433,Knight Pinguin,Elite Knight,Bona,819,131,Sword Fighting,2
433,Kyogi,Elite Knight,Gentebra,1309,131,Sword Fighting,2
433,Lady Bubke,Elite Knight,Vunira,1093,131,Sword Fighting,2
433,Lady Cazandra,Elite Knight,Antica,1182,131,Sword Fighting,2
433,Lady Chylka,Elite Knight,Harmonia,921,131,Sword Fighting,2
433,Lady Tafuri,Elite Knight,Nefera,1829,131,Sword Fighting,2
433,Lamoon Knight,Elite Knight,Pacera,781,131,Sword Fighting,2
433,Leszku,Elite Knight,Vunira,657,131,Sword Fighting,2
433,Libi,Elite Knight,Lobera,1268,131,Sword Fighting,2
433,Lockedin Sva,Elite Knight,Monza,619,131,Sword Fighting,2
433,Loublie,Elite Knight,Pacera,426,131,Sword Fighting,2
433,Luhead Black Sabbath,Elite Knight,Gentebra,1574,131,Sword Fighting,2
433,Lulatz,Elite Knight,Pacera,1069,131,Sword Fighting,2
433,Macz Ek,Elite Knight,Secura,936,131,Sword Fighting,2
433,Madam Monika,Elite Knight,Monza,64,131,Sword Fighting,2
433,Major Avontz,Elite Knight,Gentebra,1384,131,Sword Fighting,2
433,Mal Legendary,Elite Knight,Gladera,857,131,Sword Fighting,2
433,Mathewziin,Elite Knight,Quelibra,1402,131,Sword Fighting,2
433,Mauzzer,Elite Knight,Bona,889,131,Sword Fighting,2
433,Mawr,Elite Knight,Esmera,718,131,Sword Fighting,2
433,Maxigashi,Elite Knight,Secura,1114,131,Sword Fighting,2
433,Maxim Uz,Elite Knight,Gentebra,937,131,Sword Fighting,2
433,Maximus Randall,Elite Knight,Gentebra,144,131,Sword Fighting,2
433,Mihawk Swordsman,Elite Knight,Quintera,958,131,Sword Fighting,2
433,Mirazo,Elite Knight,Yonabra,1383,131,Sword Fighting,2
433,Misterpfloyd,Elite Knight,Astera,519,131,Sword Fighting,2
433,Monkee Madness,Elite Knight,Lobera,1444,131,Sword Fighting,2
433,Mydra,Elite Knight,Monza,458,131,Sword Fighting,2
433,Nanipe,Elite Knight,Talera,1091,131,Sword Fighting,2
433,Necho,Elite Knight,Zunera,276,131,Sword Fighting,2
433,Nielli gold,Elite Knight,Kalibra,947,131,Sword Fighting,2
433,Niir Sao,Elite Knight,Nevia,1663,131,Sword Fighting,2
433,Nilfix Krox,Knight,Harmonia,19,131,Sword Fighting,2
433,Niord Nerta,Elite Knight,Bona,338,131,Sword Fighting,2
433,Nobre Warrior,Elite Knight,Yonabra,482,131,Sword Fighting,2
433,Nociven,Elite Knight,Luminera,935,131,Sword Fighting,2
433,Noelazo,Elite Knight,Tornabra,1284,131,Sword Fighting,2
433,Nyge,Elite Knight,Antica,1632,131,Sword Fighting,2
433,Oddi Henceforth,Knight,Antica,8,131,Sword Fighting,2
433,Old Ozopan,Elite Knight,Serdebra,762,131,Sword Fighting,2
433,Orzack,Elite Knight,Quelibra,1777,131,Sword Fighting,2
433,Osbourne Ozzy,Elite Knight,Celebra,1638,131,Sword Fighting,2
433,Osio Yuya,Elite Knight,Inabra,1340,131,Sword Fighting,2
433,Otti Ek,Elite Knight,Vandera,1371,131,Sword Fighting,2
433,Palo Swor,Elite Knight,Monza,721,131,Sword Fighting,2
433,Parrudo Gladiador,Elite Knight,Secura,46,131,Sword Fighting,2
433,Pinta Madness,Elite Knight,Ombra,1143,131,Sword Fighting,2
433,Raalmo,Elite Knight,Serdebra,539,131,Sword Fighting,2
433,Rablat,Elite Knight,Peloria,936,131,Sword Fighting,2
433,Rattenx,Elite Knight,Esmera,1376,131,Sword Fighting,2
433,Raven Hayes,Elite Knight,Pacera,451,131,Sword Fighting,2
433,Rye Ane,Elite Knight,Antica,513,131,Sword Fighting,2
433,Sarueh,Elite Knight,Celebra,1423,131,Sword Fighting,2
433,Shranz,Elite Knight,Refugia,534,131,Sword Fighting,2
433,Shukster,Elite Knight,Pacera,567,131,Sword Fighting,2
433,Sica Panzer,Elite Knight,Celebra,1454,131,Sword Fighting,2
433,Sif Bonal,Elite Knight,Peloria,1054,131,Sword Fighting,2
433,Silver Siriius,Elite Knight,Quidera,1321,131,Sword Fighting,2
433,Sir Cruelty,Elite Knight,Yovera,1433,131,Sword Fighting,2
433,Sir Grom,Elite Knight,Secura,41,131,Sword Fighting,2
433,Sir Nemesiz,Elite Knight,Lobera,709,131,Sword Fighting,2
433,Smockerr,Elite Knight,Ourobra,1090,131,Sword Fighting,2
433,Snoey,Elite Knight,Serdebra,1233,131,Sword Fighting,2
433,Splitu,Elite Knight,Secura,100,131,Sword Fighting,2
433,Styxo,Elite Knight,Bona,346,131,Sword Fighting,2
433,Sutileza,Elite Knight,Serdebra,982,131,Sword Fighting,2
433,Tadrash,Elite Knight,Kalibra,657,131,Sword Fighting,2
433,Tahirah,Elite Knight,Secura,475,131,Sword Fighting,2
433,Tankich,Elite Knight,Havera,1174,131,Sword Fighting,2
433,Taviiz,Elite Knight,Kalibra,1034,131,Sword Fighting,2
433,Tebitas,Elite Knight,Belobra,1234,131,Sword Fighting,2
433,Texiius,Elite Knight,Antica,884,131,Sword Fighting,2
433,The Ultimate Slayer,Elite Knight,Honbra,1450,131,Sword Fighting,2
433,Thomasina,Elite Knight,Havera,33,131,Sword Fighting,2
433,Thunder Princexyy,Elite Knight,Pacera,954,131,Sword Fighting,2
433,Thunderfist,Elite Knight,Peloria,1354,131,Sword Fighting,2
433,Tigresito the Tiger,Elite Knight,Harmonia,62,131,Sword Fighting,2
433,Tiran Sama,Elite Knight,Zuna,232,131,Sword Fighting,2
433,Trovador,Elite Knight,Astera,142,131,Sword Fighting,2
433,Tuphon,Elite Knight,Secura,35,131,Sword Fighting,2
433,Vadds,Elite Knight,Refugia,1617,131,Sword Fighting,2
433,Valdenilson The Second,Elite Knight,Ferobra,1074,131,Sword Fighting,2
433,Vinizarth,Elite Knight,Quelibra,1169,131,Sword Fighting,2
433,Vizukil Ryin,Elite Knight,Refugia,217,131,Sword Fighting,2
433,Vudu Ziinho,Elite Knight,Lobera,1441,131,Sword Fighting,2
433,Weey Fulltiiltado,Elite Knight,Rasteibra,1472,131,Sword Fighting,2
433,Werewolf Shorti,Elite Knight,Secura,1308,131,Sword Fighting,2
433,Whirly Nerd,Elite Knight,Bona,314,131,Sword Fighting,2
433,Wild Star,Elite Knight,Karmeya,784,131,Sword Fighting,2
433,Wiz The Mage,Elite Knight,Pacera,510,131,Sword Fighting,2
433,Ya Adik,Elite Knight,Collabra,1772,131,Sword Fighting,2
433,Yrza,Elite Knight,Secura,367,131,Sword Fighting,2
433,Zarati,Elite Knight,Astera,713,131,Sword Fighting,2
433,Zbyszko Wojownik,Elite Knight,Secura,727,131,Sword Fighting,2
433,Zecrocz Sword,Elite Knight,Yonabra,1294,131,Sword Fighting,2
433,Zeus of Celesta,Elite Knight,Celesta,887,131,Sword Fighting,2
433,Zeze Careca,Elite Knight,Xyla,870,131,Sword Fighting,2
433,Zezinho Enterprise,Elite Knight,Ourobra,1785,131,Sword Fighting,2
433,Zi Claw,Elite Knight,Celebra,1639,131,Sword Fighting,2
433,Zurdouat,Elite Knight,Astera,1185,131,Sword Fighting,2
433,Zwaard,Elite Knight,Monza,35,131,Sword Fighting,2
641,Accodinowy Ozzi,Elite Knight,Serdebra,574,130,Sword Fighting,2
641,Acenezz,Elite Knight,Premia,923,130,Sword Fighting,2
641,Adan Cedumie,Elite Knight,Celesta,547,130,Sword Fighting,2
641,Adrinhio,Elite Knight,Thyria,1597,130,Sword Fighting,2
641,Aervax,Elite Knight,Peloria,799,130,Sword Fighting,2
641,Agent Dennis,Elite Knight,Wintera,636,130,Sword Fighting,2
641,Agusia Piotrusia,Elite Knight,Monza,177,130,Sword Fighting,2
641,Alaiz,Elite Knight,Serdebra,1393,130,Sword Fighting,2
641,Alesba,Elite Knight,Premia,1497,130,Sword Fighting,2
641,Allan of Worent,Elite Knight,Menera,1176,130,Sword Fighting,2
641,Almighty Papucho,Elite Knight,Gladera,651,130,Sword Fighting,2
641,Aly Lion,Elite Knight,Zuna,63,130,Sword Fighting,2
641,Anardy,Knight,Lobera,334,130,Sword Fighting,2
641,Angie Emily,Knight,Refugia,23,130,Sword Fighting,2
641,Antooni,Elite Knight,Antica,530,130,Sword Fighting,2
641,Apolo Wrath,Elite Knight,Gentebra,1476,130,Sword Fighting,2
641,Ara gornn,Elite Knight,Kalibra,1163,130,Sword Fighting,2
641,Armin the Turtle,Elite Knight,Karmeya,916,130,Sword Fighting,2
641,Arnakara,Elite Knight,Havera,427,130,Sword Fighting,2
641,Arrammis,Elite Knight,Refugia,416,130,Sword Fighting,2
641,Arteon Lobie,Elite Knight,Secura,616,130,Sword Fighting,2
641,Arth Windra,Elite Knight,Luminera,427,130,Sword Fighting,2
641,Arwen Storm,Elite Knight,Calmera,742,130,Sword Fighting,2
641,Assassin of Silence,Elite Knight,Astera,903,130,Sword Fighting,2
641,Astreon,Elite Knight,Gentebra,333,130,Sword Fighting,2
641,Astrin ek,Elite Knight,Harmonia,1091,130,Sword Fighting,2
641,Aureann,Knight,Astera,354,130,Sword Fighting,2
641,Awesome Adi,Elite Knight,Vunira,587,130,Sword Fighting,2
641,Bacon Strips,Elite Knight,Peloria,697,130,Sword Fighting,2
641,Bat Person,Elite Knight,Secura,1137,130,Sword Fighting,2
641,Beltenebros,Elite Knight,Solidera,675,130,Sword Fighting,2
641,Bgzerasz,Elite Knight,Oceanis,1197,130,Sword Fighting,2
641,Black Haunter,Elite Knight,Celesta,1047,130,Sword Fighting,2
641,Blizzeh,Knight,Peloria,24,130,Sword Fighting,2
641,Bloody Leop,Elite Knight,Honbra,1198,130,Sword Fighting,2
641,Blur Oblivion,Elite Knight,Lobera,1212,130,Sword Fighting,2
641,Bodziowa,Elite Knight,Peloria,134,130,Sword Fighting,2
641,Boombastik,Elite Knight,Karmeya,1110,130,Sword Fighting,2
641,Boss Life,Elite Knight,Celebra,1159,130,Sword Fighting,2
641,Broglio,Elite Knight,Solidera,493,130,Sword Fighting,2
641,Brounbaer,Knight,Peloria,10,130,Sword Fighting,2
641,Bruno is Back,Elite Knight,Ferobra,1347,130,Sword Fighting,2
641,Bruxa Acris,Elite Knight,Celebra,1126,130,Sword Fighting,2
641,Bullest,Elite Knight,Pacera,1065,130,Sword Fighting,2
641,Bullthados,Elite Knight,Secura,1055,130,Sword Fighting,2
641,Byobs,Elite Knight,Karmeya,263,130,Sword Fighting,2
641,Caballero Arrogante,Elite Knight,Solidera,935,130,Sword Fighting,2
641,Caballero Bilbaino,Elite Knight,Secura,489,130,Sword Fighting,2
641,Cadurj,Elite Knight,Pacera,882,130,Sword Fighting,2
641,Caxique albo,Elite Knight,Astera,785,130,Sword Fighting,2
641,Charles Robert Darwin,Elite Knight,Antica,90,130,Sword Fighting,2
641,Chinaski Toxico,Elite Knight,Menera,1321,130,Sword Fighting,2
641,Chiyoko,Knight,Zuna,88,130,Sword Fighting,2
641,Choleriker,Elite Knight,Celesta,761,130,Sword Fighting,2
641,Chucky Targaryen,Elite Knight,Celebra,1029,130,Sword Fighting,2
641,Comicc,Knight,Belobra,1028,130,Sword Fighting,2
641,Coup de Tat,Elite Knight,Lutabra,826,130,Sword Fighting,2
641,Cykadus,Elite Knight,Antica,130,130,Sword Fighting,2
641,Czar Eduuktz,Elite Knight,Venebra,1677,130,Sword Fighting,2
641,Daavidoo,Elite Knight,Nevia,874,130,Sword Fighting,2
641,Dahip,Elite Knight,Premia,555,130,Sword Fighting,2
641,Danger Spot,Elite Knight,Havera,50,130,Sword Fighting,2
641,Dark Asasina,Elite Knight,Antica,387,130,Sword Fighting,2
641,Dark Asasins,Elite Knight,Antica,190,130,Sword Fighting,2
641,Daze Blade,Elite Knight,Celesta,530,130,Sword Fighting,2
641,Delaluz of Moonlight,Knight,Nefera,10,130,Sword Fighting,2
641,Demon Silence,Elite Knight,Vunira,101,130,Sword Fighting,2
641,Dew Boyo Dew,Elite Knight,Premia,47,130,Sword Fighting,2
641,Dii Ogo,Elite Knight,Belobra,431,130,Sword Fighting,2
641,Ditrikz,Elite Knight,Kalibra,1236,130,Sword Fighting,2
641,Dobry Mieczyk,Elite Knight,Gladera,173,130,Sword Fighting,2
641,Dogxd,Elite Knight,Pacera,993,130,Sword Fighting,2
641,Dolaa,Elite Knight,Bona,828,130,Sword Fighting,2
641,Dona Loyal,Elite Knight,Celebra,333,130,Sword Fighting,2
641,Doug Oak,Elite Knight,Ustebra,1338,130,Sword Fighting,2
641,Dragon-Tail,Elite Knight,Secura,767,130,Sword Fighting,2
641,Duff Bandidoo,Elite Knight,Inabra,1084,130,Sword Fighting,2
641,Edd ie,Knight,Thyria,20,130,Sword Fighting,2
641,Eduardo Nugguet,Elite Knight,Wintera,719,130,Sword Fighting,2
641,El Roger,Elite Knight,Menera,738,130,Sword Fighting,2
641,El Tolkien,Elite Knight,Pacera,1034,130,Sword Fighting,2
641,Eldrina The Bruto,Elite Knight,Zunera,153,130,Sword Fighting,2
641,Elgam'tcha,Elite Knight,Inabra,1220,130,Sword Fighting,2
641,Elinger,Elite Knight,Havera,948,130,Sword Fighting,2
641,Elite Wizlee,Elite Knight,Bona,956,130,Sword Fighting,2
641,Elite'Niitrox,Elite Knight,Kalibra,1286,130,Sword Fighting,2
641,Evanners,Elite Knight,Menera,1113,130,Sword Fighting,2
641,Fairouz Lee,Knight,Zuna,510,130,Sword Fighting,2
641,Fan sworda,Elite Knight,Celesta,969,130,Sword Fighting,2
641,Fe No,Elite Knight,Solidera,1080,130,Sword Fighting,2
641,Fe eh,Elite Knight,Peloria,1067,130,Sword Fighting,2
641,Fear Acid,Elite Knight,Menera,279,130,Sword Fighting,2
641,Fearless Knightt,Elite Knight,Peloria,161,130,Sword Fighting,2
641,Fiierce,Elite Knight,Astera,414,130,Sword Fighting,2
641,Fila Luka,Elite Knight,Astera,68,130,Sword Fighting,2
641,Fith Nerix,Elite Knight,Secura,105,130,Sword Fighting,2
641,Flamengod,Elite Knight,Havera,820,130,Sword Fighting,2
641,Florento,Elite Knight,Premia,1398,130,Sword Fighting,2
641,Forasteira,Elite Knight,Inabra,794,130,Sword Fighting,2
641,Fouls Souls,Elite Knight,Pacera,930,130,Sword Fighting,2
641,Fujiyaro,Elite Knight,Lobera,1302,130,Sword Fighting,2
641,Full Thunder,Elite Knight,Nefera,1077,130,Sword Fighting,2
641,Gaspa Malvadeza,Elite Knight,Gentebra,1606,130,Sword Fighting,2
641,Geek The Knight,Elite Knight,Ferobra,512,130,Sword Fighting,2
641,Gola Jaax,Knight,Vunira,47,130,Sword Fighting,2
641,Gorath Stone,Elite Knight,Astera,1246,130,Sword Fighting,2
641,Goviam Lucind,Elite Knight,Secura,531,130,Sword Fighting,2
641,Grimsword,Elite Knight,Thyria,745,130,Sword Fighting,2
641,Guan,Elite Knight,Vunira,251,130,Sword Fighting,2
641,Guasakaka,Elite Knight,Quintera,532,130,Sword Fighting,2
641,Guii Nelek,Elite Knight,Celebra,1538,130,Sword Fighting,2
641,Haizoon,Elite Knight,Quelibra,953,130,Sword Fighting,2
641,Hellself,Elite Knight,Celebra,871,130,Sword Fighting,2
641,Henrisen,Elite Knight,Pacera,1948,130,Sword Fighting,2
641,Hintarus Rei Calvo,Elite Knight,Serdebra,1691,130,Sword Fighting,2
641,Holy Mouse,Elite Knight,Refugia,1164,130,Sword Fighting,2
641,Hublinck,Elite Knight,Quelibra,1328,130,Sword Fighting,2
641,Humpii,Elite Knight,Vunira,954,130,Sword Fighting,2
641,Ichinose Kazuyaa,Elite Knight,Pacera,547,130,Sword Fighting,2
641,Imperador Trevas,Elite Knight,Nefera,586,130,Sword Fighting,2
641,Inwander,Elite Knight,Bona,1125,130,Sword Fighting,2
641,Ivc,Elite Knight,Harmonia,364,130,Sword Fighting,2
641,Jagodes,Knight,Wintera,30,130,Sword Fighting,2
641,Jakerin Hael,Elite Knight,Thyria,236,130,Sword Fighting,2
641,Jamaica Godlike,Elite Knight,Gentebra,943,130,Sword Fighting,2
641,Jamaica Tank,Elite Knight,Kalibra,1176,130,Sword Fighting,2
641,Janeer,Elite Knight,Quintera,1543,130,Sword Fighting,2
641,Janielle,Elite Knight,Thyria,124,130,Sword Fighting,2
641,Jerry Cross,Elite Knight,Nefera,1058,130,Sword Fighting,2
641,Jhonnyxz,Elite Knight,Quintera,1507,130,Sword Fighting,2
641,Jockeri,Elite Knight,Xyla,468,130,Sword Fighting,2
641,John Flame,Knight,Havera,14,130,Sword Fighting,2
641,Jon Ragnarson,Elite Knight,Secura,1264,130,Sword Fighting,2
641,Jowy Sustancia,Knight,Nefera,1039,130,Sword Fighting,2
641,Juhas from Tatry,Elite Knight,Bona,673,130,Sword Fighting,2
641,Kalambres,Elite Knight,Calmera,1066,130,Sword Fighting,2
641,Kandor,Elite Knight,Calmera,492,130,Sword Fighting,2
