Rank,Name,Vocation,World,Level,Points,WorldType
985,Opai Knight,Elite Knight,Honbra,1035,"18,388,734,464",Open PvP
986,Eraldozor,Elite Knight,Ombra,1035,"18,373,494,117",Open PvP
987,Waf'Stuart,Elite Knight,Inabra,1034,"18,368,882,482",Open PvP
988,Dipektop,Elite Knight,Peloria,1034,"18,356,741,792",Open PvP
989,George Hello,Knight,Peloria,1034,"18,348,546,264",Open PvP
990,Papi Warman,Elite Knight,Quelibra,1034,"18,346,270,932",Open PvP
991,Guh Stavo,Elite Knight,Honbra,1034,"18,322,453,872",Open PvP
992,Knight The Darknesses,Elite Knight,Quelibra,1034,"18,320,067,967",Open PvP
993,Eliasxd,Elite Knight,Solidera,1033,"18,312,069,213",Open PvP
994,Loloyzz,Elite Knight,Jadebra,1033,"18,309,487,960",Open PvP
995,Yazel,Elite Knight,Thyria,1033,"18,307,762,946",Open PvP
996,Yomo Delix,Elite Knight,Wintera,1033,"18,304,298,790",Open PvP
997,Pleymo Slayer,Elite Knight,Quelibra,1033,"18,293,818,079",Open PvP
998,Trevorr Belmontt,Elite Knight,Tornabra,1032,"18,252,318,820",Open PvP
999,Diamanoo,Elite Knight,Antica,1032,"18,239,127,234",Open PvP
1000,Wart Parrudo,Elite Knight,Rasteibra,1031,"18,203,991,147",Open PvP
1,Galll,Elite Knight,Gentebra,2663,"314,310,734,899",Optional PvP
2,Tejow Corporation,Elite Knight,Issobra,2569,"282,112,426,359",Optional PvP
3,Ki Naitao Olim,Elite Knight,Belobra,2479,"253,298,632,332",Optional PvP
4,Sephan,Elite Knight,Celebra,2471,"250,859,612,990",Optional PvP
5,Maqiczny,Elite Knight,Refugia,2420,"235,623,584,191",Optional PvP
6,Guii,Elite Knight,Celebra,2419,"235,498,762,150",Optional PvP
7,King Danter,Elite Knight,Celesta,2411,"233,065,841,122",Optional PvP
8,Marculino the Titan,Elite Knight,Kalibra,2382,"224,838,226,211",Optional PvP
9,Digao Implacavel,Elite Knight,Kalibra,2354,"217,069,027,183",Optional PvP
10,Vengelz,Elite Knight,Descubra,2335,"211,645,707,602",Optional PvP
11,King Hommed,Elite Knight,Refugia,2267,"193,785,431,277",Optional PvP
12,Majorowa,Elite Knight,Karmeya,2264,"192,984,750,589",Optional PvP
13,Mo rgu,Elite Knight,Monza,2256,"191,086,492,266",Optional PvP
14,Mister Piiiink,Elite Knight,Belobra,2246,"188,456,294,019",Optional PvP
15,King Infinytum,Elite Knight,Yonabra,2215,"180,684,660,050",Optional PvP
16,Mit Iron,Elite Knight,Gentebra,2215,"180,644,898,817",Optional PvP
17,Lunatic Princess,Elite Knight,Celesta,2207,"178,818,912,766",Optional PvP
18,Anakurawk Dafalasu,Elite Knight,Gentebra,2202,"177,622,668,241",Optional PvP
19,Arknsz,Elite Knight,Venebra,2183,"173,143,527,527",Optional PvP
20,Radizao,Elite Knight,Collabra,2183,"173,057,859,773",Optional PvP
21,Arinth,Elite Knight,Monza,2152,"165,862,568,338",Optional PvP
22,Rickzher Tank,Elite Knight,Issobra,2146,"164,287,720,526",Optional PvP
23,Diones Machine,Elite Knight,Descubra,2142,"163,466,962,949",Optional PvP
24,Max Fleury,Elite Knight,Celebra,2105,"155,059,346,358",Optional PvP
25,Ja co,Elite Knight,Refugia,2101,"154,285,224,758",Optional PvP
26,Xenge Teensina,Elite Knight,Gentebra,2090,"151,886,483,171",Optional PvP
27,Halzor Megalomaniaco,Elite Knight,Belobra,2087,"151,192,424,811",Optional PvP
28,Vomolu,Elite Knight,Celebra,2087,"151,178,586,520",Optional PvP
29,Wrath Saga,Elite Knight,Gladera,2085,"150,705,130,675",Optional PvP
30,Stefan Smakolysz,Elite Knight,Bona,2072,"148,017,594,942",Optional PvP
31,Figolo,Elite Knight,Monza,2063,"146,018,594,805",Optional PvP
32,Zwkidek,Elite Knight,Gentebra,2045,"142,267,045,046",Optional PvP
33,Barao Relampejante,Elite Knight,Yonabra,2044,"141,999,036,514",Optional PvP
34,Wakii Szef,Elite Knight,Celesta,2032,"139,442,050,815",Optional PvP
35,Malukiller,Elite Knight,Gentebra,2009,"134,874,429,910",Optional PvP
36,Ma Ri Nhoo,Elite Knight,Yonabra,2008,"134,651,395,693",Optional PvP
37,Danipuff,Elite Knight,Yonabra,1995,"132,100,293,454",Optional PvP
38,Mirotth,Elite Knight,Belobra,1993,"131,660,516,315",Optional PvP
39,Kharsek,Elite Knight,Gladera,1992,"131,472,880,930",Optional PvP
40,Lutador de Mace,Elite Knight,Gentebra,1981,"129,305,713,131",Optional PvP
41,Kairos Skylight,Elite Knight,Calmera,1981,"129,198,816,487",Optional PvP
42,Bjornful Bernsz,Elite Knight,Venebra,1970,"127,162,446,542",Optional PvP
43,Mighty Rune,Elite Knight,Celesta,1967,"126,588,590,156",Optional PvP
44,Tulio Barao,Elite Knight,Collabra,1964,"126,007,355,127",Optional PvP
45,Skunerx,Elite Knight,Belobra,1948,"123,009,352,616",Optional PvP
46,Henrisen,Elite Knight,Pacera,1948,"122,948,304,873",Optional PvP
47,Agressive Kim Toxica,Elite Knight,Luminera,1944,"122,124,034,665",Optional PvP
48,Maurolkit,Elite Knight,Secura,1934,"120,292,065,830",Optional PvP
49,Commander David,Elite Knight,Yonabra,1931,"119,660,056,839",Optional PvP
50,Selibess,Elite Knight,Dia,1931,"119,645,168,220",Optional PvP
51,Latulla Keldon Overseer,Elite Knight,Secura,1922,"118,071,927,322",Optional PvP
52,Jackson Knight,Elite Knight,Kalibra,1910,"115,794,179,455",Optional PvP
53,Machado Purosangue,Elite Knight,Kalibra,1907,"115,382,547,135",Optional PvP
54,Rafaelkiller,Elite Knight,Gentebra,1905,"115,022,638,152",Optional PvP
55,Flaashzinho,Elite Knight,Celebra,1901,"114,269,374,224",Optional PvP
56,Vinicin Invicto,Elite Knight,Celebra,1897,"113,555,503,523",Optional PvP
57,Lubelek,Elite Knight,Karmeya,1894,"112,894,585,713",Optional PvP
58,Hensh,Elite Knight,Gentebra,1890,"112,341,840,744",Optional PvP
59,Tejows Corporation,Elite Knight,Issobra,1888,"111,913,789,899",Optional PvP
60,Ven om,Elite Knight,Harmonia,1885,"111,350,346,323",Optional PvP
61,Mafewz,Elite Knight,Collabra,1882,"110,828,291,600",Optional PvP
62,Thesheik,Elite Knight,Astera,1880,"110,555,803,944",Optional PvP
63,Leik Dwer,Elite Knight,Celesta,1879,"110,286,202,653",Optional PvP
64,Divekio,Elite Knight,Luminera,1879,"110,245,771,125",Optional PvP
65,Mena The Knight,Elite Knight,Harmonia,1872,"109,051,568,868",Optional PvP
66,Pan Krulas,Elite Knight,Yovera,1864,"107,718,226,246",Optional PvP
67,Samusziinho,Elite Knight,Calmera,1861,"107,081,000,920",Optional PvP
68,Doug Devasso,Elite Knight,Collabra,1852,"105,579,780,575",Optional PvP
69,Luanzz,Elite Knight,Yonabra,1851,"105,489,669,946",Optional PvP
70,Churras Kiing,Elite Knight,Kalibra,1849,"105,072,479,944",Optional PvP
71,Nimue Lanuin,Elite Knight,Gentebra,1846,"104,526,370,122",Optional PvP
72,Guizao Firma Forte,Elite Knight,Etebra,1845,"104,394,389,123",Optional PvP
73,Lady Tafuri,Elite Knight,Nefera,1844,"104,296,863,165",Optional PvP
74,Smaug Pro,Elite Knight,Pacera,1836,"102,825,712,512",Optional PvP
75,Ciemnyez,Elite Knight,Venebra,1822,"100,586,128,629",Optional PvP
76,Koroaa,Elite Knight,Celebra,1818,"99,894,295,775",Optional PvP
77,King Smogz,Elite Knight,Secura,1813,"99,114,430,932",Optional PvP
78,Jeaan Kee,Elite Knight,Luminera,1808,"98,250,481,692",Optional PvP
79,Noether,Elite Knight,Venebra,1806,"98,005,657,704",Optional PvP
80,Bamandua,Elite Knight,Issobra,1804,"97,557,545,097",Optional PvP
81,Niku Nesi,Elite Knight,Pacera,1791,"95,502,685,205",Optional PvP
82,Ya Adik,Elite Knight,Collabra,1790,"95,366,670,678",Optional PvP
83,Womolu,Elite Knight,Celebra,1788,"94,986,501,797",Optional PvP
84,Hatie,Elite Knight,Monza,1788,"94,979,186,424",Optional PvP
85,Mroczny Rabarbar,Elite Knight,Karmeya,1778,"93,498,430,973",Optional PvP
86,Cael Goat,Elite Knight,Collabra,1775,"93,039,878,124",Optional PvP
87,Lipssky,Elite Knight,Refugia,1773,"92,601,187,240",Optional PvP
88,Moose Tape,Elite Knight,Gladera,1768,"91,799,689,662",Optional PvP
89,Cirokids,Elite Knight,Kalibra,1762,"90,875,463,570",Optional PvP
90,Ivanzerah Namaxima,Elite Knight,Ustebra,1760,"90,706,582,387",Optional PvP
91,Shidrex,Elite Knight,Refugia,1759,"90,427,308,498",Optional PvP
92,Sen tinela,Elite Knight,Gentebra,1757,"90,095,907,079",Optional PvP
93,Gesiian,Elite Knight,Kalibra,1752,"89,420,368,583",Optional PvP
94,Kaiser Leads,Elite Knight,Luminera,1742,"87,844,940,335",Optional PvP
95,Ominae Yu,Elite Knight,Yonabra,1738,"87,299,289,814",Optional PvP
96,Guigin Cansado,Elite Knight,Venebra,1732,"86,374,572,065",Optional PvP
97,Dropzerah,Elite Knight,Kalibra,1731,"86,206,363,046",Optional PvP
98,Chaponga Modotankk,Elite Knight,Venebra,1730,"86,024,307,510",Optional PvP
99,Shiny Drash,Elite Knight,Menera,1727,"85,612,751,826",Optional PvP
100,Lark Zepiin,Elite Knight,Ustebra,1726,"85,518,701,453",Optional PvP
101,Mikajo,Elite Knight,Monza,1724,"85,120,718,147",Optional PvP
102,Duda Corporation,Elite Knight,Issobra,1723,"84,986,519,908",Optional PvP
103,Lancellotz,Elite Knight,Descubra,1721,"84,768,037,169",Optional PvP
104,Kdsshap,Elite Knight,Yonabra,1721,"84,689,460,853",Optional PvP
105,Drkzin,Elite Knight,Kalibra,1718,"84,285,114,981",Optional PvP
106,Alberto Warrior,Elite Knight,Yonabra,1716,"84,048,942,632",Optional PvP
107,Elite Borgex,Elite Knight,Monza,1716,"84,013,982,333",Optional PvP
108,Lacors,Elite Knight,Yonabra,1715,"83,891,569,361",Optional PvP
109,Reiko Fearless,Elite Knight,Celebra,1715,"83,867,630,648",Optional PvP
110,Kinobal,Elite Knight,Oceanis,1713,"83,569,987,202",Optional PvP
111,Sorrizzos,Elite Knight,Venebra,1703,"82,106,575,256",Optional PvP
112,Don Kamizi,Elite Knight,Dia,1698,"81,312,372,580",Optional PvP
113,Brotinho Supremo,Elite Knight,Ustebra,1695,"81,007,600,026",Optional PvP
114,Eternal Ichigo Kurosaki,Elite Knight,Astera,1691,"80,364,854,964",Optional PvP
115,Fortt,Knight,Secura,1690,"80,215,730,451",Optional PvP
116,Rakzi,Elite Knight,Yonabra,1686,"79,714,073,731",Optional PvP
117,Killuaek,Elite Knight,Belobra,1686,"79,634,239,188",Optional PvP
118,Eduk Etemox,Elite Knight,Menera,1685,"79,584,313,343",Optional PvP
119,The Macho,Elite Knight,Nefera,1685,"79,533,572,647",Optional PvP
120,Czar Eduuktz,Elite Knight,Venebra,1684,"79,341,172,507",Optional PvP
121,Skyelight,Elite Knight,Yovera,1681,"78,923,141,574",Optional PvP
122,Rusty Neutrin,Elite Knight,Descubra,1678,"78,542,946,673",Optional PvP
123,Garbimxd,Elite Knight,Venebra,1677,"78,350,015,655",Optional PvP
124,Ekaiio,Elite Knight,Belobra,1674,"77,966,488,005",Optional PvP
125,Tiao Pancada,Elite Knight,Celebra,1674,"77,941,695,529",Optional PvP
126,Doougz,Elite Knight,Yonabra,1672,"77,627,435,427",Optional PvP
127,Sihid Drakell,Elite Knight,Kalibra,1671,"77,503,128,578",Optional PvP
128,Zafis Cain,Elite Knight,Celesta,1670,"77,383,502,808",Optional PvP
129,Dra kalis,Elite Knight,Celebra,1668,"77,129,214,298",Optional PvP
130,Shiax Alan,Elite Knight,Harmonia,1666,"76,892,790,465",Optional PvP
131,Hupez,Elite Knight,Yonabra,1666,"76,818,951,542",Optional PvP
132,Niir Sao,Elite Knight,Nevia,1664,"76,621,256,709",Optional PvP
133,Fi na,Elite Knight,Gentebra,1662,"76,354,451,052",Optional PvP
134,Ruthless Mateo,Elite Knight,Karmeya,1661,"76,215,056,324",Optional PvP
135,Zi Claw,Elite Knight,Celebra,1657,"75,575,480,495",Optional PvP
136,Bhelklakolova,Elite Knight,Yonabra,1656,"75,478,226,850",Optional PvP
137,Barri Insane,Elite Knight,Calmera,1656,"75,471,753,204",Optional PvP
138,Velix,Elite Knight,Calmera,1656,"75,466,165,550",Optional PvP
139,Dudus Andy,Elite Knight,Celesta,1653,"75,050,563,939",Optional PvP
140,Sky Megazzord,Elite Knight,Kalibra,1651,"74,801,283,923",Optional PvP
141,Marin Downgraded,Elite Knight,Ustebra,1650,"74,729,834,512",Optional PvP
142,Markelito,Elite Knight,Celesta,1650,"74,708,729,778",Optional PvP
143,Ghost Scholdriel,Elite Knight,Yonabra,1649,"74,564,511,446",Optional PvP
144,Osbourne Ozzy,Elite Knight,Celebra,1649,"74,517,261,085",Optional PvP
145,Barizon Fearless,Elite Knight,Celebra,1647,"74,234,163,829",Optional PvP
146,Augusto Nofear,Elite Knight,Issobra,1639,"73,152,341,930",Optional PvP
147,General Lubektron,Elite Knight,Issobra,1638,"73,078,354,632",Optional PvP
148,Cebolazs Corporation,Elite Knight,Descubra,1637,"72,910,109,481",Optional PvP
149,Koe Psciko,Elite Knight,Collabra,1636,"72,717,030,011",Optional PvP
150,Nervoon,Elite Knight,Secura,1634,"72,486,168,145",Optional PvP
151,Kossus,Elite Knight,Luminera,1632,"72,277,624,686",Optional PvP
152,Chronus Legacy,Elite Knight,Celebra,1632,"72,240,003,301",Optional PvP
153,Dakota,Elite Knight,Blumera,1630,"72,004,898,568",Optional PvP
154,Socratiez,Elite Knight,Belobra,1627,"71,568,634,417",Optional PvP
155,Gaspa Malvadeza,Elite Knight,Gentebra,1627,"71,532,020,344",Optional PvP
156,Jack Sensacional,Elite Knight,Belobra,1626,"71,479,928,223",Optional PvP
157,Cael Zeii,Elite Knight,Collabra,1625,"71,273,476,021",Optional PvP
158,Galliani Do Dream,Elite Knight,Gentebra,1625,"71,253,963,710",Optional PvP
159,Vadds,Elite Knight,Refugia,1620,"70,704,255,044",Optional PvP
160,Ruthless Volfrick,Elite Knight,Issobra,1618,"70,406,103,809",Optional PvP
161,Herr Mizri Gazownik,Elite Knight,Refugia,1618,"70,371,336,400",Optional PvP
162,Vicyous,Elite Knight,Calmera,1616,"70,101,132,993",Optional PvP
163,Andinn,Elite Knight,Gentebra,1615,"69,963,822,792",Optional PvP
164,Rangel Lestat,Elite Knight,Gentebra,1614,"69,927,777,397",Optional PvP
165,Pedrao Geladeira,Elite Knight,Yonabra,1612,"69,663,216,157",Optional PvP
166,Ewald,Elite Knight,Gentebra,1608,"69,160,216,932",Optional PvP
167,Nerigudo,Elite Knight,Ustebra,1608,"69,111,435,605",Optional PvP
168,Lordhiei Datribo,Elite Knight,Gentebra,1607,"68,997,582,883",Optional PvP
169,Vonshu,Elite Knight,Harmonia,1604,"68,549,740,689",Optional PvP
170,Voghurt,Knight,Secura,1603,"68,398,828,461",Optional PvP
171,Lord Kalell,Elite Knight,Blumera,1600,"68,051,203,136",Optional PvP
172,Neggix,Elite Knight,Belobra,1598,"67,786,054,657",Optional PvP
173,Sir Hemenzo,Elite Knight,Belobra,1596,"67,591,748,961",Optional PvP
174,Gabrielito,Elite Knight,Nefera,1594,"67,307,403,198",Optional PvP
175,Old Lapa,Elite Knight,Nefera,1592,"67,042,015,086",Optional PvP
176,Mano Dig,Elite Knight,Belobra,1589,"66,627,327,660",Optional PvP
177,Luhead Black Sabbath,Elite Knight,Gentebra,1588,"66,586,877,732",Optional PvP
178,Paperhouse,Elite Knight,Pacera,1578,"65,327,235,364",Optional PvP
179,Darkness Miss Lalatina,Elite Knight,Secura,1576,"65,044,152,114",Optional PvP
180,Waldir desmotivado,Elite Knight,Collabra,1575,"64,969,440,807",Optional PvP
181,Ddtannk,Elite Knight,Yonabra,1575,"64,888,656,602",Optional PvP
182,Wels,Elite Knight,Descubra,1572,"64,594,961,093",Optional PvP
183,Warriior Skeet,Elite Knight,Astera,1572,"64,564,913,645",Optional PvP
184,Mcdiigao,Elite Knight,Belobra,1572,"64,531,337,958",Optional PvP
185,Drash Unknown,Elite Knight,Yonabra,1570,"64,311,841,312",Optional PvP
186,Halka Helor,Elite Knight,Yonabra,1567,"63,960,032,547",Optional PvP
187,Raven Erus,Elite Knight,Yonabra,1566,"63,824,472,927",Optional PvP
188,Black Karasu,Elite Knight,Oceanis,1565,"63,676,868,218",Optional PvP
189,Shiine,Elite Knight,Refugia,1564,"63,575,932,422",Optional PvP
190,Zecrocz Club,Elite Knight,Yonabra,1563,"63,427,120,593",Optional PvP
191,Kie Is Back,Elite Knight,Nevia,1562,"63,315,927,124",Optional PvP
192,Pedron la Pieste,Elite Knight,Belobra,1562,"63,284,119,989",Optional PvP
193,Szuu,Elite Knight,Pacera,1561,"63,267,094,442",Optional PvP
194,Abisaga,Elite Knight,Belobra,1561,"63,257,860,947",Optional PvP
195,Sonyuzin Relaxado,Elite Knight,Ustebra,1561,"63,233,936,966",Optional PvP
196,Brunz,Elite Knight,Kalibra,1558,"62,859,934,848",Optional PvP
197,Lukka,Elite Knight,Refugia,1556,"62,551,491,221",Optional PvP
198,King Manius,Elite Knight,Celesta,1555,"62,536,856,875",Optional PvP
199,Iron Vaivai,Elite Knight,Venebra,1554,"62,406,788,017",Optional PvP
200,Beczo,Elite Knight,Dia,1553,"62,282,799,769",Optional PvP
201,Kiimo,Elite Knight,Bona,1547,"61,555,002,361",Optional PvP
202,Guii Nelek,Elite Knight,Celebra,1545,"61,276,665,447",Optional PvP
203,Reiko Fearles,Elite Knight,Refugia,1541,"60,817,531,636",Optional PvP
204,Gu Tu Poderoso,Elite Knight,Belobra,1537,"60,334,723,905",Optional PvP
205,Pesado Theuz,Elite Knight,Ustebra,1536,"60,256,765,013",Optional PvP
206,Eri Cansado,Elite Knight,Collabra,1529,"59,427,357,785",Optional PvP
207,Colombo,Elite Knight,Secura,1526,"59,024,804,293",Optional PvP
208,Reset Dla Tluszczu,Elite Knight,Monza,1521,"58,429,634,072",Optional PvP
209,Darkside the ghost,Elite Knight,Bona,1521,"58,421,853,309",Optional PvP
210,Knight Emmanuel,Elite Knight,Gentebra,1520,"58,371,911,129",Optional PvP
211,Eriick Impossible,Elite Knight,Gentebra,1519,"58,260,254,344",Optional PvP
212,Dhan Vanas,Elite Knight,Ustebra,1519,"58,247,342,574",Optional PvP
213,Nero the Emperor,Elite Knight,Venebra,1518,"58,181,226,757",Optional PvP
214,Toxic Noise,Elite Knight,Secura,1514,"57,698,358,140",Optional PvP
215,Clay Bloodsoul,Elite Knight,Astera,1514,"57,637,321,601",Optional PvP
216,Zhoyo,Elite Knight,Yonabra,1511,"57,379,021,156",Optional PvP
217,Invest,Elite Knight,Secura,1507,"56,855,223,938",Optional PvP
218,Lidanyl,Elite Knight,Astera,1507,"56,850,615,391",Optional PvP
219,Nosoull,Elite Knight,Dia,1506,"56,790,860,899",Optional PvP
220,Heavygod,Elite Knight,Astera,1504,"56,565,455,819",Optional PvP
221,Elite Strikersz,Elite Knight,Celebra,1502,"56,267,134,577",Optional PvP
222,Emanuelly Brown,Elite Knight,Gentebra,1502,"56,253,286,952",Optional PvP
223,Roberto Amarozo,Elite Knight,Dia,1497,"55,695,181,794",Optional PvP
224,Theron Darax,Elite Knight,Yonabra,1495,"55,560,287,940",Optional PvP
225,Defates tapa,Elite Knight,Nefera,1495,"55,505,257,508",Optional PvP
226,Luigiii,Elite Knight,Issobra,1492,"55,210,695,958",Optional PvP
227,Vattimo,Elite Knight,Gladera,1492,"55,152,972,254",Optional PvP
228,Chill Bomba,Elite Knight,Secura,1492,"55,141,317,473",Optional PvP
229,Propaganda Wuurzel,Elite Knight,Harmonia,1491,"55,103,019,586",Optional PvP
230,General Zig,Elite Knight,Gentebra,1489,"54,895,845,105",Optional PvP
231,Altron Lijawyn,Elite Knight,Astera,1487,"54,664,567,641",Optional PvP
232,Viseze,Elite Knight,Karmeya,1487,"54,664,430,180",Optional PvP
233,Jowzinn Fumega Fumega,Elite Knight,Celebra,1487,"54,605,733,060",Optional PvP
234,Musashi Tank,Elite Knight,Venebra,1486,"54,536,529,363",Optional PvP
235,Fannrond,Elite Knight,Secura,1486,"54,529,825,995",Optional PvP
236,Silver Guerra,Elite Knight,Belobra,1486,"54,500,372,929",Optional PvP
237,Semirek,Elite Knight,Nevia,1485,"54,411,114,360",Optional PvP
238,Halloiv,Elite Knight,Gentebra,1485,"54,390,404,597",Optional PvP
239,Nuqh,Elite Knight,Refugia,1485,"54,380,628,508",Optional PvP
240,Kuubba,Elite Knight,Secura,1484,"54,329,219,680",Optional PvP
241,Apolo Wrath,Elite Knight,Gentebra,1484,"54,307,293,762",Optional PvP
242,Veen om,Elite Knight,Secura,1482,"54,064,741,904",Optional PvP
243,Zughy,Elite Knight,Issobra,1482,"54,039,565,454",Optional PvP
244,Rami rainha,Elite Knight,Belobra,1481,"53,982,286,078",Optional PvP
245,Catarina Firma Forte,Elite Knight,Etebra,1479,"53,791,966,594",Optional PvP
246,Sir Bocca,Elite Knight,Belobra,1479,"53,788,589,676",Optional PvP
247,Imhosti,Elite Knight,Yonabra,1479,"53,758,121,275",Optional PvP
248,Infestissu Diaabo,Elite Knight,Descubra,1478,"53,671,424,100",Optional PvP
249,Ohh Dioso,Elite Knight,Pacera,1478,"53,654,432,283",Optional PvP
250,Shaddek,Elite Knight,Secura,1478,"53,614,889,923",Optional PvP
251,An di,Elite Knight,Monza,1477,"53,552,622,754",Optional PvP
252,Viggo Slayer,Elite Knight,Secura,1471,"52,834,223,909",Optional PvP
253,Keruk,Elite Knight,Yonabra,1470,"52,735,751,888",Optional PvP
254,Vataryel Godlike,Elite Knight,Issobra,1469,"52,684,059,552",Optional PvP
255,Teco Exausto,Elite Knight,Luminera,1467,"52,507,663,257",Optional PvP
256,Pan Demonek,Elite Knight,Refugia,1467,"52,476,404,698",Optional PvP
257,Valteco,Elite Knight,Yonabra,1467,"52,444,777,981",Optional PvP
258,Mathilda Ringelblume,Elite Knight,Menera,1466,"52,372,817,523",Optional PvP
259,Miickzera,Elite Knight,Karmeya,1464,"52,097,821,005",Optional PvP
260,Mighty Knighteu,Elite Knight,Secura,1462,"51,946,517,671",Optional PvP
261,Calegariek,Elite Knight,Venebra,1459,"51,641,326,242",Optional PvP
262,Bladewolf,Elite Knight,Descubra,1458,"51,496,493,883",Optional PvP
263,Kilogramik Elite,Elite Knight,Nevia,1458,"51,479,384,324",Optional PvP
264,Maikezera Relaxado,Elite Knight,Ustebra,1457,"51,437,515,195",Optional PvP
265,Flyi on,Elite Knight,Gentebra,1456,"51,332,224,570",Optional PvP
266,Insane Zoca,Elite Knight,Ustebra,1456,"51,331,018,200",Optional PvP
267,Sica Panzer,Elite Knight,Celebra,1456,"51,302,821,458",Optional PvP
268,Forseti Ases,Elite Knight,Belobra,1455,"51,185,975,115",Optional PvP
269,Killer Baby,Elite Knight,Astera,1455,"51,142,013,378",Optional PvP
270,Cavaleira Shaw,Elite Knight,Collabra,1454,"51,096,886,953",Optional PvP
271,Krueger,Elite Knight,Kalibra,1450,"50,688,048,207",Optional PvP
272,Thomates,Elite Knight,Yonabra,1450,"50,681,490,006",Optional PvP
273,Alumnickz,Elite Knight,Belobra,1450,"50,669,611,083",Optional PvP
274,Juni in,Elite Knight,Gentebra,1443,"49,963,479,475",Optional PvP
275,Vardagszor,Elite Knight,Astera,1442,"49,810,499,213",Optional PvP
276,Sir Cruelty,Elite Knight,Nevia,1441,"49,758,849,482",Optional PvP
277,Demorrton,Elite Knight,Harmonia,1441,"49,736,695,098",Optional PvP
278,Cbumsteaad,Elite Knight,Gentebra,1440,"49,641,823,659",Optional PvP
279,King Zi,Elite Knight,Gentebra,1440,"49,639,504,616",Optional PvP
280,Bona Bazooca,Elite Knight,Venebra,1440,"49,626,493,130",Optional PvP
281,Pililico Tanker,Elite Knight,Ustebra,1439,"49,553,034,126",Optional PvP
282,Franlymllerth,Elite Knight,Luminera,1439,"49,508,949,568",Optional PvP
283,Zecrocz Axe,Elite Knight,Yonabra,1435,"49,057,628,925",Optional PvP
284,Urrk,Elite Knight,Kalibra,1434,"49,016,868,307",Optional PvP
285,Awf,Elite Knight,Secura,1434,"49,002,648,599",Optional PvP
286,Ossy Vern,Elite Knight,Refugia,1432,"48,770,165,160",Optional PvP
287,Eogui,Elite Knight,Kalibra,1431,"48,679,786,699",Optional PvP
288,Ziwan Modidri,Elite Knight,Astera,1430,"48,626,308,237",Optional PvP
289,Rzeznik Wedliniarz,Elite Knight,Secura,1430,"48,559,641,215",Optional PvP
290,Rapa Dura,Elite Knight,Collabra,1429,"48,441,832,044",Optional PvP
291,Sarueh,Elite Knight,Celebra,1428,"48,362,434,867",Optional PvP
292,Valegari,Elite Knight,Astera,1428,"48,335,555,259",Optional PvP
293,Ayvarr,Elite Knight,Gentebra,1426,"48,180,209,632",Optional PvP
294,Mannimarc,Elite Knight,Kalibra,1424,"48,015,250,815",Optional PvP
295,Sensei Jaum,Elite Knight,Issobra,1424,"47,964,946,512",Optional PvP
296,Rahzukita Bombita,Elite Knight,Menera,1424,"47,932,749,543",Optional PvP
297,Ghentor Berserker,Elite Knight,Celesta,1423,"47,827,829,109",Optional PvP
298,Kafy,Elite Knight,Secura,1422,"47,772,498,129",Optional PvP
299,Turon Aleblayme,Elite Knight,Yonabra,1421,"47,670,401,014",Optional PvP
300,Dropaz,Elite Knight,Belobra,1421,"47,649,016,339",Optional PvP
301,Notorious Firebeards,Elite Knight,Belobra,1420,"47,521,867,900",Optional PvP
302,Thas Moonblade,Elite Knight,Yonabra,1418,"47,397,040,488",Optional PvP
303,Sytryum,Elite Knight,Calmera,1416,"47,201,551,083",Optional PvP
304,Savaged,Elite Knight,Oceanis,1416,"47,184,142,148",Optional PvP
305,Midnight Crow,Elite Knight,Celebra,1416,"47,140,774,186",Optional PvP
306,Gata Vitoria,Elite Knight,Yonabra,1414,"46,927,005,360",Optional PvP
307,Dii Wins,Elite Knight,Yonabra,1412,"46,801,894,105",Optional PvP
308,Cronyco,Elite Knight,Refugia,1412,"46,755,623,098",Optional PvP
309,Tcharles,Elite Knight,Belobra,1411,"46,683,227,338",Optional PvP
310,Etax Kedesh,Elite Knight,Yonabra,1411,"46,670,684,059",Optional PvP
311,Fort Oak,Elite Knight,Ustebra,1409,"46,488,070,441",Optional PvP
312,Izzystyle,Elite Knight,Belobra,1409,"46,487,441,673",Optional PvP
313,Kratosek,Elite Knight,Celesta,1409,"46,452,368,158",Optional PvP
314,Leo Ki Insane,Elite Knight,Menera,1407,"46,266,765,560",Optional PvP
315,Mister Pep,Elite Knight,Belobra,1407,"46,246,647,677",Optional PvP
316,Janna Frostine,Elite Knight,Luminera,1406,"46,209,618,334",Optional PvP
317,Star Joba,Elite Knight,Ustebra,1406,"46,193,874,487",Optional PvP
318,Cloud Thor,Elite Knight,Harmonia,1406,"46,171,542,145",Optional PvP
319,Jackzwalkers,Elite Knight,Celebra,1406,"46,126,618,114",Optional PvP
320,Freezing Hammer,Elite Knight,Astera,1405,"46,062,568,757",Optional PvP
321,Little Sorontar,Elite Knight,Monza,1403,"45,910,349,321",Optional PvP
322,Guillan,Elite Knight,Gentebra,1402,"45,783,029,477",Optional PvP
323,Lord Musashii,Elite Knight,Pacera,1401,"45,726,346,476",Optional PvP
324,Meliodahs King,Elite Knight,Ustebra,1400,"45,581,751,203",Optional PvP
325,Szymonicx,Elite Knight,Refugia,1399,"45,476,626,268",Optional PvP
326,Guilotine,Elite Knight,Gentebra,1399,"45,454,176,092",Optional PvP
