Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
395,Lord furpy,Master Sorcerer,Talera,58,84,Fishing,0
395,Lord nazgul,Master Sorcerer,Antica,81,84,Fishing,0
395,Maad Maxx,Royal Paladin,Lobera,116,84,Fishing,0
395,Macavity,Master Sorcerer,Antica,74,84,Fishing,0
395,Maga Lilikit,Master Sorcerer,Pacera,128,84,Fishing,0
395,Manius Maniutek,Elite Knight,Lobera,70,84,Fishing,0
395,Mauicio,Elite Knight,Luminera,1141,84,Fishing,0
395,Mikro Tibijczyk,Master Sorcerer,Peloria,70,84,Fishing,0
395,Mina Shyn,Elder Druid,Refugia,157,84,Fishing,0
395,Molly,Master Sorcerer,Peloria,107,84,Fishing,0
395,Motoax,Master Sorcerer,Nefera,65,84,Fishing,0
395,Mystic magiker,Master Sorcerer,Zuna,34,84,Fishing,0
395,Nagiter Angel,Elite Knight,Antica,163,84,Fishing,0
395,Newfon,Elder Druid,Solidera,129,84,Fishing,0
395,Ninja Turtle Ra,Master Sorcerer,Harmonia,102,84,Fishing,0
395,Näurin,Master Sorcerer,Antica,235,84,Fishing,0
395,Pride'Ronin,Elder Druid,Lobera,44,84,Fishing,0
395,Rhamon,Elite Knight,Thyria,104,84,Fishing,0
395,Rippar,Elite Knight,Wintera,68,84,Fishing,0
395,Sabus Baka,Elder Druid,Talera,77,84,Fishing,0
395,Saulo Elite,Elite Knight,Havera,50,84,Fishing,0
395,Sir Blood,Elite Knight,Lutabra,111,84,Fishing,0
395,Sir Filipino,Knight,Calmera,69,84,Fishing,0
395,Skills,Elite Knight,Collabra,90,84,Fishing,0
395,Slow Cruell,Elite Knight,Pacera,240,84,Fishing,0
395,Sorcuring,Master Sorcerer,Secura,100,84,Fishing,0
395,Tassin,Knight,Harmonia,181,84,Fishing,0
395,Tiger Claws,Elite Knight,Gentebra,778,84,Fishing,0
395,Tryomahan Elern,Elder Druid,Peloria,28,84,Fishing,0
395,Veno Bolt,Elder Druid,Thyria,33,84,Fishing,0
395,Vir qui ridet,Elder Druid,Solidera,44,84,Fishing,0
395,Warfear,Elder Druid,Peloria,102,84,Fishing,0
395,Wine Palun,Master Sorcerer,Menera,130,84,Fishing,0
395,Winvecs,Master Sorcerer,Secura,132,84,Fishing,0
395,Wire Fox,Elite Knight,Havera,72,84,Fishing,0
395,Ze Facada,Elder Druid,Calmera,84,84,Fishing,0
395,Zielarka,Elder Druid,Secura,236,84,Fishing,0
395,Zurrak,Knight,Yonabra,415,84,Fishing,0
471,Abuxx Lopez,Elder Druid,Monza,156,83,Fishing,0
471,Aeromage,Master Sorcerer,Vunira,37,83,Fishing,0
471,Ahlara,Druid,Calmera,33,83,Fishing,0
471,Alfa Ownage,Master Sorcerer,Wintera,61,83,Fishing,0
471,Allasthor Sho,Knight,Antica,128,83,Fishing,0
471,Andrea La Brujita,Elder Druid,Wintera,42,83,Fishing,0
471,Apolo de Mythera,Elder Druid,Lobera,32,83,Fishing,0
471,Arhatheri Nakolanu,Knight,Ustebra,48,83,Fishing,0
471,Asuka Ai,Elite Knight,Gladera,930,83,Fishing,0
471,Az Alkmaar,Druid,Nefera,68,83,Fishing,0
471,Baron Max,Elite Knight,Vunira,129,83,Fishing,0
471,Ben Cabot,Knight,Peloria,117,83,Fishing,0
471,Bloodmoon,Elite Knight,Lobera,422,83,Fishing,0
471,Bob Malokeiro,Elite Knight,Inabra,1043,83,Fishing,0
471,Boopsy Starlight,Master Sorcerer,Lobera,62,83,Fishing,0
471,Brew Master,Elder Druid,Celesta,74,83,Fishing,0
471,Buzzfreak,Knight,Solidera,245,83,Fishing,0
471,Demon lee Dor'Sky,Elite Knight,Monza,132,83,Fishing,0
471,Diriela,Druid,Monza,155,83,Fishing,0
471,Ettinsmoor,Elite Knight,Vunira,68,83,Fishing,0
471,Farelinha Malaclase,Elite Knight,Quelibra,653,83,Fishing,0
471,Fear Eared,Sorcerer,Zuna,24,83,Fishing,0
471,Fearless Kabinirius Truth,Master Sorcerer,Luminera,87,83,Fishing,0
471,Goblinsworder,Elite Knight,Peloria,344,83,Fishing,0
471,Gold Nigiderkos,Paladin,Secura,51,83,Fishing,0
471,Gotica,Royal Paladin,Calmera,197,83,Fishing,0
471,Hoen Daro,Royal Paladin,Peloria,96,83,Fishing,0
471,Inigo Knight,Elite Knight,Ferobra,491,83,Fishing,0
471,Inquso,Sorcerer,Monza,122,83,Fishing,0
471,Iron Miny,Druid,Harmonia,352,83,Fishing,0
471,James the Mage,Master Sorcerer,Solidera,85,83,Fishing,0
471,Kaiser Dunkel,Elite Knight,Lobera,182,83,Fishing,0
471,Kanedziak,Elite Knight,Wintera,236,83,Fishing,0
471,Kard Gark,Master Sorcerer,Lobera,152,83,Fishing,0
471,Kilseno,Royal Paladin,Secura,1262,83,Fishing,0
471,Kinnaite,Elite Knight,Wintera,91,83,Fishing,0
471,Kirianius Tova,Elder Druid,Harmonia,112,83,Fishing,0
471,Kloss Hans,Druid,Havera,38,83,Fishing,0
471,Knight Brenim,Elite Knight,Gentebra,203,83,Fishing,0
471,Knight Rethy,Knight,Astera,82,83,Fishing,0
471,Kwigon the Sharpshooter,Royal Paladin,Luminera,137,83,Fishing,0
471,Lady Andrivete,Master Sorcerer,Bona,208,83,Fishing,0
471,Lanndo druid,Elder Druid,Harmonia,37,83,Fishing,0
471,Lika Kat,Elite Knight,Lobera,145,83,Fishing,0
471,Linge Ding,Master Sorcerer,Peloria,35,83,Fishing,0
471,Lokinha Do Kabefub,Sorcerer,Calmera,113,83,Fishing,0
471,Lost Bamberg,Knight,Wintera,35,83,Fishing,0
471,Luk Skywalker,Elder Druid,Harmonia,83,83,Fishing,0
471,Magic Diamond,Elder Druid,Solidera,28,83,Fishing,0
471,Marttok,Master Sorcerer,Luminera,281,83,Fishing,0
471,Max Heretico,Royal Paladin,Nefera,231,83,Fishing,0
471,Maxim Tatres,Royal Paladin,Lobera,59,83,Fishing,0
471,Misty Dimalcor,Druid,Calmera,130,83,Fishing,0
471,Murtley Cruel,Master Sorcerer,Bona,130,83,Fishing,0
471,Naruto Infernal Master,Master Sorcerer,Harmonia,57,83,Fishing,0
471,Neira'Chany,None,Thyria,70,83,Fishing,0
471,Nigha Ken,Elite Knight,Wintera,90,83,Fishing,0
471,Nodivodu,Knight,Monza,458,83,Fishing,0
471,Petrobass,Elder Druid,Monza,344,83,Fishing,0
471,Rodger,Master Sorcerer,Secura,223,83,Fishing,0
471,Royal Teedy,Royal Paladin,Nefera,138,83,Fishing,0
471,Rozkwitajacy Kwiat,Royal Paladin,Harmonia,277,83,Fishing,0
471,Sailor princess dhane,Master Sorcerer,Talera,122,83,Fishing,0
471,Saphyra Bonita,Elder Druid,Pacera,485,83,Fishing,0
471,Sarh Thor,Elder Druid,Menera,67,83,Fishing,0
471,Scarllet Roz,Master Sorcerer,Gladera,239,83,Fishing,0
471,Silent Reaver,Elite Knight,Refugia,231,83,Fishing,0
471,Sir Learsi,Elder Druid,Talera,93,83,Fishing,0
471,Soon of Jasieqq,Master Sorcerer,Celesta,93,83,Fishing,0
471,Spiritual Angel,Elder Druid,Calmera,123,83,Fishing,0
471,Sukubo,Elite Knight,Refugia,283,83,Fishing,0
471,Sun Violet,Master Sorcerer,Gladera,262,83,Fishing,0
471,Sunrise,None,Antica,110,83,Fishing,0
471,Surm,Elder Druid,Pacera,65,83,Fishing,0
471,Sven The Berserker,Elite Knight,Quintera,316,83,Fishing,0
471,Tamka,Elder Druid,Calmera,146,83,Fishing,0
471,Tevez of timao,Elite Knight,Talera,32,83,Fishing,0
471,Tharjah,Elder Druid,Celesta,76,83,Fishing,0
471,Tiny mai,Royal Paladin,Bona,308,83,Fishing,0
471,Tosang Ironman,Knight,Collabra,123,83,Fishing,0
471,Trisomic,Master Sorcerer,Lobera,65,83,Fishing,0
471,Turine Deobi,Master Sorcerer,Pacera,261,83,Fishing,0
471,Valentin Omizz,Master Sorcerer,Premia,42,83,Fishing,0
471,Vegeta Chciwy,Knight,Peloria,51,83,Fishing,0
471,Wakera,Elder Druid,Calmera,166,83,Fishing,0
471,Walnox,Elite Knight,Vunira,53,83,Fishing,0
471,Wil Fox,Master Sorcerer,Luminera,316,83,Fishing,0
471,Wilmak,Royal Paladin,Harmonia,509,83,Fishing,0
471,Xannta,Elder Druid,Harmonia,662,83,Fishing,0
471,Xumin,Elite Knight,Solidera,106,83,Fishing,0
471,Zaragunderah,Elder Druid,Astera,589,83,Fishing,0
471,Zemme Milving,Elite Knight,Astera,100,83,Fishing,0
471,Zeraskull,Elder Druid,Calmera,90,83,Fishing,0
564,Aeterna,Master Sorcerer,Refugia,42,82,Fishing,0
564,Alaullygro Zemith,Elite Knight,Gentebra,1295,82,Fishing,0
564,Andre emo poderoso,Master Sorcerer,Nefera,108,82,Fishing,0
564,Angel Aryana,Master Sorcerer,Monza,63,82,Fishing,0
564,Blood Tuke,Master Sorcerer,Lobera,66,82,Fishing,0
564,Bourg Abiose,Elder Druid,Lobera,75,82,Fishing,0
564,Captain Knatch,Master Sorcerer,Vunira,28,82,Fishing,0
564,Compuman,Master Sorcerer,Secura,82,82,Fishing,0
564,Czarny Lowca,Knight,Harmonia,217,82,Fishing,0
564,Darianna Sun,Knight,Kalibra,139,82,Fishing,0
564,Darix Royal,Master Sorcerer,Talera,133,82,Fishing,0
564,Dark Acelon,Master Sorcerer,Astera,1154,82,Fishing,0
564,Darkmula,Elite Knight,Secura,150,82,Fishing,0
564,Deary,Sorcerer,Astera,160,82,Fishing,0
564,Dionis Ussuna,Knight,Venebra,15,82,Fishing,0
564,Dodez,Elder Druid,Monza,58,82,Fishing,0
564,Draknos Furrin,Master Sorcerer,Peloria,147,82,Fishing,0
564,Dread-Lord,Elite Knight,Lobera,160,82,Fishing,0
564,Estavel Whios,Master Sorcerer,Lobera,159,82,Fishing,0
564,Estrella del Alba,Master Sorcerer,Astera,510,82,Fishing,0
564,Felix of Riverbend,Elite Knight,Premia,66,82,Fishing,0
564,Forbius Tharos,Elite Knight,Solidera,103,82,Fishing,0
564,Furion Fera,Elite Knight,Wintera,145,82,Fishing,0
564,Glut Drut,Elder Druid,Peloria,33,82,Fishing,0
564,Gregory Sous,Master Sorcerer,Refugia,345,82,Fishing,0
564,Guruclef,Elder Druid,Celesta,70,82,Fishing,0
564,Hluot,Elder Druid,Monza,72,82,Fishing,0
564,Hudinho,None,Talera,155,82,Fishing,0
564,Ingrydy,Elder Druid,Secura,202,82,Fishing,0
564,Ironaxe Hunter,Elite Knight,Vunira,64,82,Fishing,0
564,Isair of Xel'Rash,Master Sorcerer,Harmonia,1191,82,Fishing,0
564,Kaiohn Kreza,Master Sorcerer,Nefera,70,82,Fishing,0
564,Kariema,Master Sorcerer,Refugia,137,82,Fishing,0
564,Kiba Sam,Druid,Belobra,355,82,Fishing,0
564,Kingminade,Master Sorcerer,Gladera,162,82,Fishing,0
564,Leor Mcleod,Master Sorcerer,Lobera,90,82,Fishing,0
564,Levorn Suek,Elder Druid,Menera,38,82,Fishing,0
564,Lip'Knight,Elite Knight,Havera,32,82,Fishing,0
564,Lola Pall,Royal Paladin,Peloria,62,82,Fishing,0
564,Lord Kolnex,Master Sorcerer,Nefera,110,82,Fishing,0
564,Magiczny Krokiecik,Master Sorcerer,Nevia,932,82,Fishing,0
564,Maklack of War,Master Sorcerer,Pacera,74,82,Fishing,0
564,Martek Marus,Elder Druid,Secura,118,82,Fishing,0
564,Master Kylador,Master Sorcerer,Lobera,120,82,Fishing,0
564,Melony Angel,Elder Druid,Astera,214,82,Fishing,0
564,Merlino,Elder Druid,Antica,54,82,Fishing,0
564,Mittre,Master Sorcerer,Monza,96,82,Fishing,0
564,Naderius Karder,Master Sorcerer,Lobera,65,82,Fishing,0
564,Nathan Orion,Elite Knight,Havera,303,82,Fishing,0
564,Nathuky,Master Sorcerer,Calmera,126,82,Fishing,0
564,Nelsitoo,Elder Druid,Secura,28,82,Fishing,0
564,Njarl Blood-Axe,Elder Druid,Wintera,66,82,Fishing,0
564,Nonaz,Master Sorcerer,Peloria,136,82,Fishing,0
564,Paskal Cage,Elder Druid,Monza,111,82,Fishing,0
564,Pedro of Rubera,Elder Druid,Calmera,95,82,Fishing,0
564,Powder Blaze,Paladin,Talera,145,82,Fishing,0
564,Rhateus,Elite Knight,Antica,322,82,Fishing,0
564,Rufius Calibal,Sorcerer,Nefera,205,82,Fishing,0
564,Sarakhei Iskiron,Elder Druid,Secura,44,82,Fishing,0
564,Sarazeim,Elite Knight,Lobera,146,82,Fishing,0
564,Sazzymom,Druid,Peloria,456,82,Fishing,0
564,Sesulkadruga,Elder Druid,Bona,177,82,Fishing,0
564,Shazzhan,Knight,Luminera,301,82,Fishing,0
564,Shockkyfresh,Elder Druid,Retalia,87,82,Fishing,0
564,Siku,Master Sorcerer,Peloria,60,82,Fishing,0
564,Sir Ben,Knight,Menera,41,82,Fishing,0
564,Sir Cookieon,Royal Paladin,Secura,83,82,Fishing,0
564,Sir Pablovisk,Master Sorcerer,Talera,120,82,Fishing,0
564,Skeleton-dragon,Master Sorcerer,Gladera,98,82,Fishing,0
564,Suahlim,Master Sorcerer,Solidera,102,82,Fishing,0
564,Sueso,Master Sorcerer,Lobera,70,82,Fishing,0
564,Sunus Alcrusak,Elder Druid,Bona,42,82,Fishing,0
564,Supremo Evil,Sorcerer,Monza,141,82,Fishing,0
564,Thor Tumak,Sorcerer,Refugia,52,82,Fishing,0
564,Thuthukinhaa,Elder Druid,Zunera,82,82,Fishing,0
564,Titi Iris,Master Sorcerer,Secura,674,82,Fishing,0
564,Vanilla Icee,Knight,Peloria,232,82,Fishing,0
564,Varn Arwin,Elder Druid,Bona,278,82,Fishing,0
564,Wirtaj,Elder Druid,Bona,164,82,Fishing,0
564,Xayeek,None,Thyria,133,82,Fishing,0
564,Zaregg,Elite Knight,Descubra,661,82,Fishing,0
564,Zym Zam,Elite Knight,Astera,157,82,Fishing,0
646,Adriayla,Elder Druid,Secura,29,81,Fishing,0
646,Aeona,Elder Druid,Secura,69,81,Fishing,0
646,Afiuo,Elite Knight,Premia,83,81,Fishing,0
646,Aiimar,Elite Knight,Luminera,152,81,Fishing,0
646,Akimariyupi,Royal Paladin,Vandera,80,81,Fishing,0
646,Anoy Sath,Master Sorcerer,Vunira,111,81,Fishing,0
646,Arifem,Master Sorcerer,Vunira,163,81,Fishing,0
646,Ayla Paladina,Royal Paladin,Premia,259,81,Fishing,0
646,Balix Sacrum,Elite Knight,Monza,509,81,Fishing,0
646,Baltasar,Paladin,Antica,155,81,Fishing,0
646,Black Synja,Master Sorcerer,Luminera,102,81,Fishing,0
646,Brightwing,Druid,Lobera,132,81,Fishing,0
646,Caper Driud,Elder Druid,Calmera,104,81,Fishing,0
646,Chang-Choi,Elder Druid,Wintera,27,81,Fishing,0
646,Chroopek,Elder Druid,Bona,52,81,Fishing,0
646,Clix Icer,Knight,Talera,87,81,Fishing,0
646,Cocrete Tank,Elite Knight,Serdebra,85,81,Fishing,0
646,Dagoth mckeening,Knight,Celesta,144,81,Fishing,0
646,Dan The Fisherman,Elder Druid,Lobera,26,81,Fishing,0
646,Daniez,Elder Druid,Lobera,62,81,Fishing,0
646,Do,Elite Knight,Lobera,55,81,Fishing,0
646,Doonie Draconis,Knight,Vunira,110,81,Fishing,0
646,Dragonslake,Elite Knight,Antica,229,81,Fishing,0
646,Easton,Elite Knight,Peloria,64,81,Fishing,0
646,Elyas,Master Sorcerer,Antica,121,81,Fishing,0
646,Estavel Breaker,Master Sorcerer,Havera,76,81,Fishing,0
646,Excalice,Elder Druid,Solidera,71,81,Fishing,0
646,Fisherman Loks,Elder Druid,Serdebra,208,81,Fishing,0
646,Fleem,Master Sorcerer,Monza,68,81,Fishing,0
646,Fraedanta,Master Sorcerer,Bona,121,81,Fishing,0
646,Fulvia,Royal Paladin,Solidera,81,81,Fishing,0
646,Funakushi,Elder Druid,Lobera,64,81,Fishing,0
646,Gamgel,Elder Druid,Quintera,202,81,Fishing,0
646,Gavinha,Elder Druid,Luminera,220,81,Fishing,0
646,Gemujoxy,Master Sorcerer,Pacera,123,81,Fishing,0
646,Ghostly Dab,Knight,Refugia,147,81,Fishing,0
646,Gunthermaury,Elite Knight,Lobera,131,81,Fishing,0
646,Halina Kiepska,None,Vunira,99,81,Fishing,0
646,Heitor Wolfskin,Master Sorcerer,Wintera,69,81,Fishing,0
646,Hiruhep,Elite Knight,Peloria,95,81,Fishing,0
646,Indigo Eldermoon,Master Sorcerer,Calmera,210,81,Fishing,0
646,Instinct,Master Sorcerer,Monza,190,81,Fishing,0
646,Iridescent,Elder Druid,Solidera,293,81,Fishing,0
646,Iron Sparrow,Knight,Bona,722,81,Fishing,0
646,Jawif,Master Sorcerer,Pacera,116,81,Fishing,0
646,John Raivaj,Master Sorcerer,Nefera,306,81,Fishing,0
646,Jujuba Quiler,Elder Druid,Lobera,40,81,Fishing,0
646,Kaja Lorion,Druid,Bona,65,81,Fishing,0
646,Ketiones,Elite Knight,Yonabra,1291,81,Fishing,0
646,Kith nexus,Elder Druid,Refugia,183,81,Fishing,0
646,Knight Kaip,Elite Knight,Calmera,202,81,Fishing,0
646,Knight veloz,Knight,Gladera,206,81,Fishing,0
646,Kortanova,Elder Druid,Menera,177,81,Fishing,0
646,Kromdax,Master Sorcerer,Celesta,137,81,Fishing,0
646,Lady Dynha,Master Sorcerer,Serdebra,300,81,Fishing,0
646,Lady Lela,Elder Druid,Calmera,171,81,Fishing,0
646,Lady Lovely Queen,Elder Druid,Wintera,108,81,Fishing,0
646,Lady Siska,Elder Druid,Monza,245,81,Fishing,0
646,Leandryin,Master Sorcerer,Wintera,211,81,Fishing,0
646,Lelishula,Elder Druid,Havera,26,81,Fishing,0
646,Letorian,Elite Knight,Gladera,276,81,Fishing,0
646,Leyenda of Xayro,None,Talera,43,81,Fishing,0
646,Liith Temo,Elite Knight,Astera,100,81,Fishing,0
646,Lizux Cronos,Master Sorcerer,Bona,108,81,Fishing,0
646,Loommek,Elite Knight,Havera,122,81,Fishing,0
646,Lord Elven,Knight,Lutabra,175,81,Fishing,0
646,Lord Lau,Elder Druid,Luminera,275,81,Fishing,0
646,Lord Safety,Elite Knight,Secura,160,81,Fishing,0
646,Lord Zilez,Master Sorcerer,Vunira,1085,81,Fishing,0
646,Lucretia Borgia,Royal Paladin,Secura,308,81,Fishing,0
646,Mage Vuduzin,Master Sorcerer,Talera,32,81,Fishing,0
646,Master Moon Tibo,Elder Druid,Bona,166,81,Fishing,0
646,Master Yepi,Master Sorcerer,Peloria,59,81,Fishing,0
646,Mik the'Druid,Elder Druid,Thyria,111,81,Fishing,0
646,Mirem Eydor,Elder Druid,Vunira,31,81,Fishing,0
646,Mumbo Knight,Elite Knight,Secura,304,81,Fishing,0
646,Mystic Kente,Master Sorcerer,Menera,38,81,Fishing,0
646,Netufato,Master Sorcerer,Secura,146,81,Fishing,0
646,Neuroshi,Master Sorcerer,Peloria,102,81,Fishing,0
646,Onix Moon,Sorcerer,Menera,229,81,Fishing,0
646,Poco Cavalo,Royal Paladin,Lobera,43,81,Fishing,0
646,Posupilantrus,Sorcerer,Nefera,100,81,Fishing,0
646,Psicovac,Elite Knight,Wintera,140,81,Fishing,0
646,Pyre Spirit,Elder Druid,Lobera,450,81,Fishing,0
646,Quin of Demons Blood,Royal Paladin,Refugia,553,81,Fishing,0
646,Quintan Strongarm,Knight,Calmera,163,81,Fishing,0
646,Raafaell,Sorcerer,Harmonia,210,81,Fishing,0
646,Rappunzel,Elite Knight,Kalibra,443,81,Fishing,0
646,Rativ,Elite Knight,Peloria,190,81,Fishing,0
646,Reproductor,Elite Knight,Solidera,228,81,Fishing,0
646,Reuben John,Elder Druid,Secura,84,81,Fishing,0
646,Royal Michak,Royal Paladin,Antica,666,81,Fishing,0
646,Rychu Miotacz,Elder Druid,Vunira,64,81,Fishing,0
646,Sami Aldo,Elder Druid,Peloria,24,81,Fishing,0
646,Sandee,Elder Druid,Solidera,117,81,Fishing,0
646,Sara Swiftarrow,Royal Paladin,Gladera,201,81,Fishing,0
646,Scotu,Royal Paladin,Wintera,336,81,Fishing,0
646,Seif Lareaw,Sorcerer,Solidera,80,81,Fishing,0
646,Shadion Fean,Elite Knight,Wintera,211,81,Fishing,0
646,Shigeno,Master Sorcerer,Gladera,113,81,Fishing,0
646,Siliax,Master Sorcerer,Menera,114,81,Fishing,0
646,Silverhand,Master Sorcerer,Antica,80,81,Fishing,0
646,Skylar Dark,Sorcerer,Havera,200,81,Fishing,0
646,Tamwaenas Graganiago,Elder Druid,Bona,243,81,Fishing,0
646,Taszy,Elite Knight,Astera,320,81,Fishing,0
646,Tempomtompec,Elite Knight,Ustebra,141,81,Fishing,0
646,Thamus Aioh,Elite Knight,Gentebra,267,81,Fishing,0
646,The Hawk,Paladin,Antica,163,81,Fishing,0
646,Thiago Dragontemor,Elite Knight,Pacera,228,81,Fishing,0
646,Tialys,Elite Knight,Monza,182,81,Fishing,0
646,Typer,None,Celesta,169,81,Fishing,0
646,Valeria Storm,Elder Druid,Bona,240,81,Fishing,0
646,Watfu,Master Sorcerer,Yovera,310,81,Fishing,0
646,Wayan,Royal Paladin,Calmera,157,81,Fishing,0
646,Windy Winston,Master Sorcerer,Lobera,293,81,Fishing,0
646,Xinhai,Elder Druid,Nevia,429,81,Fishing,0
646,Zack Arrowfighter,Royal Paladin,Peloria,171,81,Fishing,0
646,Zottel,Master Sorcerer,Peloria,179,81,Fishing,0
764,Adezeus,Elite Knight,Peloria,160,80,Fishing,0
764,Aevin,Elder Druid,Gentebra,1279,80,Fishing,0
764,Agis,Master Sorcerer,Antica,87,80,Fishing,0
764,Akrosh,Elite Knight,Lobera,105,80,Fishing,0
764,Alina of the Emerald Order,Elder Druid,Peloria,101,80,Fishing,0
764,Amorq,None,Bona,124,80,Fishing,0
764,Angelweapon,Knight,Nefera,155,80,Fishing,0
764,Arkantosege,Elite Knight,Vunira,354,80,Fishing,0
764,Athenian Mage,Master Sorcerer,Zunera,75,80,Fishing,0
764,Av'trix,Elder Druid,Lobera,38,80,Fishing,0
764,Batman Zdobywca,Elite Knight,Monza,68,80,Fishing,0
764,Besheniy Venik,Elite Knight,Peloria,49,80,Fishing,0
764,Blamina,Elder Druid,Harmonia,108,80,Fishing,0
764,Bruna of Rebelde,Elder Druid,Gladera,138,80,Fishing,0
764,Buffy,Royal Paladin,Antica,61,80,Fishing,0
764,Burrocrata,Knight,Ourobra,421,80,Fishing,0
764,Caldrin Nui E' Charghail,Master Sorcerer,Antica,153,80,Fishing,0
764,Chinitron,Master Sorcerer,Peloria,91,80,Fishing,0
764,Cho Chan,Elder Druid,Secura,60,80,Fishing,0
764,Cichy mac,Sorcerer,Harmonia,102,80,Fishing,0
764,Cold Winter,Master Sorcerer,Gladera,159,80,Fishing,0
764,Corvo Sorcerer,Master Sorcerer,Calmera,142,80,Fishing,0
764,Cursed Heart,Elder Druid,Antica,65,80,Fishing,0
764,Cyaah,Elder Druid,Celebra,587,80,Fishing,0
764,Dampala,Paladin,Bona,434,80,Fishing,0
764,Danabel,Elder Druid,Gladera,93,80,Fishing,0
764,Dany Slayer,Paladin,Havera,301,80,Fishing,0
764,Dark Hyusuke,Master Sorcerer,Calmera,54,80,Fishing,0
764,Darkburn,Master Sorcerer,Monza,57,80,Fishing,0
764,Deuzimar Ek Op,Elite Knight,Inabra,603,80,Fishing,0
764,Dhantas'Demon,Elder Druid,Monza,102,80,Fishing,0
764,Diva des Feuers,Elder Druid,Harmonia,110,80,Fishing,0
764,Don Ebn Sena,Master Sorcerer,Secura,415,80,Fishing,0
764,Duendecillo,Elder Druid,Antica,57,80,Fishing,0
764,Ediizenho,Elder Druid,Gladera,375,80,Fishing,0
764,Edvardi,Elite Knight,Vunira,67,80,Fishing,0
764,Ellsworth,Master Sorcerer,Antica,83,80,Fishing,0
764,Elrrod,Knight,Solidera,23,80,Fishing,0
764,Eomin,Elder Druid,Vunira,68,80,Fishing,0
764,Evol Titus,Knight,Calmera,66,80,Fishing,0
764,Ezk,Elder Druid,Nefera,119,80,Fishing,0
764,Faraonek,Elite Knight,Peloria,189,80,Fishing,0
764,Fariusir Gara,Elder Druid,Refugia,275,80,Fishing,0
764,Frozen Heat,Master Sorcerer,Harmonia,242,80,Fishing,0
764,Gdemon,Elder Druid,Havera,61,80,Fishing,0
764,Gnazzor,Elite Knight,Lutabra,625,80,Fishing,0
764,Gosiaczzek,Master Sorcerer,Bona,71,80,Fishing,0
764,Grettchen,Master Sorcerer,Vunira,107,80,Fishing,0
764,Guarnieri Slytherin,Royal Paladin,Calmera,66,80,Fishing,0
764,Gustavo friing,Knight,Ferobra,123,80,Fishing,0
764,Hans The Cute But Lunatic Orc,Royal Paladin,Lobera,81,80,Fishing,0
764,Hao'mort,Elite Knight,Talera,78,80,Fishing,0
764,Hokage Sana,Elite Knight,Peloria,109,80,Fishing,0
764,Hwoarang Tekken,Royal Paladin,Menera,108,80,Fishing,0
764,Ionel,Elder Druid,Antica,30,80,Fishing,0
764,Jakub Suchyman,None,Vunira,100,80,Fishing,0
764,Jordan Palazo,Royal Paladin,Nefera,193,80,Fishing,0
764,Kew Eggie,Elder Druid,Peloria,67,80,Fishing,0
764,Knight Forlorn,Elite Knight,Astera,142,80,Fishing,0
764,Koro Genie,Druid,Celesta,58,80,Fishing,0
764,Ksierzniczka runy,Elite Knight,Astera,72,80,Fishing,0
764,Labrador col,Master Sorcerer,Lobera,45,80,Fishing,0
764,Lady Ecyoj,Master Sorcerer,Bona,286,80,Fishing,0
764,Lady Riona,Master Sorcerer,Secura,202,80,Fishing,0
764,Lawepo,Elder Druid,Harmonia,21,80,Fishing,0
764,Le Jin,Elite Knight,Solidera,138,80,Fishing,0
764,Leona Tyllia,Elder Druid,Celesta,270,80,Fishing,0
764,Lepper Andriu,Royal Paladin,Talera,93,80,Fishing,0
764,Lich Daryus,Elite Knight,Gladera,144,80,Fishing,0
764,Lord Artasik,Master Sorcerer,Vunira,70,80,Fishing,0
764,Loth Fith,Master Sorcerer,Gentebra,399,80,Fishing,0
764,Luca Flya,Elder Druid,Secura,122,80,Fishing,0
764,Luvbuggy,Druid,Luminera,160,80,Fishing,0
764,Luzny Rysiek,Paladin,Secura,297,80,Fishing,0
764,Lysosom,Elite Knight,Antica,73,80,Fishing,0
764,Magic drzutt,Master Sorcerer,Refugia,47,80,Fishing,0
764,Magican,Master Sorcerer,Calmera,108,80,Fishing,0
764,Magnus Bella,Elite Knight,Bona,1080,80,Fishing,0
764,Malatakimo,Elder Druid,Vunira,68,80,Fishing,0
764,Maphian Mera,Elder Druid,Wintera,54,80,Fishing,0
764,Marklee,Elite Knight,Luminera,71,80,Fishing,0
764,Master Loyalar,Master Sorcerer,Monza,69,80,Fishing,0
764,May Groms,Master Sorcerer,Nefera,106,80,Fishing,0
764,Medinka,Elder Druid,Vunira,107,80,Fishing,0
764,Mel Dilson,Sorcerer,Gladera,65,80,Fishing,0
764,Melina Skycruz,Elite Knight,Wintera,104,80,Fishing,0
764,Melkizadeck,Elder Druid,Wintera,85,80,Fishing,0
764,Memfirio,Master Sorcerer,Monza,189,80,Fishing,0
764,Mirkaan,Paladin,Monza,267,80,Fishing,0
764,Morte'devil,Elder Druid,Talera,52,80,Fishing,0
764,Naranth,Elite Knight,Dia,499,80,Fishing,0
764,Nekcros,Master Sorcerer,Bona,123,80,Fishing,0
764,Nicolas Senpai,Elder Druid,Luminera,258,80,Fishing,0
764,Nightmare Lord Darkest,Master Sorcerer,Astera,154,80,Fishing,0
764,Nina cuppycakes,Master Sorcerer,Lobera,158,80,Fishing,0
764,Ogaiht Nones,Elite Knight,Solidera,108,80,Fishing,0
764,Pabo,Knight,Calmera,165,80,Fishing,0
